Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,NC,P,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
CHEM,2125,607,2,7,3,2,2,1,1,1,1,,,,1,,1,,1,"Cortes, Sergio J","Shah, Tejas V",,,,,scortes,sergio cortes,Introductory Organic Chemistry Laboratory II 
CHEM,2128,HH1,11,7,,,,,,,,,,,,,,,0,"Thompson, Christina M","Abbas, Muhammad","Bhadran, Abhi",,,,cmt120030,christina thompson,Honors Organic Chemistry Laboratory II 
CHEM,2323,001,4,20,5,11,12,7,7,8,5,1,2,,2,9,5,,6,"Shah, Shailesh N",,,,,,sns170230,shailesh shah,Introductory Organic Chemistry I 
CHEM,2323,002,11,34,10,16,7,6,9,9,9,5,2,,5,4,5,,13,"Thompson, Christina M",,,,,,cmt120030,christina thompson,Introductory Organic Chemistry I 
CHEM,2324,001,10,21,3,5,1,3,,,,,,,,3,1,,1,"Wijenayake, Sumudu N",,,,,,snw081000,sumudu wijenayake,Introductory Organic Chemistry for Engineers 
CHEM,2325,001,25,56,3,14,12,7,3,2,4,,1,,4,5,2,,7,"Tran, Daniel N",,,,,,dnt019000,daniel tran,Introductory Organic Chemistry II 
CHEM,2325,002,41,40,2,16,8,7,5,2,4,2,3,,,4,3,,7,"Tran, Daniel N",,,,,,dnt019000,daniel tran,Introductory Organic Chemistry II 
CHEM,2325,003,50,46,6,12,13,7,3,2,5,1,,,,7,4,,2,"Novak, Bruce M","Taslimy, Somayeh",,,,,bxn111230,bruce novak,Introductory Organic Chemistry II 
CHEM,2325,004,22,41,11,12,6,5,3,9,3,2,2,,3,8,6,,9,"Cortes, Sergio J",,,,,,scortes,sergio cortes,Introductory Organic Chemistry II 
CHEM,2325,005,13,19,7,9,3,3,5,7,6,7,4,6,5,2,5,,9,"Ahn, Jung-Mo",,,,,,jxa041100,jung mo ahn,Introductory Organic Chemistry II 
CHEM,2325,006,32,40,6,9,7,9,6,4,1,5,6,,2,4,7,,6,"Novak, Bruce M",,,,,,bxn111230,bruce novak,Introductory Organic Chemistry II 
CHEM,2328,HN1,,7,3,3,3,,1,,,,,,,1,,,0,"Biewer, Michael C",,,,,,biewerm,michael biewer,Honors Organic Chemistry II 
CHEM,2401,001,3,8,4,3,,,1,,,,,,,,1,,0,"Stelling, Allison","Douglas, Teri A",,,,,axs200157,allison stelling,Introductory Quantitative Methods in Chemistry 
CHEM,2401,002,2,2,2,5,2,2,1,,,,,,1,2,1,,0,"Pantano, Paul","Perera, Alahendra Arachchige Sachini .",,,,,pantano,paul pantano,Introductory Quantitative Methods in Chemistry 
CHEM,2401,003,2,6,3,2,1,1,2,1,,,,,,1,,,1,"Sra, Amandeep K","Remy, Ashele K",,,,,aks057000,amandeep sra,Introductory Quantitative Methods in Chemistry 
CHEM,2401,004,2,6,3,1,1,1,,,,,,,,5,,,1,"Pantano, Paul","Tian, Yafen",,,,,pantano,paul pantano,Introductory Quantitative Methods in Chemistry 
CHEM,3321,001,3,3,6,4,8,7,5,1,1,4,4,3,1,5,4,,5,"Torabifard, Hedieh","Mills, Kira R",,,,,hxt200006,hedieh torabiford,Physical Chemistry I 
CHEM,3322,001,1,3,4,8,,6,2,1,5,5,2,6,4,24,6,,7,"Goux, Warren J","Wang, Hanghang","Yan, Qing",,,,wgoux,warren goux,Physical Chemistry II 
CHEM,3361,0W1,3,4,3,1,3,2,2,1,,,,,,,,,1,"Jia, Lin","Spiro, Stephen","Curtis, Rose M","Wickramasinghe, Piumi B","Miller, Edmund A","Akter, Zakia",lxj200008,lin jia,Biochemistry I 
CHEM,3361,0W2,,4,2,,1,,1,2,2,,1,,1,1,,,1,"Gavva, Sandhya R","Curtis, Rose M","Miller, Edmund A","Falah, Rafah M","Akter, Zakia","Wickramasinghe, Piumi B",sgavva,sandhya gavva,Biochemistry I 
CHEM,3362,0W1,2,6,2,4,3,5,2,3,1,2,,,1,7,,,1,"Candas, Mehmet","Reitzer, Lawrence","Song, Ming","Zeito, Sania","Soladogun, Adedamola S","Petter, Andrew T",candas,mehmet candas,Biochemistry II 
CHEM,3471,001,,5,,,,,,,,,,,2,,2,,4,"Gassensmith, Jeremiah J","Udamulle Gedara, Chinthaka Mahesh","Garcia, Juan A",,,,jjg130230,jeremiah gassensmith,Advanced Chemical Synthesis Laboratory 
CHEM,3471,002,,9,,1,2,,,,,,,,1,,2,,1,"Smaldone, Ronald A","Udamulle Gedara, Chinthaka Mahesh",,,,,ras120030,ronald smaldone,Advanced Chemical Synthesis Laboratory 
CHEM,3472,001,,4,3,2,4,3,1,2,1,,2,,1,,1,,2,"Qin, Yanping","Wang, Hanghang","Cue, John Michael","Siddiki, A K M Nur Alam","Morrison, William C","Ortega, Juan L",yxq083000,yanping qin,Instrumental Analysis 
CHEM,3472,002,,3,,3,,1,,2,3,1,,1,1,3,4,,3,"Goux, Warren J","Cue, John Michael","Siddiki, A K M Nur Alam","Ortega, Juan L","Morrison, William C","Shrivastava, Ashutosh",wgoux,warren goux,Instrumental Analysis 
CHEM,3472,003,,4,1,3,1,3,,2,,,1,,,8,,,2,"Hashami, Zohreh","Cue, John Michael","Ortega, Juan L","Morrison, William C","Siddiki, A K M Nur Alam","Shrivastava, Ashutosh",zxh088000,zohreh hashami,Instrumental Analysis 
CHEM,4335,001,3,11,6,1,1,,,1,,,,,1,,1,,1,"Yang, Duck J",,,,,,djy031000,duck yang,Polymer Chemistry 
CHEM,4473,001,7,3,2,,,,,,,,,1,,1,,,0,"Huang, Yu","Calubaquib, Erika Joy","Shekarnoush, Mahsa","Dissanayake, Dushanthi S",,,yxh091220,yu huang,Physical Measurements Laboratory 
CHEM,4473,002,2,2,,2,1,,,,2,,1,,2,1,,,0,"Dissanayake, Dushanthi S","Calubaquib, Erika Joy","Shekarnoush, Mahsa",,,,dxd122030,dushanthi dissanayake,Physical Measurements Laboratory 
CHEM,6100,001,,,,,,,,,,,,,,,,108,1,"Meloni, Gabriele",,,,,,gxm152330,gabriele meloni,Chemistry Department Seminar 
CHEM,6372,501,,4,,3,3,1,,,,,,,,,,,0,"Balkus, Kenneth","Panapitiya, Nimanka P",,,,,balkus,kenneth balkus,Materials Science 
CHEM,6389,001,,22,6,9,4,,,,,,,,2,,,,1,"King, Carie S",,,,,,cxl085200,carie king,Scientific Literature and Communication Skills 
CHEM,6V19,001,,14,,,,,,,,,,,,,,,0,"Nielsen, Steven",,,,,,son051000,steven nielsen,Special Topics in Physical Chemistry 
CHEM,6V69,001,,22,,,,,,,,,,,,,,,0,"Dodani, Sheel C",,,,,,scd023000,sheel dodani,Special Topics in Biochemistry 
CHIN,1311,001,5,5,4,,,,,,,,,,,,2,,2,"Chen, Bei",,,,,,bxc152730,bei chen,Beginning Chinese I 
CHIN,1311,002,5,5,1,,2,,,,,,,,,3,,,1,"Zhang, Lei",,,,,,lxz190010,lei zhang,Beginning Chinese I 
CHIN,1312,001,9,2,6,,,3,,,,,,,,,1,,0,"Chen, Bei",,,,,,bxc152730,bei chen,Beginning Chinese II 
CHIN,2311,001,8,4,3,1,,,,1,,,,,,1,,,0,"Chen, Bei",,,,,,bxc152730,bei chen,Intermediate Chinese I 
CHIN,2312,001,2,7,,1,,,,,,,,,,1,,,0,"Chen, Bei",,,,,,bxc152730,bei chen,Intermediate Chinese II 
CLDP,2314,0W1,1,5,4,,3,1,2,1,1,,,,2,1,,,0,"Atchison, Kristin J","Govindaraj, Sharnya",,,,,kja042000,kristin atchison,Lifespan Development 
CLDP,3303,001,5,12,,4,9,3,,5,,1,1,,,2,3,,4,"Maguire, Mandy","Thomas, Abbey L",,,,,mjm053000,mandy maguire,Normal Language Development 
CLDP,3305,001,,61,,,9,,,3,,,,,1,2,1,,0,"Touchstone, Emily W","Moustafa, Rana",,,,,exw010200,emily touchstone,Language and Literacy Development 
CLDP,3310,001,2,5,7,4,1,2,,3,2,1,,,1,,,,2,"Nelson Taylor, Jackie A","Wu, Dennis",,,,,jan110030,jackie nelson,Child Development 
CLDP,3332,001,47,8,1,,1,,3,,,,,,,,2,,0,"Drew, Linda M","Hafiz, Mariam",,,,,lmd102020,linda drew,Social and Personality Development 
CLDP,3339,001,,15,,,2,1,,2,,1,,,,,1,,1,"Huxtable-Jester, Karen J","Li, Yue",,,,,kxh014900,karen huxtable jester,Educational Psychology 
CLDP,3342,0W1,,40,7,4,1,1,1,,,,,,1,1,,,0,"Smith, Olivia","Glotfelty, Annette R",,,,,oxs140330,olivia smith,Exceptional Children 
CLDP,3362,001,,42,,,15,,,3,,,1,,2,1,,,0,"Grant, Meridith G","Sands, Kaitlin R",,,,,mga061000,meridith grant,Cognitive Development 
CLDP,3394,001,,23,,,2,,,1,,,,,,2,,,0,"Grant, Meridith G",,,,,,mga061000,meridith grant,Research and Evaluation Methods 
CLDP,4308,001,,9,,,1,,,,,,,,,2,,,0,"Touchstone, Emily W",,,,,,exw010200,emily touchstone,Language Disorders in Children 
CLDP,4347,001,,10,5,4,1,1,2,2,,1,1,1,1,10,2,,2,"Nelson Taylor, Jackie A","Ralph, Yvonne K",,,,,jan110030,jackie nelson,Marriage and Family Psychology 
COMD,5340,001,,23,,,,,,,,,,,,,,,0,"Aldridge, Michelle A",,,,,,aldridge,michelle aldridge,Articulation Disorders 
COMD,5344,001,,14,,,2,,,,,,,,,,,,0,"Powers, Katharine A","Eppes, Anna A",,,,,kap130730,katharine powers,Anatomy and Physiology of Speech and Hearing 
COMD,6221,001,,98,6,,,,,,,,,,,,,1,0,"Shembel, Adrianna C","Berglund-Barraza, Amy",,,,,acs200005,,Voice Disorders 
COMD,6240,0H1,,57,,,,,,,,,,,,,,,0,"Touchstone, Emily W","Melamed, Tina",,,,,exw010200,emily touchstone,Professional Issues in Speech Language Pathology 
COMD,6307,001,,14,,1,1,,,,,,,,,,,,0,"Maguire, Mandy",,,,,,mjm053000,mandy maguire,Language Acquisition 
COMD,6308,001,,31,,,,,,,,,,,,,,,0,"Rich, Judith B","Poudel, Sonali",,,,,jbm014600,,Assessment and Intervention of Language Impairments in Preschool and School-Age Children 
COMD,6320,001,,14,,,,,,,,,,,,,,,0,"Smith, Irma E","Dean, Lucinda L",,,,,ieg011000,,Motor Speech Disorders 
COMD,6377,001,,22,,,2,,,,,,,,,,,,0,"Kenedi, Helen","Sale, Felicity F",,,,,kenedi,,Neurogenic Communication Disorders I 
COMD,6378,001,,65,,,3,,,,,,,,,,,,0,"Dean, Lucinda L","Sale, Felicity F",,,,,lxl018300,,Neurogenic Communication Disorders II 
COMD,7208,001,,16,,,,,,,,,,,,,,,0,"Brown, Allison T",,,,,,aet052000,,Pediatric Dysphagia 
COMD,7221,001,,48,,,,,,,,,,,,,,1,0,"Carter, Jessica A",,,,,,jar032000,,Preschool Intervention 
COMD,7222,001,,34,,,1,,,,,,,,,,,,0,"Touchstone, Emily W","Melamed, Tina",,,,,exw010200,emily touchstone,Therapy Strategies for School-Age Children 
COMD,7301,501,,20,,,,,,,,,,,,,,,0,"Rich, Judith B",,,,,,jbm014600,,Public School Methods 
COMD,7336,001,,28,,2,1,,,,,,,,,,,1,0,"Rollins, Pamela R",,,,,,rollins,pam rollins,Social Communication in Early Childhood Disorders 
COMD,7384,501,,42,,,,,,,,,,,,,,,0,"Lombardi, Christina L",,,,,,tinalee,,Augmentative Communication 
COMD,7V56,001,,22,,,,,,,,,,,,,,,0,"Rojas-Villarreal, Raul",,,,,,rxr105520,raul rojas villarreal,Bilingual Speech-Language Assessment and Intervention 
COMD,7V91,001,,39,,,,,,,,,,,,,,,0,"Kenedi, Helen",,,,,,kenedi,,Methods in Communication Disorders 
COMM,1311,001,,5,,,4,4,2,1,3,,,,2,1,,,2,"Baker, Barbara L",,,,,,blb140430,barbara baker,Survey of Oral and Technology-based Communication 
COMM,1311,002,,1,3,1,,3,2,1,,1,,1,3,3,1,,3,"Baker, Barbara L",,,,,,blb140430,barbara baker,Survey of Oral and Technology-based Communication 
COMM,1311,003,1,5,3,3,4,1,,1,1,,,,,2,1,,1,"Totusek, Patricia F",,,,,,pft140030,patricia totusek,Survey of Oral and Technology-based Communication 
COMM,1311,004,2,7,4,2,1,2,,2,,,,,,3,,,1,"Arnold, Bob",,,,,,bxa161430,bob arnold,Survey of Oral and Technology-based Communication 
COMM,1311,005,3,6,5,2,3,1,,,,,,,,,,,2,"Arnold, Bob",,,,,,bxa161430,bob arnold,Survey of Oral and Technology-based Communication 
COMM,1311,006,,9,5,5,2,1,,1,,,,,,1,,,0,"Totusek, Patricia F",,,,,,pft140030,patricia totusek,Survey of Oral and Technology-based Communication 
COMM,1311,007,1,5,4,2,3,,,,,1,,,1,,,,1,"Baker, Barbara L",,,,,,blb140430,barbara baker,Survey of Oral and Technology-based Communication 
COMM,1311,008,17,4,1,,1,,,,,,,,,,,,1,"Hanson, Jocyln Y",,,,,,jyh140230,jocyln hanson,Survey of Oral and Technology-based Communication 
COMM,1311,009,14,5,2,,,,,,,,,,,,1,,2,"Tanner, Lari J",,,,,,ljt130130,lari tanner,Survey of Oral and Technology-based Communication 
COMM,1311,010,3,6,6,4,,1,,,,1,,,,2,,,0,"Totusek, Patricia F",,,,,,pft140030,patricia totusek,Survey of Oral and Technology-based Communication 
COMM,1311,0W1,3,4,5,1,2,,,1,,,,,6,,1,,2,"Baynham, Karen M",,,,,,contemp,karen baynham,Survey of Oral and Technology-based Communication 
COMM,1311,0W2,3,2,2,,1,2,,,1,,2,1,4,1,1,,3,"Baynham, Karen M",,,,,,contemp,karen baynham,Survey of Oral and Technology-based Communication 
COMM,1311,0W4,2,6,5,2,1,1,2,,,,1,,,1,2,,0,"Templeton, Allison A",,,,,,aam141730,allison templeton,Survey of Oral and Technology-based Communication 
COMM,1311,0W5,2,2,2,,3,2,3,,,,,,1,2,2,,0,"Templeton, Allison A",,,,,,aam141730,allison templeton,Survey of Oral and Technology-based Communication 
COMM,1311,0W7,3,5,1,3,3,3,1,,,,,,1,1,,,1,"Templeton, Allison A",,,,,,aam141730,allison templeton,Survey of Oral and Technology-based Communication 
COMM,1311,5W1,16,6,,,,,,,,,,,,,,,1,"Tanner, Lari J",,,,,,ljt130130,lari tanner,Survey of Oral and Technology-based Communication 
COMM,1311,5W2,8,5,2,,1,,1,,,1,,,,2,1,,1,"Gregory, Mona Y",,,,,,myg140030,mona gregory,Survey of Oral and Technology-based Communication 
COMM,1311,5W3,6,5,4,,2,1,,,,,,,1,,2,,1,"Gregory, Mona Y",,,,,,myg140030,mona gregory,Survey of Oral and Technology-based Communication 
COMM,1311,5W4,5,8,2,,1,,1,,,,,,2,1,,,1,"Vazzi, Lisa",,,,,,lxv160630,lisa vazzi,Survey of Oral and Technology-based Communication 
COMM,1311,5W6,3,5,5,1,2,3,1,,,,,,,2,,,0,"Totusek, Patricia F",,,,,,pft140030,patricia totusek,Survey of Oral and Technology-based Communication 
COMM,1311,5W7,9,7,3,,,1,,,,1,,,1,,1,,0,"Davis, Letitia",,,,,,laa104020,letitia davis,Survey of Oral and Technology-based Communication 
COMM,1311,5W8,4,14,2,1,1,1,1,,,,,,,,,,0,"Templeton, Allison A",,,,,,aam141730,allison templeton,Survey of Oral and Technology-based Communication 
COMM,1311,5W9,6,8,1,5,1,,,,,,,,,1,,,0,"Juarez, Veronica",,,,,,vxj161430,veronica juarez,Survey of Oral and Technology-based Communication 
COMM,1315,001,18,1,1,,1,,,,,,,,,2,,,1,"Saenz, Michael A",,,,,,mas130030,michael saenz,Public Speaking 
COMM,1315,002,14,2,2,,1,1,1,,,,,,1,1,1,,0,"Saenz, Michael A",,,,,,mas130030,michael saenz,Public Speaking 
COMM,1315,0W1,,4,3,1,5,3,,1,,1,1,,1,3,,,1,"Warren, Jason L",,,,,,jxw174630,jason warren,Public Speaking 
COMM,1315,0W3,5,9,1,1,3,,,,1,,,,1,1,,,0,"Skiles, Bradley W",,,,,,bws150030,bradley skiles,Public Speaking 
COMM,1315,0W4,3,7,1,1,1,3,,,,,,,3,1,,,1,"Cannon, Charles",,,,,,cxc190014,charles cannon,Public Speaking 
COMM,1315,0W5,4,7,7,,1,,,1,1,,,,,1,,,2,"Cannon, Charles",,,,,,cxc190014,charles cannon,Public Speaking 
COMM,3320,001,2,7,1,,,,,,,,,,,,,,0,"Lingo, Kathy A",,,,,,klingo,kathy lingo,Readers  Theater 
COMM,3321,001,,,3,2,4,,,,,,,,,,,,1,"Gooch, John C",,,,,,jcg053000,john gooch,Advanced Public Speaking 
COMM,3340,0W1,1,8,,2,1,,,,1,,,,,,,,1,"Schlobohm, Maribeth L",,,,,,mls077000,maribeth (betsy) schlobohm,Small Group Communication 
COMM,4360,001,2,10,1,1,2,,,,,1,,,,,,,0,"King, Carie S",,,,,,cxl085200,carie king,Communication Ethics 
COMM,4371,0H1,3,11,1,1,,,,,,,,,,1,,,1,"Hernandez-Katz, Melissa M",,,,,,mhkatz,melissa hernandez katz,Communication and Professionalism 
CRIM,1301,0W1,,2,6,9,6,15,2,6,1,3,1,2,6,4,2,,4,"Sanders, Whitney S",,,,,,wss190000,whitney sanders,Introduction to Criminal Justice 
CRIM,1301,0W2,20,39,9,3,4,,,1,,,,,2,1,,,0,"Polk, Elmer O","Gordon, Quinn T",,,,,peo091000,elmer polk,Introduction to Criminal Justice 
CRIM,1307,001,12,23,12,5,3,3,1,2,,,,,4,,,,3,"Yim, Haneul",,,,,,hxy170530,,Introduction to Crime and Criminology 
CRIM,1307,0W1,,23,12,10,8,4,2,7,,,1,,3,5,1,,3,"Kovandzic, Tomislav","Sanil Mannumood, Merin",,,,,tvk071000,tomislav kovandzic,Introduction to Crime and Criminology 
CRIM,2308,0W1,6,23,9,8,6,3,1,1,,1,,,,,2,,0,"Gammell, Sarah P","Dore, Gaetan",,,,,spg160530,sarah gammell,Juvenile Law 
CRIM,2313,0W1,1,9,1,,11,,,6,,,1,,1,2,1,,0,"Taylor, Robert W","Wilds, Katherine M",,,,,rwt092000,robert taylor,Police and Society 
CRIM,2316,0W1,15,17,3,,3,2,,,,,1,,1,,,,1,"Polk, Elmer O","Gordon, Quinn T",,,,,peo091000,elmer polk,Corrections 
CRIM,2317,0W1,12,20,3,2,7,,1,2,,1,,,2,,,,1,"Polk, Elmer O","Gordon, Quinn T",,,,,peo091000,elmer polk,Criminal Prosecution and Court Process 
CRIM,3300,0W1,,16,13,7,9,5,5,2,1,2,1,1,4,1,1,,2,"Worrall, John L","Sanford, Stephanie M",,,,,jlw064000,john worrall,Crime and Civil Liberties 
CRIM,3301,0W1,10,6,10,13,4,5,3,1,1,1,,,4,,,,4,"Hayslip, Melissa P","Wilds, Katherine M",,,,,mpb150030,melissa hayslip,Theories of Justice 
CRIM,3302,001,1,3,8,7,7,2,,3,3,,4,,4,3,2,,0,"Gammell, Sarah P",,,,,,spg160530,sarah gammell,Advanced Criminology 
CRIM,3303,001,2,5,5,2,5,2,2,2,,1,1,,3,3,1,,0,"Riddell, Jordan R",,,,,,jxr122330,,Advanced Criminal Justice 
CRIM,3307,0W1,8,11,6,4,3,3,,6,,1,2,1,2,1,1,,0,"Park, Yeonjae",,,,,,yxp190004,yeonjae park,Immigration and Crime 
CRIM,3309,0W1,24,16,5,5,3,3,1,,,,1,,,2,,,0,"Gammell, Sarah P",,,,,,spg160530,sarah gammell,Media and Crime 
CRIM,3310,0W1,47,19,2,1,,1,,1,,,,,1,1,1,,0,"Polk, Elmer O","Gordon, Quinn T",,,,,peo091000,elmer polk,Youth Crime and Justice 
CRIM,3312,001,1,2,1,2,2,3,3,4,1,1,1,,1,1,1,,2,"Jacobs, Bruce A","Dore, Gaetan",,,,,baj034000,bruce jacobs,Drugs and Crime 
CRIM,3319,0W1,13,8,9,4,4,7,4,2,2,,1,,4,1,,,0,"Hayslip, Melissa P","Wilds, Katherine M",,,,,mpb150030,melissa hayslip,Comparative Justice Systems 
CRIM,3320,0W1,29,13,10,4,1,,,,,1,1,,,,,,1,"Corey, Jessica",,,,,,jxc190009,jessica corey,Homicide and Capital Punishment 
CRIM,3323,0W1,1,2,3,1,6,2,2,,1,,2,,7,2,,,1,"Kovandzic, Tomislav","Sanil Mannumood, Merin",,,,,tvk071000,tomislav kovandzic,Violence and Gun Control 
CRIM,4311,0W1,8,5,7,10,2,3,3,2,1,,,1,5,2,,,1,"Hayslip, Melissa P",,,,,,mpb150030,melissa hayslip,Crime and Justice Policy 
CRIM,4322,0H1,2,3,7,8,2,3,3,,,,1,,1,1,,,0,"Vieraitis, Lynne M","Hamer, Karen",,,,,lmv071000,lynne vieraitis,Senior Research Seminar 
CRIM,4336,0W1,1,22,1,,14,1,,2,,,2,1,2,,,,3,"Taylor, Robert W","Sanford, Stephanie M",,,,,rwt092000,robert taylor,Introduction to Terrorism 
CRIM,4396,001,,9,,,6,,,1,,,1,,,,,,1,"Derlic, Dragana",,,,,,dxd171830,dragana derlic,Selected Topics in Criminology 
CRIM,6311,0W1,,10,8,1,5,,1,,,,,,,,,,0,"Vieraitis, Lynne M",,,,,,lmv071000,lynne vieraitis,Crime and Justice Policy 
CRIM,6315,001,,11,5,,,1,,,,,,,,,,,0,"Jacobs, Bruce A",,,,,,baj034000,bruce jacobs,Violent Crime 
CRIM,6381,001,,16,1,,2,,,,,,,,,,,,0,"Harris, Michelle N",,,,,,mnh200001,michelle harris,Special Topics in Criminology 
CRWT,2301,001,6,,1,1,,,,,,,1,,,2,,,0,"Wright, Adam M",,,,,,amw140430,adam wright,Introduction to Creative Writing 
CRWT,2301,002,2,8,1,,,,,,,,,,,,,,0,"Balasa, Alexandra",,,,,,axb177630,alexandra balasa,Introduction to Creative Writing 
CRWT,2301,003,10,2,1,,2,,,,,,,,,,,,0,"Baker, Matthew W",,,,,,mwb190002,matthew baker,Introduction to Creative Writing 
CRWT,2301,004,6,5,,2,,1,,,,1,,,,,,,0,"Ocasio-Russe, Lizbette",,,,,,lxo160130,lizbette ocasio russe,Introduction to Creative Writing 
CRWT,2301,501,2,3,2,,1,,,,,,1,,2,,,,1,"Crawford, Rachel",,,,,,rxc161430,rachel crawford,Introduction to Creative Writing 
CRWT,2301,502,4,,3,,,,1,,,,1,,,1,,,0,"Neal, Laura",,,,,,lxn200009,laura neal,Introduction to Creative Writing 
CRWT,3306,001,3,2,2,2,1,2,,1,,,,,,,,,0,"Beck, Emilie",,,,,,exb210000,,Fiction Workshop 
CRWT,3306,501,,6,,1,2,,,,,,,,2,,,,2,"Watkins, Latoya S",,,,,,lws031000,latoya watkins,Fiction Workshop 
CRWT,3308,001,2,4,5,1,1,1,,,,,,,,,,,0,"Malesic, Jonathan",,,,,,jxm210001,jonathan malesic,Nonfiction Workshop 
CRWT,3330,501,,3,1,4,,,2,,2,,,,,,,,0,"Vincent, Shelby D",,,,,,sdv034000,shelby vincent,Translation Workshop 
CRWT,3351,501,6,2,3,1,,1,,,,1,,1,,,,,0,"Leverone, Julia",,,,,,jxl162631,julia leverone,Poetry Workshop 
CRWT,3351,HN1,5,,1,2,1,,,,,,,,,1,,,1,"Neal, Laura",,,,,,lxn200009,laura neal,Poetry Workshop 
CRWT,3354,501,,8,3,1,1,,,1,,,,,,,,,1,"Goldberg, Paula",,,,,,pxg180023,paula goldberg,Screenwriting 
CRWT,3354,HN1,,5,2,3,,,,,,,,,,1,,,1,"Goldberg, Paula",,,,,,pxg180023,paula goldberg,Screenwriting 
CS,1134,1W1,26,15,1,4,2,,1,4,,,,,6,,2,,4,"Doore, Karen L",,,,,,kld054000,karen doore,Computer Science Laboratory 
CS,1134,1W2,29,5,3,1,7,,1,1,1,,1,,1,,1,,6,"Doore, Karen L",,,,,,kld054000,karen doore,Computer Science Laboratory 
CS,1136,1W1,52,6,3,,3,,,,1,,,,4,1,1,,4,"Doore, Karen L",,,,,,kld054000,karen doore,Computer Science Laboratory 
CS,1136,1W2,34,4,3,1,3,,,1,1,,1,,5,,4,,1,"Doore, Karen L",,,,,,kld054000,karen doore,Computer Science Laboratory 
CS,1136,1W3,21,2,2,1,,1,1,1,1,,3,,7,1,4,,8,"Doore, Karen L",,,,,,kld054000,karen doore,Computer Science Laboratory 
CS,1136,1W4,22,5,1,3,,2,1,2,,,,,7,,1,,4,"Doore, Karen L",,,,,,kld054000,karen doore,Computer Science Laboratory 
CS,1136,1W6,21,2,,1,,2,,,,,1,,3,1,4,,3,"Doore, Karen L",,,,,,kld054000,karen doore,Computer Science Laboratory 
CS,1136,1W8,31,1,3,,1,3,2,2,1,,,,4,,,,5,"Doore, Karen L",,,,,,kld054000,karen doore,Computer Science Laboratory 
CS,1324,001,9,16,9,6,8,2,4,1,3,,,,1,5,,,0,"Paulk, Mark C",,,,,,mcp130030,mark paulk,Introduction to Programming for Biomedical Engineers 
CS,1325,001,,5,14,16,12,7,3,1,2,,2,,1,10,3,,2,"Solanki, Nidhiben M",,,,,,nxs121130,nidhiben solanki,Introduction to Programming 
CS,1325,002,4,8,9,5,4,2,2,1,8,1,1,,2,6,8,,5,"Le, Khiem V",,,,,,kvl140030,khiem le,Introduction to Programming 
CS,1325,003,3,,3,,3,1,,1,3,2,,2,3,,3,,4,"Srinivasan, Srimathi",,,,,,sxs180206,srimathi srinivasan,Introduction to Programming 
CS,1334,001,10,5,6,2,4,8,,2,4,4,,,3,1,6,,4,"Srinivasan, Srimathi",,,,,,sxs180206,srimathi srinivasan,Programming Fundamentals for Non-Majors 
CS,1334,002,5,15,6,4,12,3,4,3,1,3,,2,6,1,3,,6,"Arnold, Gordon L",,,,,,gxa120930,gordon arnold,Programming Fundamentals for Non-Majors 
CS,1335,002,8,4,9,4,4,6,1,1,1,3,,,1,1,1,,6,"Narayanasami, Priya",,,,,,pxn173330,priya narayanasami,Computer Science I for Non-majors 
CS,1335,0W1,42,22,1,,3,,1,,,,,,1,,1,,1,"Doore, Karen L",,,,,,kld054000,karen doore,Computer Science I for Non-majors 
CS,1336,001,6,18,15,3,6,3,1,,3,,,,4,8,5,,3,"Karrah, Shyam S",,,,,,skarrah,shyam karrah,Programming Fundamentals 
CS,1336,002,5,21,13,5,4,3,2,,1,,,,2,1,3,,1,"Dollinger, Scott M",,,,,,smd013000,scott dollinger,Programming Fundamentals 
CS,1336,003,1,4,4,4,2,3,,3,,,4,1,12,3,9,,10,"Thompson, Laurie A",,,,,,lthomp,laurie thompson,Programming Fundamentals 
CS,1336,004,,3,3,6,7,4,2,6,,2,4,2,6,6,4,,5,"Thompson, Laurie A",,,,,,lthomp,laurie thompson,Programming Fundamentals 
CS,1336,501,,5,5,8,6,10,2,2,3,2,1,,5,5,4,,3,"Solanki, Nidhiben M",,,,,,nxs121130,nidhiben solanki,Programming Fundamentals 
CS,1336,503,12,19,9,1,4,1,,2,1,,1,,3,,1,,6,"Dollinger, Scott M",,,,,,smd013000,scott dollinger,Programming Fundamentals 
CS,1337,002,9,1,2,,4,,,2,,1,1,1,2,1,4,,6,"Razo Razo, Miguel A",,,,,,mrazora,miguel razo,Computer Science I 
CS,1337,003,12,19,2,2,,5,3,1,,,,,1,1,2,,3,"DeGroot, Doug",,,,,,dxd180020,doug degroot,Computer Science I 
CS,1337,004,,14,4,,16,2,,1,,,1,,4,2,2,,3,"Cole, John",,,,,,jxc064000,john cole,Computer Science I 
CS,1337,006,15,7,,,1,3,1,2,,,1,1,1,5,4,,2,"Veerasamy, Jeyakesavan",,,,,,veerasam,jeyakesavan veerasamy,Computer Science I 
CS,1337,007,,7,3,2,2,1,1,,,,2,,4,5,5,,20,"Smith, Jason W",,,,,,jws130830,jason smith,Computer Science I 
CS,1337,008,,5,2,2,3,,1,1,,,,,10,5,6,,4,"Smith, Jason W",,,,,,jws130830,jason smith,Computer Science I 
