Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
MUSI,2322,001,7,6,4,2,3,2,2,,1,,,,,,,,1,,"Gerard, Lori A",,,,,
MUSI,2322,0W1,18,4,,1,1,,2,1,,,,,,,,,,,"Bennett, Rodger",,,,,
MUSI,2325,001,,13,2,,,,,,,,,,,,,,,,"Riemer Bueckert, Nili S",,,,,
MUSI,2325,002,,14,,1,,,,,,,,,,,,,,,"Riemer Bueckert, Nili S",,,,,
MUSI,2328,001,6,4,2,3,,,,2,1,,,,1,,,,,,"Rushing, Katrina C",,,,,
MUSI,2328,002,9,5,2,1,2,1,1,,,,,,2,,,,1,,"Rushing, Katrina C",,,,,
MUSI,2329,001,6,4,2,1,1,2,,,1,,,,,,,,,,"Rushing, Katrina C",,,,,
MUSI,3112,001,,11,,,,,,,,,,,,,,,,,"Rodriguez, Robert X",,,,,
MUSI,3118,501,,45,,,,,,,,,,,,,,,,,"Ming, Adron",,,,,
MUSI,3120,501,,47,,,,,,,,,,,,,,,,,"Lapinski, Robert M",,,,,
MUSI,3127,001,,51,2,1,,,1,1,1,,,,,,,,1,,"Palant, Jonathan A",,,,,
MUSI,3181,001,7,4,,,,,,,,,,,,,,,,,"Oh, Domi",,,,,
MUSI,3186,001,,20,,,,,,,,,,,,,,,,,"Durbin, Kelly P",,,,,
MUSI,3229,001,4,17,,,1,,,,,,,,,,,,,,"Parsoneault, Catherine J",,,,,
MUSI,3328,001,9,2,,,,,,,,,,,,,,,,,"Rushing, Katrina C",,,,,
MUSI,3388,001,6,5,,,,,,,,,,,,,,,1,,"Oh, Domi",,,,,
MUSI,4185,001,,34,,,,,,,,,,,,,,,,,"Palant, Jonathan A",,,,,
NATS,1101,001,14,9,5,3,2,,2,1,1,,1,,2,,,,,,"Permenter, Meredith L",,,,,
NATS,1101,002,32,4,3,1,2,1,,,1,,,,,,,,,,"Treter, Donald R",,,,,
NATS,1101,003,16,11,7,2,2,2,,,1,1,,,1,,,,1,,"Treter, Donald R",,,,,
NATS,1101,004,26,12,1,2,1,,1,,,,,,,,,,,,"Biewer, Michael C",,,,,
NATS,1101,005,30,5,2,,1,2,,,1,,,,2,,,,,,"Biewer, Michael C",,,,,
NATS,1101,006,21,10,6,,2,,2,,,,,,3,,,,,,"Permenter, Meredith L",,,,,
NATS,1101,007,24,14,,1,1,1,1,,,,,,,,,,1,,"Meedel, Jennifer",,,,,
NATS,1101,008,31,10,,,2,,,,,,,,,,,,,,"Meedel, Jennifer",,,,,
NATS,1101,009,34,8,,1,,,,,,,,,,,,,,,"Kenney, Erica",,,,,
NATS,1101,010,34,6,2,1,,,,1,,,,,,,,,,,"Kenney, Erica",,,,,
NATS,1101,011,29,10,,,1,,1,3,,,,,,,,,,,"Elgin, Linda",,,,,
NATS,1101,012,27,10,,1,,2,,1,,,,,,,,,,,"Elgin, Linda",,,,,
NATS,1101,013,19,8,,3,6,,1,1,,,1,,2,,,,,,"Polio, Jose J",,,,,
NATS,1101,014,24,5,,4,6,,,2,,,1,,2,,,,,,"Polio, Jose J",,,,,
NATS,1142,001,9,3,7,,,1,,,,,,1,,,,,,,"Lalani, Amin",,,,,
NATS,1142,002,10,1,2,1,,,,1,,,,,3,,,,,,"Hennessy, Emily T",,,,,
NATS,1142,003,13,3,2,,,,,1,,,,1,,,,,,,"Hennessy, Emily T",,,,,
NATS,1142,004,10,3,,1,1,1,,,,,,,,,,,,,"Kirkland, Pamela I",,,,,
NATS,1142,005,13,2,3,,1,,,,,,,,1,,,,,,"Kirkland, Pamela I",,,,,
NATS,1142,006,3,9,3,1,1,1,,,2,,,,,,,,,,"Gregory, Denise",,,,,
NATS,1143,001,2,7,1,1,1,,,,,,1,,1,,,,,,"Donaldson, Katherine E",,,,,
NATS,1311,001,8,12,7,8,14,16,12,6,4,,3,,1,,1,,1,,"Hairston, Marc R","Gogoi, Antareep",,,,
NATS,2333,HN1,25,,,,,,,,,,,,,,,,,,"Taylor, Stephanie M","Randolph, Erika D","Torres, Cristina A",,,
NATS,3341,001,20,3,1,1,,,,,,,,,,,,,1,,"Dorsey, Floyd Z",,,,,
NATS,3341,002,20,1,1,,2,,1,,,,,,2,,,,,,"Dorsey, Floyd Z",,,,,
NATS,3343,001,,8,4,1,2,,,,,,,,,,,,,,"Gregory, Denise",,,,,
NATS,4100,051,,,,,,,,,,,,,,26,,2,,,"Krawietz, Paul",,,,,
NSC,3361,001,12,29,41,27,23,20,29,26,37,,30,,6,,3,,9,,"Miller, Van S",,,,,
NSC,3361,002,4,7,9,5,5,6,5,6,12,,11,,2,,,,3,,"Taylor, Anna M","Eshbaugh, Kaitlyn Q",,,,
NSC,3361,003,8,16,20,5,5,9,10,5,4,3,3,2,3,,,,2,,"Sultana, Rukhsana","Kroon, Samantha L",,,,
NSC,3361,004,19,16,5,3,2,2,,,,1,,,,,,,,,"Marks, William","Okolie, Ifunanya M",,,,
NSC,3361,005,7,11,15,6,9,8,4,4,1,3,,,2,,,,2,,"McWilliams, Steven P","Edun, Fiyinfoluwa F",,,,
NSC,3361,006,2,4,2,2,,2,3,2,3,2,2,,4,,,,,,"Oleksiak, Cecily",,,,,
NSC,3361,HN1,3,13,3,1,2,3,,,,,,,,,,,,,"LaDow, Eva S",,,,,
NSC,3361,HN2,5,13,3,1,2,,,,,,1,,,,,,,,"LaDow, Eva S",,,,,
NSC,4310,001,17,1,6,2,1,,1,,1,,,,,,,,,,"Miller, Van S",,,,,
NSC,4320,0W1,39,4,1,1,,1,,,1,,,,,,,,,,"Jahangiri, Faisal R",,,,,
NSC,4320,0W2,4,2,10,5,,2,1,1,,1,,2,2,,,,,,"Oleksiak, Cecily",,,,,
NSC,4351,001,9,11,2,1,,,,,,,,,,,,,,,"Miller, Van S",,,,,
NSC,4351,002,32,,,1,1,,,,1,,,,,,,,,,"Jahangiri, Faisal R",,,,,
NSC,4352,001,30,1,6,2,2,1,,,1,,,,1,,,,,,"Zwierzchowski, Amy",,,,,
NSC,4352,002,16,15,13,4,6,3,3,1,2,1,,2,,,,,1,,"Raboune, Siham","Ashshareef, Salma",,,,
NSC,4352,HN1,1,12,4,1,1,,2,,,,,,,,,,4,,"LaDow, Eva S",,,,,
NSC,4353,101,1,5,4,1,,,,,,,,,,,,,,,"McWilliams, Steven P","Casmedes, Isabella Y",,,,
NSC,4353,102,2,6,4,,,,,,,,,,,,,,2,,"Raboune, Siham",,,,,
NSC,4353,103,,2,8,1,1,,,,,,,,1,,,,,,"Raboune, Siham","Valencia, Julianna P",,,,
NSC,4353,105,7,7,1,,,,,,,,,,,,,,,,"Zwierzchowski, Amy","Boston, Bethany",,,,
NSC,4353,107,2,6,4,1,,,,,,,,,1,,,,,,"Marks, William","Kim, Minsung",,,,
NSC,4353,108,6,1,1,,,,,1,,,,,,,,,2,,"Taylor, Anna M","Campen, Catherine E",,,,
NSC,4353,109,5,9,1,,,,,,,,,,,,,,,,"Zwierzchowski, Amy",,,,,
NSC,4354,001,17,28,24,14,7,3,7,4,,,,1,1,,,,,,"Marks, William","Yang, Ke",,,,
NSC,4354,002,26,5,16,3,6,3,3,3,2,1,,1,1,,,,1,,"Engineer, Crystal T","El Zoghby, Yara T",,,,
NSC,4356,001,,5,,,3,,,4,,,,,,,,,,,"Sultana, Rukhsana",,,,,
NSC,4356,002,,16,,,18,,,11,,,6,,1,,,,2,,"Eagle, Andrew L","Mousavi, Seyedeh Leila",,,,
NSC,4359,501,1,19,,,12,,,2,,,3,,,,,,,,"Rypma, Bart P","Ma, Jessica",,,,
NSC,4362,001,,1,4,1,,1,,1,2,,1,,3,,,,,,"Nguyen, Lena H",,,,,
NSC,4363,001,,90,,,5,,,1,,,,,,,,,,,"Dussor, Gregory O","Schaub, Mandee",,,,
NSC,4363,002,4,7,3,5,5,1,2,1,2,1,,,,,,,2,,"Raboune, Siham",,,,,
NSC,4364,0W1,1,41,1,,1,1,,,,,,,,,,,,,"Shareef, Safi Ullah","Kian, Saeid",,,,
NSC,4366,001,,23,,,13,,,7,,,4,,3,,,,2,,"Solodkin, Ana J","Rodriguez, Daniella",,,,
NSC,4366,002,5,10,7,8,12,3,4,1,1,,3,,2,,1,,1,,"Taylor, Anna M","Green, Audrey",,,,
NSC,4372,0W1,,5,11,20,10,4,1,3,1,,,,,,,,2,,"Burton, Michael D","Ramos Freitas, Lindsey E",,,,
NSC,4373,0W1,22,20,21,6,4,6,2,2,2,,,,,,,,,,"Marks, William","Krauth, Melissa",,,,
NSC,4373,0W2,1,2,7,3,1,1,5,2,,,,,3,,,,1,,"Oleksiak, Cecily",,,,,
NSC,4377,001,7,2,1,1,1,,,2,1,,2,,2,,,,,,"Miller, Van S",,,,,
NSC,4381,001,,30,,,3,,,,,,,,,,,,3,,"Thorn, Catherine A",,,,,
NSC,4382,0W1,93,17,7,1,,1,,,,,,,,,,,1,,"Jahangiri, Faisal R","Nematgorgani, Shiva",,,,
NSC,4388,001,4,10,9,6,,,,,,,,,,,,,,,"McWilliams, Steven P",,,,,
NSC,4389,001,4,2,2,1,1,,,1,,,,,,,,,,,"Ofen, Noa",,,,,
NSC,4V90,001,13,7,2,2,,,,,,,,,,,,,,,"Zwierzchowski, Amy",,,,,
NSC,4V95,001,,,,,,,,,,,,,,14,,,,,"Landrum, Payton E",,,,,
NSC,4V96,005,,,,,,,,,,,,,,10,,,,,"Zwierzchowski, Amy",,,,,
NSC,4V98,005,,,,,,,,,,,,,,13,,,,,"Gu, Zirong",,,,,
NSC,4V98,033,,,,,,,,,,,,,,11,,,1,,"Thorn, Catherine A",,,,,
OB,6152,X01,,17,3,,,,,,,,,,,,,,,,"Hicks, Robert F",,,,,
OB,6248,CW1,,31,,,,,,,,,,,,,,,1,,"Hicks, Robert F",,,,,
OB,6253,CW1,,,,,,,,,,,,,,,3,,1,17,"Warner, Lizette",,,,,
OB,6301,001,,4,12,5,6,2,,,,,,,,,,,,,"Hicks, Jeffrey N",,,,,
OB,6301,0W1,,40,20,6,3,2,,2,,,,,,,,,1,,"Hasenhuttl, Maria","Shen, Jia",,,,
OB,6301,0W2,,13,2,1,1,1,,,,,,,,,,,,,"Hasenhuttl, Maria",,,,,
OB,6301,501,,16,22,4,,4,,2,,,,,,,,,1,,"Hicks, Jeffrey N",,,,,
OB,6301,CW1,,20,6,,,,,,,,,,,,,,,,"Ghosh, Anne F",,,,,
OB,6301,CW2,,22,,,,,,,,,,,,,,,1,,"Bianco-Mathis, Virginia",,,,,
OB,6301,GW1,,9,9,1,3,,,2,,,,,,,,,,,"Hicks, Jeffrey N",,,,,
OB,6301,GW2,,21,,,,,,,,,,,2,,,,,,"Dowse, Eileen",,,,,
OB,6301,MBC,,25,17,2,,1,,,,,,,,,,,,,"Hicks, Jeffrey N",,,,,
OB,6301,X01,,14,3,,1,1,,,,,,,,,,,2,,"Hicks, Jeffrey N",,,,,
OB,6331,501,,27,,,,,,,,,,,,,,,,,"Hasenhuttl, Maria",,,,,
OB,6332,001,,41,,,3,,,,,,,,,,,,,,"Ziegler, Laurie L","Salehi Heidari, Samira",,,,
OB,6332,0W1,,27,3,,6,1,,1,,,,,,,,,,,"Ziegler, Laurie L","Salehi Heidari, Samira",,,,
OB,6332,0W2,,26,7,2,,,1,2,,,,,,,,,,,"Wu, Junfeng","Jiang, Ning",,,,
OB,6332,0W3,,24,,2,9,,,,,,,,,,,,,,"Ziegler, Laurie L","Salehi Heidari, Samira",,,,
OB,6334,CW1,,14,7,6,2,2,,,,,,,1,,,,1,,"Latham, Van M",,,,,
OB,6348,CW1,,18,1,1,,,,,,,,,1,,,,,,"Plaisance Bryan, Suzette T",,,,,
OB,6348,CW2,,26,,,,,,,,,,,,,,,,,"Narro, Amber J",,,,,
OB,6350,CW1,,17,8,1,5,,,,,,,,,,,,1,,"Hicks, Robert F",,,,,
OB,6352,CW1,,16,3,,1,,,,,,,,,,,,1,,"Warner, Lizette",,,,,
OB,6357,CW1,,18,,,,,,,,,,,,,,,,,"Dixon, Nancy","Gregory, James",,,,
OB,6370,CW1,,5,4,1,1,,,,,,,,1,,,,,,"Latham, Van M",,,,,
OB,6377,CW1,,25,,4,2,,,,,,,,,,,,,,"Plaisance Bryan, Suzette T",,,,,
OB,6378,CW1,,8,2,,2,,,,,,,,1,,,,,,"Albrecht, Dale J",,,,,
OB,6379,CW1,,7,4,1,,,,,,,,,,,1,,,,"Albrecht, Dale J",,,,,
OB,6383,CW1,,8,1,1,1,,,,,,,,,,,,,,"Norton, Larry W",,,,,
OBHR,3310,001,2,14,21,17,4,3,,,,,,,,,,,,,"Huang, He",,,,,
OBHR,3310,002,3,6,6,8,7,15,5,4,6,,3,,,,,,2,,"Skuza, Agnieszka","Venkumahanti, Rachana S",,,,
OBHR,3310,003,5,27,18,4,5,,1,,,,,,,,,,,,"Kautz, Jason D",,,,,
OBHR,3310,004,5,7,12,5,6,14,2,5,5,1,,,,,,,,,"Skuza, Agnieszka","Venkumahanti, Rachana S",,,,
OBHR,3310,005,3,10,24,10,8,3,1,,,,,,,,,,,,"Kautz, Jason D",,,,,
OBHR,3310,501,,16,10,17,8,1,2,3,,1,,,1,,,,1,,"Lee, Barbara H",,,,,
OBHR,3310,502,7,17,18,11,3,3,1,,,,,,,,,,,,"Kautz, Jason D",,,,,
OBHR,3310,503,,7,13,14,17,7,,2,,1,,,1,,,,,,"Lee, Barbara H",,,,,
OBHR,3330,001,7,15,1,1,16,1,2,8,1,,2,,,,,,4,,"Morris, Mark","Kim, Hwayoung","Lu, Renjie",,,
OBHR,3330,002,,10,14,13,10,8,8,1,,,,,,,,,,,"Meda, Edward","Acharya, Vishruth","Jiang, Ning",,,
OBHR,3330,003,4,10,9,2,19,9,1,,3,,1,,1,,,,1,,"Weekley, Jeffrey A","Hanchinal, Aditya A",,,,
OBHR,3330,004,,7,25,8,4,3,1,,,,,,,,,,,,"Meda, Edward","Acharya, Vishruth","Jiang, Ning",,,
OBHR,3330,005,,8,12,12,7,11,5,2,4,,,,2,,,,2,,"Meda, Edward","Acharya, Vishruth","Jiang, Ning",,,
OBHR,3330,006,48,4,,2,3,,,1,1,,,,,,,,,,"Albrecht, Dale J","Jiang, Rui",,,,
OBHR,3330,007,7,5,11,3,16,9,1,6,,,,,2,,,,1,,"Weekley, Jeffrey A","Hanchinal, Aditya A",,,,
OBHR,3330,501,1,21,3,3,6,2,,3,,2,,,2,,,,1,,"Morris, Mark","Kim, Hwayoung","Lu, Renjie",,,
OBHR,3330,502,,12,3,5,13,2,2,4,1,1,1,,,,,,3,,"Morris, Mark","Kim, Hwayoung","Lu, Renjie",,,
OBHR,4300,001,49,,,,,,,,,,,,,,,,,,"Edgington, Kyle D",,,,,
OBHR,4310,001,46,7,,2,4,,,,,,,,,,,,,,"McNulty, Diane S","Barden, John P",,,,
OBHR,4331,501,5,4,2,4,1,,,,1,,,,,,,,,,"Albrecht, Dale J",,,,,
OBHR,4333,501,2,3,12,3,2,,1,1,1,,,1,,,,,,,"Albrecht, Dale J",,,,,
OBHR,4334,001,2,2,4,,8,2,,,,,,,,,,,,,"Weekley, Jeffrey A","Hanchinal, Aditya A",,,,
OBHR,4335,501,,6,5,7,4,,2,,,,,,,,,,,,"Meda, Edward","Acharya, Vishruth","Jiang, Ning",,,
OBHR,4339,001,9,9,1,3,2,,,,1,,,,,,,,,,"Albrecht, Dale J","Frias, Noel E",,,,
OBHR,4354,001,3,12,9,3,2,,2,,,,,,,,,,,,"Meda, Edward","Acharya, Vishruth","Jiang, Ning",,,
OPRE,3310,001,4,16,24,6,3,3,2,1,,,,,1,,,,,,"Alborz, Shawn",,,,,
OPRE,3310,002,,3,8,,13,14,,18,,,1,,2,,,,,,"Parks, David","Sharma, Rahul",,,,
OPRE,3310,003,,9,14,5,7,10,5,4,3,1,,,1,,,,1,,"Mirzaeian, Neda","Marar, Abhijit",,,,
OPRE,3310,004,5,7,12,16,13,5,2,,,,,,,,,,,,"Shahsavand, Parisa",,,,,
OPRE,3310,005,6,18,,10,11,8,4,1,1,,,,,,1,,,,"Qi, Anyan","Ghosh, Pramit",,,,
OPRE,3310,006,6,12,7,5,18,6,4,1,1,,,,,,,,,,"Wang, Mengxin","Ghosal, Shayak",,,,
OPRE,3310,007,6,12,4,6,17,5,2,2,2,,,,,,,,4,,"Wang, Mengxin","Ghosal, Shayak",,,,
OPRE,3310,008,,2,4,,8,20,,14,4,,4,,2,,,,2,,"Parks, David","Sharma, Rahul",,,,
OPRE,3310,009,1,12,12,12,5,2,3,6,1,3,,,,,,,2,,"Kennedyd, Sarmann I","Verma, Samarth","Bandyopadhyay, Ishani",,,
OPRE,3310,010,4,6,14,7,12,4,6,3,1,,1,2,,,,,,,"Kennedyd, Sarmann I","Bandyopadhyay, Ishani","Verma, Samarth",,,
OPRE,3310,011,3,5,8,13,9,5,4,4,1,1,5,1,,,,,1,,"Kennedyd, Sarmann I","Verma, Samarth","Bandyopadhyay, Ishani",,,
OPRE,3310,0W1,15,18,7,7,7,3,1,2,,,,,,,,,,,"Widdifield, David S",,,,,
OPRE,3310,0W2,,9,,8,32,,2,6,,,2,,,,,,,,"Subramoniam, Ramesh","Udata, Bhaskara Ravi Teja",,,,
OPRE,3310,501,,35,,8,13,,,4,,,,,,,,,,,"Hogan, James W",,,,,
OPRE,3320,001,1,,2,3,4,5,1,4,4,,2,,4,,,,1,,"Fatehi, Soraya","Yan, Tianyu",,,,
OPRE,3330,001,4,11,5,7,8,9,7,7,5,1,,1,,,,,3,,"Kennedyd, Sarmann I","Bandyopadhyay, Ishani","Verma, Samarth",,,
OPRE,3330,002,13,13,11,7,6,6,1,1,1,,,,,,,,,,"Alborz, Shawn",,,,,
OPRE,3330,0W1,19,8,11,5,6,4,1,2,1,,,,1,,,,1,,"Alborz, Shawn",,,,,
OPRE,3330,0W2,25,11,5,6,5,4,2,,1,1,,,,,,,,,"Alborz, Shawn",,,,,
OPRE,3333,001,,12,18,16,6,7,5,3,,,,,2,,,,1,,"Nguyen, Hien T","Trivedi, Prachi Rajendra",,,,
OPRE,3333,002,3,5,18,10,6,9,3,4,5,,,,4,,,,1,,"Oguzman, Neslihan",,,,,
OPRE,3333,003,6,13,6,8,10,3,4,5,4,1,,3,4,,,,2,,"Brussolo, Monica E","Bendigeri, Bhushan","Lohia, Varun",,,
OPRE,3333,004,3,17,4,9,8,4,3,2,4,3,1,3,5,,,,3,,"Enayaty Ahangar, Negin","Talathi, Aryan U",,,,
OPRE,3333,005,17,7,7,4,8,3,6,6,,1,3,3,1,,1,,1,,"Ahadi, Khatereh","Saxena, Mani","Gatne, Sushmita Sunil",,,
OPRE,3333,006,6,15,5,5,10,5,9,4,,3,,,2,,,,2,,"Whalen, Tristan G","Mukhopadhyay, Avik",,,,
OPRE,3333,0W1,3,14,10,3,4,5,4,2,3,2,2,1,5,,,,11,,"Enayaty Ahangar, Negin","Talathi, Aryan U",,,,
OPRE,3333,0W2,3,14,4,8,2,9,4,1,2,3,1,2,5,,,,11,,"Enayaty Ahangar, Negin","Talathi, Aryan U",,,,
OPRE,3333,501,4,7,7,6,11,5,6,3,7,2,1,3,3,,,,1,,"Sajjadi, Seyed R",,,,,
OPRE,3340,001,2,11,3,4,2,2,5,2,,2,1,,7,,,,5,,"Enayaty Ahangar, Negin","Talathi, Aryan U",,,,
OPRE,3340,501,13,6,3,2,3,9,2,5,2,3,2,2,6,,,,2,,"Whalen, Tristan G","Mukhopadhyay, Avik",,,,
OPRE,3360,001,1,2,4,11,6,7,3,8,9,5,2,2,1,,,,2,,"Woldu, Malgorzata",,,,,
OPRE,3360,002,13,12,5,9,6,3,3,5,2,2,1,3,,,,,1,,"Ramezani, Rasoul","Shankar, Nandhakumar Raj",,,,
OPRE,3360,003,2,15,9,10,8,13,4,2,,,,,1,,,,1,,"Chen, Mingliu","Yan, Tianyu",,,,
OPRE,3360,004,,9,3,7,14,4,4,8,2,5,3,,2,,,,4,,"Wang, Yining","Cheerla, Anirudh Reddy",,,,
OPRE,3360,005,9,11,4,8,1,5,8,4,3,3,5,,,,,,3,,"Farzaneh, Mohammad Amin",,,,,
OPRE,3360,006,12,9,5,6,5,6,8,2,5,2,,4,,,,,1,,"Ramezani, Rasoul","Shankar, Nandhakumar Raj",,,,
OPRE,3360,007,7,3,7,6,6,9,5,3,4,3,3,5,,,,,2,,"Ramezani, Rasoul","Shankar, Nandhakumar Raj",,,,
OPRE,3360,008,,6,4,6,6,4,3,6,3,7,3,1,6,,,,5,,"Toptal, Aysegul","Sibam, Patnala",,,,
OPRE,3360,009,1,13,5,8,4,6,4,6,2,2,,1,8,,,,3,,"Toptal, Aysegul","Sibam, Patnala",,,,
OPRE,3360,010,4,19,,24,7,3,3,2,,1,1,,,,,,,,"Qin, Qi","Jiang, Shanlin",,,,
OPRE,3360,011,2,12,9,7,13,13,6,,,,,,1,,,,1,,"Chen, Mingliu","Yan, Tianyu",,,,
OPRE,3360,012,2,6,12,4,3,6,7,5,4,,5,,3,,,,2,,"Bu, Like",,,,,
OPRE,3360,0W1,2,8,12,13,10,6,3,4,4,1,,,1,,,,1,,"Brussolo, Monica E","Bendigeri, Bhushan",,,,
OPRE,3360,0W2,6,22,4,7,12,2,4,2,,1,2,2,,,,,,,"Brussolo, Monica E","Bendigeri, Bhushan",,,,
OPRE,3360,502,12,8,10,9,7,9,3,2,1,1,,1,,,,,1,,"Ahadi, Khatereh","Saxena, Mani","Gatne, Sushmita Sunil",,,
OPRE,4310,001,2,5,2,4,5,7,1,2,2,2,,,1,,,,,,"Ramanathan, Kannan","Chaparla, Grashma Srihita","Podugu, Kanakadurga",,,
OPRE,4320,001,,1,1,5,8,5,6,2,2,1,,,,,,,,,"Subramoniam, Ramesh","Nassa, Hardik",,,,
OPRE,4330,501,,5,5,3,3,6,,1,1,,4,,,,,,3,,"Frazelle, Andrew","Sharma, Rahul",,,,
OPRE,4340,0W1,2,9,7,8,8,5,5,2,1,,2,,1,,,,,,"Hu, Bin","Wei, Jiarui",,,,
OPRE,4345,001,1,8,4,3,,1,,1,,,,,,,,,,,"Durow, Wesley",,,,,
OPRE,4350,001,3,8,2,9,2,4,2,1,,1,,,,,,,1,,"Sethi, Avanti P","Dutta, Sayantan",,,,
OPRE,4350,501,3,2,1,3,4,1,4,2,1,,,,,,,,,,"Sethi, Avanti P",,,,,
OPRE,4357,001,2,3,,,3,2,,1,,,,1,,,,,,,"Naseri, Mo",,,,,
OPRE,4362,001,9,9,8,4,7,1,3,2,,,,,,,,,,,"Widdifield, David S",,,,,
OPRE,4V91,001,5,16,11,4,2,1,1,,,,,,,,,,,,"Brussolo, Monica E","Lohia, Varun",,,,
OPRE,6301,001,,9,4,5,9,6,4,,,,,,,,,,,,"Sethi, Avanti P","Dutta, Sayantan",,,,
OPRE,6301,002,,16,4,9,1,1,4,4,,,,,1,,,,1,,"Ahadi, Khatereh","Saxena, Mani","Gatne, Sushmita Sunil",,,
OPRE,6301,003,,5,1,,7,7,7,5,,,,,3,,1,,,,"Wang, Shouqiang","Jiang, Shanlin",,,,
OPRE,6301,5W1,,15,8,8,3,,1,2,,,,,2,,,,1,,"Leach, Sonia E","Lohia, Varun",,,,
OPRE,6301,AW1,,11,2,,,,,,,,,,,,,,1,,"Kim, Dohyeong",,,,,
OPRE,6301,CH1,,13,3,2,1,2,,,,,,,,,,,,,"Kim, Dohyeong",,,,,
OPRE,6301,CW1,,9,2,1,1,,,,,,,,,,1,,,,"Kim, Dohyeong",,,,,
OPRE,6301,GW1,,6,2,,,1,,,,,,,1,,1,,,,"Bush, Rhonda L",,,,,
OPRE,6301,MBC,,4,3,2,7,6,4,2,,,,,2,,,,,,"Wang, Shouqiang","Jiang, Shanlin",,,,
OPRE,6301,MBP,,13,2,5,2,3,,,,,,,,,,,3,,"Sethi, Avanti P","Dutta, Sayantan",,,,
OPRE,6301,XW1,,9,1,1,4,,,,,,,,,,,,2,,"Bush, Rhonda L",,,,,
OPRE,6302,001,,10,17,8,4,1,,,,,,,1,,,,2,,"Janakiraman, Ganesh","Marar, Abhijit",,,,
OPRE,6302,002,,8,15,15,10,1,,,,,,,,,,,,,"Wang, Guihua","Tahergandomabadi, Mohammadmahdi",,,,
OPRE,6302,0W1,,10,5,5,10,4,,4,,,,,1,,,,2,,"Leach, Sonia E","Lohia, Varun",,,,
OPRE,6302,501,,4,5,5,5,1,,,,,,,1,,,,,,"Mirzaeian, Neda","Marar, Abhijit",,,,
OPRE,6302,AW1,,15,2,1,2,,,,,,,,,,,,,,"Leach, Sonia E",,,,,
OPRE,6302,CW1,,14,6,1,3,,,,,,,,,,,,,,"Ladipo, Anna",,,,,
OPRE,6302,CW2,,18,7,1,2,1,,,,,,,,,,,,,"Ladipo, Anna",,,,,
OPRE,6302,GW1,,14,2,1,2,,,,,,,,1,,,,,,"Ladipo, Anna",,,,,
OPRE,6303,0W1,,16,4,6,13,3,1,3,,,,,2,,,,3,,"Sethi, Avanti P","Singh, Manjot",,,,
OPRE,6304,001,,10,4,4,13,4,,,,,,,,,,,,,"Wang, Mengxin","Ghosal, Shayak",,,,
OPRE,6325,501,,4,4,2,1,,,,,,,,,,,,,,"Wang, Guihua","Tahergandomabadi, Mohammadmahdi",,,,
OPRE,6332,001,,9,3,7,2,1,1,4,,,,,,,,,,,"Ramanathan, Kannan","Chaparla, Grashma Srihita","Podugu, Kanakadurga",,,
OPRE,6332,002,,10,11,12,9,1,,,,,,,1,,1,,2,,"Rios Uribe, Ignacio A","Ghosh, Pramit",,,,
OPRE,6332,003,,6,1,,1,,,2,,,,,,,,,,,"Katok, Elena M","Chen, Qiuxia",,,,
OPRE,6332,0W1,,5,2,,6,1,,1,,,,,,,,,,,"Ramanathan, Kannan","Chaparla, Grashma Srihita","Podugu, Kanakadurga",,,
OPRE,6332,0W2,,6,7,3,3,6,,7,,,,,3,,,,3,,"Ramanathan, Kannan","Chaparla, Grashma Srihita","Podugu, Kanakadurga",,,
OPRE,6332,501,,11,6,2,1,,,3,,,,,2,,,,1,,"Ramanathan, Kannan",,,,,
OPRE,6341,0W1,,8,8,5,6,1,,,,,,,1,,,,,,"Honhon, Dorothee B","Chen, Qiuxia",,,,
OPRE,6359,001,,9,3,8,5,1,,,,,,,,,,,,,"Sethi, Avanti P","Singh, Manjot",,,,
OPRE,6359,002,,4,5,4,2,1,1,2,,,,,,,,,,,"Toptal, Aysegul","Sibam, Patnala",,,,
OPRE,6359,003,,14,3,2,1,4,4,,,,,,1,,,,,,"Whalen, Tristan G","Mukhopadhyay, Avik",,,,
OPRE,6359,005,,8,2,1,1,,2,,,,,,,,,,1,,"Whalen, Tristan G","Mukhopadhyay, Avik",,,,
OPRE,6359,006,,1,3,,4,1,1,3,,,,,1,,,,,,"Toptal, Aysegul","Sibam, Patnala",,,,
OPRE,6359,0W2,,14,6,1,2,3,,4,,,,,,,,,4,,"Ahadi, Khatereh","Saxena, Mani","Gatne, Sushmita Sunil",,,
OPRE,6359,501,,3,,2,1,1,1,2,,,,,,,,,,,"Ramezani, Rasoul","Nguyen, Trung B",,,,
OPRE,6362,001,,2,3,3,2,5,,1,,,,,,,,,,,"Kennedyd, Sarmann I","Bandyopadhyay, Ishani","Verma, Samarth",,,
OPRE,6362,0W1,,16,12,4,2,2,,,,,,,,,,,,,"Alborz, Shawn",,,,,
OPRE,6364,0W1,,6,2,3,2,,1,1,,,,,2,,,,,,"Ramanathan, Kannan","Chaparla, Grashma Srihita","Podugu, Kanakadurga",,,
OPRE,6366,0W1,,6,3,2,3,4,1,5,,,,,4,,,,,,"Leach, Sonia E","Lohia, Varun",,,,
