Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,I,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
NSC,4366,002,10,21,7,8,15,4,3,5,3,,7,,7,,,,1,5,"Taylor, Anna M",,,,,,amt180004,anna taylor,Neuroanatomy 
NSC,4372,0W1,,14,5,4,18,4,4,19,1,4,8,,,,,,,6,"Burton, Michael D","Alexander, Shevon",,,,,mdb150330,michael burton,Neuroimmunology 
NSC,4373,0W1,50,1,2,7,4,3,2,1,2,,,1,,,,,1,5,"Kim, Diana P","Nguyen, Josephine L",,,,,dpk220003,diana kim,Sensory Neuroscience 
NSC,4382,0W1,51,30,18,4,1,2,1,,,,,,,,,,,1,"Jahangiri, Faisal R","Leung, Carole",,,,,frj190000,faisal jahangiri,Neurobiology of Emotion 
NSC,4V90,001,8,6,4,2,,3,,2,,,1,,1,,,,,3,"Miller, Van S",,,,,,vxm077000,van miller,Special Topics in Neuroscience 
NSC,4V90,0H1,3,6,4,2,1,,,,,,,,,,,,,0,"Jahangiri, Faisal R",,,,,,frj190000,faisal jahangiri,Special Topics in Neuroscience 
OB,6152,X01,,19,,,,,,,,,,,,,,,,0,"Foster Brady, Pamela",,,,,,,pamela foster brady,
OB,6248,CW1,,21,,,,,,,,,,,,,,,,1,"Hicks, Robert",,,,,,,robert hicks,
OB,6301,001,,11,7,7,3,6,3,2,,,,,2,,,,,1,"Hasenhuttl, Maria","Lee, Minjung",,,,,h1562,maria hasenhuttl,Organizational Behavior 
OB,6301,0W1,,43,12,7,3,,1,1,,,,,1,,,,,2,"Hasenhuttl, Maria","Teschner, Ryan S",,,,,h1562,maria hasenhuttl,Organizational Behavior 
OB,6301,0W2,,9,11,4,3,5,5,2,,,,,,,,,1,1,"Hasenhuttl, Maria","Lee, Minjung",,,,,h1562,maria hasenhuttl,Organizational Behavior 
OB,6301,501,,3,16,13,10,2,1,3,,,,,,,,,,0,"Hicks, Jeffrey N","Frantz, Zachary A",,,,,jnh061000,jeffrey hicks,Organizational Behavior 
OB,6301,CW1,,16,7,2,,,,,,,,,,,,,,0,"Ferrante, Anne M",,,,,,,anne ferrante,
OB,6301,CW2,,31,,,,,,,,,,,,,,,,1,"Ferrante, Anne M",,,,,,,anne ferrante,
OB,6301,GW1,,14,10,3,5,1,,,,,,,,,,,,0,"Hicks, Jeffrey N",,,,,,jnh061000,jeffrey hicks,
OB,6301,MBC,,23,15,3,3,,,,,,,,,,,,,0,"Hicks, Jeffrey N","Frantz, Zachary A",,,,,jnh061000,jeffrey hicks,
OB,6301,X01,,6,9,,5,,,,,,,,,,,,,0,"Hicks, Jeffrey N",,,,,,jnh061000,jeffrey hicks,
OB,6331,501,,33,1,,3,,,1,,,,,,,,,,3,"Hasenhuttl, Maria",,,,,,h1562,maria hasenhuttl,Power and Politics in Organizations 
OB,6332,001,,31,1,2,2,1,,,,,,,,,,,,0,"Ziegler, Laurie","Teschner, Ryan S",,,,,ziegler,laurie ziegler,Negotiation and Dispute Resolution 
OB,6332,0W1,,21,,2,7,,,,,,,,,,,,,1,"Ziegler, Laurie","Teschner, Ryan S",,,,,ziegler,laurie ziegler,Negotiation and Dispute Resolution 
OB,6334,CW1,,10,13,4,1,2,,,,,,,1,,,,,0,"Latham, Van M",,,,,,,van latham,
OB,6339,X01,,7,7,5,,,,,,,,,,,,,,0,"Bolton, Gary",,,,,,gxb122130,gary bolton,
OB,6348,CW1,,36,,,1,,,,,,,,,,,,,0,"Plaisance Bryan, Suzette T",,,,,,,suzette plaisance bryan,
OB,6350,CW1,,8,6,5,1,,,1,,,,,,,,,,1,"Hicks, Robert",,,,,,,robert hicks,
OB,6369,GW1,,19,,,,,,,,,,,,,,,,0,"Thurgood, Keith L",,,,,,klt160130,keith thurgood,
OB,6370,CW1,,9,2,,,,1,,,,,,,,,,,0,"Latham, Van M",,,,,,,van latham,
OB,6372,CW1,,8,2,2,1,,1,,,,,,1,,,,,0,"Latham, Van M",,,,,,,van latham,
OB,6377,CW1,,30,,,1,,,,,,,,1,,,,,0,"Plaisance Bryan, Suzette T",,,,,,,suzette plaisance bryan,
OB,6378,CW1,,8,1,,1,,,,,,,,,,,,,0,"Albrecht, Dale J",,,,,,dja180003,dale albrecht,
OBHR,3310,001,5,4,8,12,15,8,2,,5,3,,,,,,,,0,"Olsztynska, Agnieszka","Guo, Nan",,,,,axo027000,agnieszka olsztynska,Organizational Behavior 
OBHR,3310,002,8,7,12,5,7,11,4,5,,,1,1,,,,,,1,"Olsztynska, Agnieszka","Guo, Nan",,,,,axo027000,agnieszka olsztynska,Organizational Behavior 
OBHR,3310,003,14,8,8,4,2,3,2,2,2,,2,,,,,,,1,"Kautz, Jason D",,,,,,jdk200000,jason kautz,Organizational Behavior 
OBHR,3310,004,1,7,14,8,6,8,3,4,4,1,,,,,,,,0,"Olsztynska, Agnieszka","Guo, Nan",,,,,axo027000,agnieszka olsztynska,Organizational Behavior 
OBHR,3310,501,1,1,13,14,11,10,3,2,2,,2,,1,,,,,0,"Hicks, Jeffrey N","Frantz, Zachary A",,,,,jnh061000,jeffrey hicks,Organizational Behavior 
OBHR,3310,502,11,3,4,4,4,5,4,6,1,3,,2,,,,,,1,"Kautz, Jason D",,,,,,jdk200000,jason kautz,Organizational Behavior 
OBHR,3310,503,15,10,11,4,1,4,,2,,,,,1,,,,,0,"Kautz, Jason D",,,,,,jdk200000,jason kautz,Organizational Behavior 
OBHR,3330,001,4,2,14,14,3,11,4,3,5,,,2,,,,,,0,"Olsztynska, Agnieszka","Pandey, Vishvesh B",,,,,axo027000,agnieszka olsztynska,Introduction to Human Resource Management 
OBHR,3330,002,22,11,15,2,4,4,1,1,1,,1,,2,,,,,0,"Albrecht, Dale J","Jiang, Rui",,,,,dja180003,dale albrecht,Introduction to Human Resource Management 
OBHR,3330,003,5,14,7,6,12,5,6,1,3,,,1,,,,,,0,"Weekley, Jeff A","Lee, Minjung",,,,,jaw160330,jeff weekley,Introduction to Human Resource Management 
OBHR,3330,004,2,16,29,9,3,5,,,,,,,,,,,,0,"Meda, Edward","Lu, Renjie",,,,,exm150330,edward meda,Introduction to Human Resource Management 
OBHR,3330,005,16,9,16,4,2,2,2,1,3,,1,,2,,,,1,1,"Albrecht, Dale J","Jiang, Rui",,,,,dja180003,dale albrecht,Introduction to Human Resource Management 
OBHR,3330,006,10,8,12,7,5,2,1,3,,2,2,1,2,,,,1,0,"Albrecht, Dale J","Jiang, Rui",,,,,dja180003,dale albrecht,Introduction to Human Resource Management 
OBHR,3330,501,12,8,13,5,4,2,3,3,2,2,,1,2,,,,1,2,"Albrecht, Dale J","Jiang, Rui",,,,,dja180003,dale albrecht,Introduction to Human Resource Management 
OBHR,4300,001,26,20,,2,,,,,,,,,,,,,,0,"Edgington, Kyle D",,,,,,kde081000,kyle edgington,Management of Non-Profit Organizations 
OBHR,4310,001,10,15,12,,9,,,3,,,2,,3,,,,,0,"McNulty, Diane S","Viveka Moorthy, Saranya",,,,,dmcnulty,diane mcnulty,Business Ethics 
OBHR,4331,501,,2,11,4,,1,,,,,,,1,,,,,1,"McGraw-Baker, Lori A",,,,,,lam012200,,Compensation and Benefits Administration 
OBHR,4333,001,2,9,2,1,2,2,,,,,,,2,,,,,0,"Ritchey, David B",,,,,,davidr,david ritchey,Performance Management 
OBHR,4334,001,7,4,9,4,12,5,2,3,,,1,,,,,,,1,"Weekley, Jeff A","Lee, Minjung",,,,,jaw160330,jeff weekley,Talent Acquisition and Management 
OBHR,4335,501,4,11,11,7,1,1,2,2,1,,,,1,,,,,1,"Meda, Edward","Lu, Renjie",,,,,exm150330,edward meda,Training and Development 
OBHR,4337,001,1,6,7,5,2,,,1,,,,,,,,,,1,"Weekley, Jeff A","Lee, Minjung",,,,,jaw160330,jeff weekley,HR Analytics 
OBHR,4352,001,1,4,3,3,7,2,,5,1,1,1,,,,,,,1,"Ritchey, Kemberly A",,,,,,kar014400,kemberly ritchey,Negotiation and Dispute Resolution 
OBHR,4354,001,2,6,10,3,,,2,,1,,,,,,,,,2,"Meda, Edward","Lu, Renjie",,,,,exm150330,edward meda,Leading Organizational Change 
OPRE,3310,002,,15,,,18,,,6,,,1,,1,,,,,3,"Parks, David","Wei, Jiarui",,,,,dxp153830,david parks,Operations Management 
OPRE,3310,003,,8,,2,17,,7,19,,,5,,,,,,,2,"Subramoniam, Ramesh","Patel, Afroz I",,,,,rxs179630,ramesh subramoniam,Operations Management 
OPRE,3310,004,,18,,,22,,,16,,,2,,1,,,,,5,"Parks, David","Wei, Jiarui",,,,,dxp153830,david parks,Operations Management 
OPRE,3310,005,3,10,12,13,9,6,4,4,1,,,,1,,,,,0,"Rios Uribe, Ignacio A","Ghosh, Pramit",,,,,iar200000,ignacio rios uribe,Operations Management 
OPRE,3310,006,5,19,,9,15,8,2,1,1,,,,,,,,,0,"Qi, Anyan","Rasulov, Toghrul",,,,,axq140430,anyan qi,Operations Management 
OPRE,3310,007,,3,,3,18,,8,11,,,12,,4,,,,,5,"Subramoniam, Ramesh","Patel, Afroz I",,,,,rxs179630,ramesh subramoniam,Operations Management 
OPRE,3310,008,7,19,,11,10,,7,4,,,4,,,,,,,2,"Mozik, Vince C",,,,,,vcm170130,vince mozik,Operations Management 
OPRE,3310,009,,19,,3,29,,3,9,,,,,,,,,1,0,"Hogan, James W",,,,,,jwh085000,james hogan,Operations Management 
OPRE,3310,0W1,1,12,,1,26,,,17,,,6,,1,,,,,1,"Deluke, Eugene",,,,,,gxd052000,eugene deluke,Operations Management 
OPRE,3310,0W2,,11,,8,27,,5,7,,,3,,,,,,1,2,"Subramoniam, Ramesh","Patel, Afroz I",,,,,rxs179630,ramesh subramoniam,Operations Management 
OPRE,3310,502,,17,,4,27,,1,15,,,,,,,,,,1,"Hogan, James W",,,,,,jwh085000,james hogan,Operations Management 
OPRE,3320,001,3,1,6,3,,7,4,2,1,,3,,2,,,,,3,"Fatehi, Soraya","Wang, Zihan",,,,,sxf200005,soraya fatehi,Integrated Supply Chain Management 
OPRE,3330,002,14,11,5,3,3,2,1,1,,,,,4,,,,,1,"Kennedyd, Sarmann I","Kemparaju, Pavan Kumar",,,,,sik220001,sarmann kennedyd,Project Management 
OPRE,3330,0W1,11,14,10,12,5,4,3,3,,,,,,,,,,2,"Alborz, Shawn",,,,,,sxa063000,shawn alborz,Project Management 
OPRE,3330,0W2,7,15,10,13,2,5,2,3,1,1,1,,,,,,,3,"Alborz, Shawn",,,,,,sxa063000,shawn alborz,Project Management 
OPRE,3333,001,6,26,19,6,2,9,,1,1,1,1,,,,,,,1,"Oguzman, Neslihan",,,,,,nxo170830,neslihan oguzman,Quantitative Business Analysis 
OPRE,3333,002,8,20,11,4,14,3,4,3,,1,1,,3,,,,,1,"Oguzman, Neslihan",,,,,,nxo170830,neslihan oguzman,Quantitative Business Analysis 
OPRE,3333,003,7,3,9,7,7,6,1,7,1,1,1,6,1,,,,,2,"Sajjadi, Reza",,,,,,rxs179730,reza sajjadi,Quantitative Business Analysis 
OPRE,3333,004,3,5,3,6,12,5,8,7,6,1,5,3,1,,,,,3,"Woldu, Malgorzata",,,,,,mxw180018,malgorzata woldu,Quantitative Business Analysis 
OPRE,3333,0W1,10,9,6,12,11,5,4,4,3,2,1,1,2,,,,,0,"Brussolo, Monica E","Damania, Krish","Nelliyadukam, Girish K",,,,meb049000,monica brussolo,Quantitative Business Analysis 
OPRE,3333,501,4,8,3,4,11,10,9,1,5,1,1,4,1,,,,,4,"Sajjadi, Reza",,,,,,rxs179730,reza sajjadi,Quantitative Business Analysis 
OPRE,3340,002,4,12,3,3,4,5,1,6,4,2,,,2,,,,,9,"Enayaty Ahangar, Negin","Mehta, Manvi N",,,,,nxe180001,negin enayaty ahangar,Advanced Business Quantitative Methods 
OPRE,3360,001,10,12,8,9,12,10,10,1,,,2,,2,,,,,3,"Takasi, Venkanna Dora Goutham",,,,,,vgt170000,venkanna dora goutham takasi,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,002,30,9,5,7,3,3,5,8,1,1,,,1,,,,,1,"Whalen, Tristan G","Wang, Zihan",,,,,tgw100020,tristan whalen,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,003,22,6,9,7,9,4,8,5,1,1,1,2,3,,,,,1,"Whalen, Tristan G","Wang, Zihan",,,,,tgw100020,tristan whalen,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,004,28,10,11,7,3,3,1,3,1,,2,1,2,,,,,3,"Kennedyd, Sarmann I","Kemparaju, Pavan Kumar",,,,,sik220001,sarmann kennedyd,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,005,11,6,8,9,4,8,6,4,5,3,5,2,6,,,,,2,"Ramezani, Rasoul","Mehta, Madhur",,,,,rxr145930,rasoul ramezani,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,006,11,20,16,14,7,4,1,1,,2,1,,1,,,,,1,"Qu, Zihao",,,,,,zxq180000,zihao qu,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,007,20,12,10,4,4,4,6,4,2,1,2,,4,,,,,1,"Kennedyd, Sarmann I","Kemparaju, Pavan Kumar",,,,,sik220001,sarmann kennedyd,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,0W1,8,12,7,10,8,4,6,5,1,1,2,,5,,,,,0,"Brussolo, Monica E","Nelliyadukam, Girish K",,,,,meb049000,monica brussolo,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,501,8,18,7,16,19,9,1,2,2,,,,,,,,,1,"Qi, Anyan","Rasulov, Toghrul",,,,,axq140430,anyan qi,Managerial Methods in Decision Making Under Uncertainty 
OPRE,4310,001,,9,2,4,3,4,4,3,2,,1,,,,,,,0,"Ramanathan, Kannan","Rajaram, Harshitha",,,,,kxr087000,kannan ramanathan,Lean and Six Sigma Processes 
OPRE,4320,001,,1,2,7,9,4,5,3,,1,,,1,,,,,1,"Subramoniam, Ramesh","Raveena, FNU",,,,,rxs179630,ramesh subramoniam,Integrated SCM Information Systems 
OPRE,4330,501,2,4,5,4,3,3,,2,,,1,,3,,,,,0,"Frazelle, Andrew E","Dinker, Dipesh",,,,,aef180002,andrew frazelle,Global Logistics and Inventory Management 
OPRE,4340,0W1,4,5,3,3,6,5,1,2,,,1,,2,,,,,0,"Hu, Bin","Chen, Qiuxia",,,,,bxh180009,bin hu,Purchasing and Sourcing Management 
OPRE,4350,501,1,2,5,1,3,2,1,,,,,,1,,,,,2,"Wang, Shouqiang","Agrawal, Parth Vijay",,,,,sxw163830,shouqiang wang,Spreadsheet Modeling and Analytics 
OPRE,4362,001,13,8,2,2,,,1,1,2,,1,,,,,,,0,"Pandey, Naresh K",,,,,,nkp210001,naresh pandey,Supply Chain Strategy 
OPRE,4395,001,,17,,,,,,,,,,,,,,,,0,"Parks, David","Wei, Jiarui",,,,,dxp153830,david parks,Capstone Senior Project - Supply Chain Management 
OPRE,6301,002,,27,5,8,10,3,10,5,,,,,1,,,,,0,"Ahadi, Khatereh","Pemmasani, Nagarjun N",,,,,kxa180010,khatereh ahadi,Statistics and Data Analysis 
OPRE,6301,004,,21,8,7,10,3,6,8,,,,,1,,,,,0,"Ahadi, Khatereh","Pemmasani, Nagarjun N",,,,,kxa180010,khatereh ahadi,Statistics and Data Analysis 
OPRE,6301,005,,34,5,2,7,4,10,7,,,,,,,,,,2,"Ahadi, Khatereh","Pemmasani, Nagarjun N",,,,,kxa180010,khatereh ahadi,Statistics and Data Analysis 
OPRE,6301,006,,24,3,9,6,3,8,7,,,,,4,,,,,3,"Sethi, Awanti","Yadav, Saurabh V",,,,,asethi,awanti sethi,Statistics and Data Analysis 
OPRE,6301,0W1,,16,8,5,3,6,1,7,,,,,1,,,,,5,"Leach, Sonia E","Agrawal, Parth Vijay",,,,,sel120030,sonia leach,Statistics and Data Analysis 
OPRE,6301,0W2,,18,3,11,5,5,7,2,,,,,3,,,,,10,"Sethi, Awanti","Yadav, Saurabh V",,,,,asethi,awanti sethi,Statistics and Data Analysis 
OPRE,6301,0W3,,2,6,3,3,1,3,2,,,,,4,,,,,1,"Toptal, Aysegul","Deshmukh, Nikita Prakash",,,,,axt083100,aysegul toptal,
OPRE,6301,AW1,,31,3,,,1,,,,,,,,,,,,1,"Kim, Dohyeong",,,,,,dxk132530,dohyeong kim,
OPRE,6301,CH1,,15,5,4,,,,,,,,,,,,,,0,"Kim, Dohyeong",,,,,,dxk132530,dohyeong kim,
OPRE,6301,CW1,,8,,1,1,,,1,,,,,1,,,,,0,"Kim, Dohyeong",,,,,,dxk132530,dohyeong kim,
OPRE,6301,GW1,,8,1,,3,2,,1,,,,,,,,,,0,"Bush, Rhonda L",,,,,,,rhonda bush,
OPRE,6301,MBC,,11,,4,7,,6,3,,,,,1,,,,1,0,"Wang, Shouqiang","Agrawal, Parth Vijay",,,,,sxw163830,shouqiang wang,
OPRE,6301,MBP,,15,1,8,2,3,1,,,,,,,,,,,2,"Sethi, Awanti","Yadav, Saurabh V",,,,,asethi,awanti sethi,
OPRE,6301,X01,,11,5,2,4,,,,,,,,1,,,,,0,"Bush, Rhonda L",,,,,,,rhonda bush,
OPRE,6302,001,,13,17,30,12,1,2,1,,,,,,,,,,0,"Janakiraman, Ganesh","Celik, Beyza",,,,,gxj091000,ganesh janakiraman,Operations Management 
OPRE,6302,002,,26,9,9,5,3,5,1,,,,,4,,,,,2,"Leach, Sonia E","Zhang, Minmin",,,,,sel120030,sonia leach,Operations Management 
OPRE,6302,0W1,,21,12,10,8,7,5,1,,,,,,,,,,1,"Leach, Sonia E","Batra, Nirmanyu",,,,,sel120030,sonia leach,Operations Management 
OPRE,6302,501,,23,17,27,6,1,,,,,,,1,,,,,1,"Wang, Guihua","Zhang, Minmin",,,,,gxw130630,guihua wang,Operations Management 
OPRE,6302,AW1,,10,7,,,,,,,,,,,,,,,0,"Hassanzadeh, Nozar",,,,,,nozarh,nozar hassanzadeh,
OPRE,6302,GW1,,9,21,6,1,1,,,,,,,,,,,,0,"Hassanzadeh, Nozar",,,,,,nozarh,nozar hassanzadeh,
OPRE,6303,0W1,,7,6,7,5,1,1,2,,,,,1,,,,,3,"Sethi, Awanti","Sanagi Jagadeesh, Anushree",,,,,asethi,awanti sethi,Quantitative Foundations of Business 
OPRE,6332,001,,27,16,6,4,3,2,2,,,,,1,,,,2,1,"Ramanathan, Kannan","Devireddy, Sreephani",,,,,kxr087000,kannan ramanathan,Spreadsheet Modeling and Analytics 
OPRE,6332,002,,17,16,14,13,3,2,1,,,,,,,,,,0,"Rios Uribe, Ignacio A","Ghosh, Pramit",,,,,iar200000,ignacio rios uribe,Spreadsheet Modeling and Analytics 
OPRE,6332,003,,28,3,19,7,7,5,2,,,,,1,,,,,3,"Sethi, Awanti","Sanagi Jagadeesh, Anushree",,,,,asethi,awanti sethi,Spreadsheet Modeling and Analytics 
OPRE,6332,0W1,,34,20,9,,1,,1,,,,,,,,,,0,"Ramanathan, Kannan","Devireddy, Sreephani",,,,,kxr087000,kannan ramanathan,Spreadsheet Modeling and Analytics 
OPRE,6332,0W2,,23,4,13,10,8,3,1,,,,,,,,,,2,"Sethi, Awanti","Sanagi Jagadeesh, Anushree",,,,,asethi,awanti sethi,Spreadsheet Modeling and Analytics 
OPRE,6332,501,,24,12,7,3,4,,1,,,,,4,,,,4,0,"Ramanathan, Kannan","Devireddy, Sreephani",,,,,kxr087000,kannan ramanathan,Spreadsheet Modeling and Analytics 
OPRE,6332,503,,16,7,10,5,4,6,3,,,,,5,,,,1,0,"Ramanathan, Kannan","Devireddy, Sreephani",,,,,kxr087000,kannan ramanathan,Spreadsheet Modeling and Analytics 
OPRE,6335,001,,10,4,2,2,,,,,,,,,,,,,1,"Bensoussan, Alain","Nguyen, Nam H",,,,,axb046100,,Risk and Decision Analysis 
OPRE,6340,001,,1,3,4,2,1,1,,,,,,,,,,,0,"Stecke, Kathryn",,,,,,kes021000,kathryn stecke,Flexible Manufacturing Strategies 
OPRE,6341,0W1,,39,12,11,4,,,,,,,,,,,,,0,"Honhon, Dorothee B","Pupala, Rucha",,,,,dbh130130,dorothee honhon,Retail Operations 
OPRE,6359,001,,9,,2,4,3,1,1,,,,,,,,,,0,"Brussolo, Monica E","Damania, Krish",,,,,meb049000,monica brussolo,Advanced Statistics for Data Science 
OPRE,6359,002,,4,1,6,4,4,,,,,,,,,,,,0,"Enayaty Ahangar, Negin","Mehta, Manvi N",,,,,nxe180001,negin enayaty ahangar,Advanced Statistics for Data Science 
OPRE,6359,003,,12,,6,9,1,,,,,,,,,,,,0,"Sethi, Awanti","Yadav, Saurabh V",,,,,asethi,awanti sethi,Advanced Statistics for Data Science 
OPRE,6359,005,,13,2,5,1,1,2,,,,,,1,,,,,0,"Enayaty Ahangar, Negin","Mehta, Manvi N",,,,,nxe180001,negin enayaty ahangar,Advanced Statistics for Data Science 
OPRE,6359,006,,6,8,4,3,2,4,1,,,,,,,,,,0,"Toptal, Aysegul","Deshmukh, Nikita Prakash",,,,,axt083100,aysegul toptal,Advanced Statistics for Data Science 
OPRE,6359,007,,5,4,4,2,3,1,4,,,,,,,,,,0,"Toptal, Aysegul","Deshmukh, Nikita Prakash",,,,,axt083100,aysegul toptal,Advanced Statistics for Data Science 
OPRE,6359,008,,7,1,,2,,2,2,,,,,2,,,,,1,"Whalen, Tristan G","Nelliyadukam, Girish K",,,,,tgw100020,tristan whalen,Advanced Statistics for Data Science 
OPRE,6359,009,,7,1,3,2,1,1,1,,,,,,,,,,0,"Enayaty Ahangar, Negin","Mehta, Manvi N",,,,,nxe180001,negin enayaty ahangar,Advanced Statistics for Data Science 
OPRE,6359,010,,10,,,2,1,3,2,,,,,3,,,,,0,"Whalen, Tristan G","Shelke, Sourabh V",,,,,tgw100020,tristan whalen,Advanced Statistics for Data Science 
OPRE,6359,0W1,,9,,,3,,,,,,,,,,,,,0,"Brussolo, Monica E","Damania, Krish",,,,,meb049000,monica brussolo,Advanced Statistics for Data Science 
OPRE,6359,0W2,,12,4,5,3,1,3,,,,,,,,,,,2,"Ahadi, Khatereh","Pemmasani, Nagarjun N",,,,,kxa180010,khatereh ahadi,Advanced Statistics for Data Science 
OPRE,6359,0W3,,2,2,1,2,4,4,,,,,,,,,,,0,"Toptal, Aysegul","Deshmukh, Nikita Prakash",,,,,axt083100,aysegul toptal,Advanced Statistics for Data Science 
OPRE,6359,503,,5,1,4,1,2,,2,,,,,2,,,,,0,"Ramezani, Rasoul","Pusthay, Srinikethan",,,,,rxr145930,rasoul ramezani,Advanced Statistics for Data Science 
OPRE,6362,0W1,,34,5,5,1,2,,,,,,,,,,,,0,"Alborz, Shawn",,,,,,sxa063000,shawn alborz,Project Management in Engineering and Operations 
OPRE,6362,0W2,,36,7,2,3,,,,,,,,,,,,,3,"Alborz, Shawn",,,,,,sxa063000,shawn alborz,Project Management in Engineering and Operations 
OPRE,6364,0W1,,4,17,22,10,2,4,1,,,,,2,,,,,0,"Ramanathan, Kannan","Rajaram, Harshitha",,,,,kxr087000,kannan ramanathan,Lean Six Sigma 
OPRE,6366,0W1,,20,5,9,6,5,1,3,,,,,1,,,,,0,"Leach, Sonia E","Batra, Nirmanyu",,,,,sel120030,sonia leach,Global Supply Chain Management 
OPRE,6366,501,,10,7,2,4,3,1,3,,,,,1,,,,,0,"Leach, Sonia E","Batra, Nirmanyu",,,,,sel120030,sonia leach,Global Supply Chain Management 
OPRE,6367,001,,12,,,,,,,,,,,,,,,,0,"Parks, David",,,,,,dxp153830,david parks,Capstone Projects in Supply Chain Management 
OPRE,6369,0W1,,17,4,4,3,1,,,,,,,,,,,,0,"Subramoniam, Ramesh","Raveena, FNU",,,,,rxs179630,ramesh subramoniam,Supply Chain Software with SAP 
OPRE,6369,501,,19,9,3,3,5,2,,,,,,,,,,,0,"Subramoniam, Ramesh","Raveena, FNU",,,,,rxs179630,ramesh subramoniam,Supply Chain Software with SAP 
OPRE,6370,001,,7,,3,3,1,,2,,,,,1,,,,,0,"Frazelle, Andrew E","Dinker, Dipesh",,,,,aef180002,andrew frazelle,Global Logistics and Transportation 
OPRE,6370,501,,51,7,2,5,,,,,,,,,,,,,0,"Sabri, Ehap H","Pupala, Rucha",,,,,exs055000,ehap sabri,Global Logistics and Transportation 
OPRE,6371,001,,13,27,15,7,,,5,,,,,1,,,,,0,"Katok, Elena M","Dinker, Dipesh",,,,,emk120030,elena katok,Purchasing  Sourcing and Contract Management 
OPRE,6371,0W1,,22,9,18,14,5,,1,,,,,,,,,,0,"Hu, Bin","Chen, Qiuxia",,,,,bxh180009,bin hu,Purchasing  Sourcing and Contract Management 
OPRE,6371,0W2,,2,8,12,8,2,,,,,,,3,,,,,1,"Katok, Elena M","Dinker, Dipesh",,,,,emk120030,elena katok,Purchasing  Sourcing and Contract Management 
OPRE,6378,001,,35,23,10,3,,,,,,,,,,,,,0,"Widdifield, David S","Gandhe, Devesh Santosh",,,,,dsw180001,david widdifield,Supply Chain Strategy 
OPRE,6378,002,,35,11,7,7,9,,,,,,,2,,,,,0,"Widdifield, David S","Gandhe, Devesh Santosh",,,,,dsw180001,david widdifield,Supply Chain Strategy 
OPRE,6379,501,,7,9,9,8,6,1,2,,,,,1,,,,,0,"Rajamani, Divakar","Wei, Jiarui",,,,,dxr020100,divakar rajamani,Product Lifecycle Management 
OPRE,6382,0W1,,26,,,,,,1,,,,,1,,,,,0,"Vicario, Joe","Divin, Diane",,,,,jav170030,,Supply Chain Trade Compliance 
OPRE,6390,001,,9,,,4,,,1,,,,,,,,,,0,"Thompson, Luell O","Samal, Purnima",,,,,lot013000,luell thompson,Intelligent Enterprise Systems with SAP 
OPRE,6393,0W1,,7,1,1,2,,,,,,,,,,,,,0,"Cavusoglu, Huseyin","Zhu, Yan",,,,,huseyin,huseyin cavusoglu,Database Foundations 
OPRE,6394,0W1,,2,3,3,,2,2,,,,,,,,,,,0,"Bochsler, Daniel C",,,,,,dcb091000,daniel bochsler,Technology and New Product Development 
OPRE,6398,0W1,,5,1,3,7,3,,,,,,,,,,,,0,"Sethi, Awanti","Sanagi Jagadeesh, Anushree",,,,,asethi,awanti sethi,Prescriptive Analytics 
OPRE,7051,001,,,,,,,,,,,,,,16,,,,0,"Sethi, Suresh",,,,,,sethi,,Seminar in Operations Management 
OPRE,7353,001,,2,5,1,4,,,,,,,,,,,,,0,"Dawande, Milind","Celik, Beyza",,,,,milind,milind dawande,Optimization 
PA,2325,001,,36,,,,,,,,,,,1,,,,,2,"Benavides, Teodoro J",,,,,,tjb051000,teodoro benavides,Introduction to Public and Nonprofit Management 
PA,2325,HN1,,15,1,,,,,,,,,,,,,,,0,"Harrington, James",,,,,,jxh134630,james harrington,Introduction to Public and Nonprofit Management 
PA,3377,501,1,1,3,1,2,1,1,1,3,1,,,2,,,,,1,"Fass, Simon",,,,,,fass,simon fass,Urban Planning and Policy 
PA,3380,0W1,12,12,15,2,,,,,2,1,,,1,,,,,0,"Hoang, Thanh T",,,,,,tth180005,thanh hoang,Organizations  Theory and Behavior 
PA,3382,001,,17,2,2,1,,,,,,,,,,,,,0,"McCaskill, John R",,,,,,jrm094020,john mccaskill,Sustainable Communities 
PA,4345,001,1,4,3,4,5,1,2,1,,1,,,,,,,1,2,"Egukawhore, Oghenekome",,,,,,oxe190001,oghenekomee egukawhore,Negotiation and Conflict Resolution 
PA,4350,001,2,7,5,,2,,,,,,,,,,,,,0,"Russell, Allison",,,,,,axr210032,allison russell,Public and Nonprofit Agencies  Management and Ethics 
PA,4355,001,,,,,8,,,4,,,3,,,,,,,0,"Cline, Ravin R",,,,,,rrc170001,ravin cline,Managing Nonprofit Organizations 
