Subject,Catalog Number,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,I,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
PHYS,2125,103,2,24,,,1,1,,,,,,1,1,,,,,0,"Sun, Kuei","Khan, Amena","Dowarah, Sasanka",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,104,,28,,,1,,,,,,,,,,,,,1,"Sun, Kuei","Khan, Amena","Aker, Adam",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,105,3,17,5,,,,,,,,,,,,,,,4,"Sun, Kuei","Khan, Amena","Gogoi, Antareep",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,106,7,17,1,1,,,1,,,,,,1,,,,,2,"Sun, Kuei","Khan, Amena","Azhiri, Reza B",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,107,,22,4,1,1,,,,2,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Azhiri, Reza B",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,108,7,23,,,,,,,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Aker, Adam",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,109,4,21,1,,,,1,,,,,,1,,,,,0,"Sun, Kuei","Khan, Amena","Romero, Angel E",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,110,4,24,1,,1,,,,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Dowarah, Sasanka",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,111,4,15,5,4,,,,,,,,,,,,,,1,"Sun, Kuei","Khan, Amena","Gogoi, Antareep",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,112,2,20,2,3,,,,1,,,,,,,,,1,0,"Sun, Kuei","Khan, Amena","Romero, Angel E",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,113,4,19,1,1,1,,2,,,,1,,,,,,,0,"Sun, Kuei","Khan, Amena",Tamanjyot,,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,114,5,19,3,1,,1,,,,,,,1,,,,,0,"Sun, Kuei","Khan, Amena","Zhao, Kehui",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,115,,24,1,3,,,1,,,,,,,,,,1,0,"Sun, Kuei","Khan, Amena","Ryan, Conor",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,116,5,15,5,2,,2,,1,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Mitchell, George A",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,117,2,23,3,,1,,1,,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Iqbal, Mazhar",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,118,4,23,1,,,,,,,,1,,,,,,,0,"Sun, Kuei","Khan, Amena","Iqbal, Mazhar",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,119,5,23,1,1,,,,,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Sooriyaarachchi, Vinu K",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,120,6,21,1,1,,1,,,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Ryan, Conor",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,121,1,22,3,,1,,,,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Sooriyaarachchi, Vinu K",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,122,6,22,,1,,,,,,,,,,,,,,1,"Sun, Kuei","Khan, Amena","Jafarzadeh, Seyed Javad",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,123,,25,1,1,1,,,,1,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Jafarzadeh, Seyed Javad",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,124,1,19,,,,,,,,,,1,2,,,,,2,"Sun, Kuei","Khan, Amena","Sharon Felix, .",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,125,3,20,1,,1,,1,,,,,,1,,,,,3,"Sun, Kuei","Khan, Amena","Blangy, Corinne L",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,126,1,19,4,4,1,,,,,,,,,,,,,1,"Sun, Kuei","Khan, Amena","Mitchell, George A",,,,axk140130,amena khan,Physics Laboratory I 
PHYS,2125,127,3,24,1,,1,,,,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Blangy, Corinne L",,,,axk140130,amena khan,Physics Laboratory I 
PHYS,2125,128,4,19,4,2,1,,,,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Bhandari, Bishal",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,129,5,23,,1,,,,,,,,,1,,,,,0,"Sun, Kuei","Khan, Amena","Bera, Avijit",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,130,6,24,,,,,,,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Sharon Felix, .",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,131,3,26,1,,,,,,,,,,,,,,,0,"Sun, Kuei","Khan, Amena","Ali, Akbar",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,132,6,18,1,,1,,1,,,,1,,1,,,,,1,"Sun, Kuei","Khan, Amena","Dhale, Nikhil Uday",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,133,2,19,7,1,,,,,,,,,1,,,,,0,"Sun, Kuei","Khan, Amena","Bera, Avijit",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,134,3,24,,1,1,,,,,,,,,,,,,1,"Sun, Kuei","Khan, Amena","Bhandari, Bishal",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,135,2,22,,1,1,,,1,,,1,,,,,,,0,"Sun, Kuei","Khan, Amena","Shrestha, Samyak",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,136,4,11,2,2,1,,,1,,,,,2,,,,,0,"Sun, Kuei","Khan, Amena","Shrestha, Samyak",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,601,1,19,2,1,,1,1,,,1,2,,,,,,,2,"Sun, Kuei","Khan, Amena","Anable, Daniel",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,602,1,22,1,2,,,,,,,,,1,,,,,1,"Sun, Kuei","Khan, Amena","Zhao, Kehui",,,,axk140130,amena khan,Physics Laboratory I 
PHYS,2125,603,5,16,1,2,1,2,,,,,,,,,,,,1,"Sun, Kuei","Khan, Amena","Kondusamy, Aswin Lakshmi Narayanan",,,,axk140130,amena khan,Physics Laboratory I 
PHYS,2125,604,,17,,1,1,1,,,,,,,1,,,,,3,"Sun, Kuei","Khan, Amena","Dhale, Nikhil Uday",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,605,2,13,,,1,2,2,,1,,,,2,,,,,1,"Sun, Kuei","Khan, Amena",Tamanjyot,,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,606,3,20,,,,,,,,,,1,,,,,,0,"Sun, Kuei","Khan, Amena","Ali, Akbar",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,607,5,20,,,,1,,,,,,,1,,,,,1,"Sun, Kuei","Khan, Amena","Anable, Daniel",,,,kxs147030,kuei sun,Physics Laboratory I 
PHYS,2125,608,1,17,1,1,1,2,2,,,2,,,2,,,,,1,"Sun, Kuei","Khan, Amena","Kondusamy, Aswin Lakshmi Narayanan",,,,axk140130,amena khan,Physics Laboratory I 
PHYS,2126,101,12,13,,2,1,,,,,,,,1,,,,,1,"Macalevey, Paul J","Saleh, Lamya","Modumudi, Sai Madhav",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,102,8,15,4,,1,,,1,1,,,,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Modumudi, Sai Madhav",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,103,10,14,,3,,,,,,1,,,2,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Ameh, Emmanuel O",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,104,6,11,5,1,,,,1,1,,,,2,,,,,2,"Macalevey, Paul J","Saleh, Lamya","Pai, Praveen D",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,105,20,4,,,,,,,,,,,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Gibbons, Stasio M",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,106,4,14,7,3,2,,,,,,,,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Bowler, Melanie H",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,107,21,6,2,,,,,,,,,,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Ruwali, Shisir",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,108,17,9,2,,,,,1,1,,,,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Patra, Rittik",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,109,9,13,,,1,,,1,,,,,3,,,,,1,"Macalevey, Paul J","Saleh, Lamya","Patra, Rittik",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,110,14,4,1,2,3,,,,,1,1,,3,,,,,1,"Macalevey, Paul J","Saleh, Lamya","Holliday, Randall L",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,111,18,1,,,,,,,,,,,,,,,,1,"Macalevey, Paul J","Saleh, Lamya","Khan, Junaid Saif",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,112,20,7,1,,,,,,,,,,1,,,,,1,"Macalevey, Paul J","Saleh, Lamya","Dongre, Ninad Kailas",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,113,11,8,3,2,1,3,,,,1,,,,,,,,1,"Macalevey, Paul J","Saleh, Lamya","Larsen, Cody",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,114,26,4,,,,,,,,,,,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Khan, Junaid Saif",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,115,18,7,1,1,,,1,,,,,,,,,,,2,"Macalevey, Paul J","Saleh, Lamya","Larsen, Cody",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,116,22,2,3,2,,,,,,,,,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Dongre, Ninad Kailas",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,117,11,7,5,4,1,,,1,,,,1,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Seifi, Melodee O",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,118,8,12,4,1,4,,,,,,,,1,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Seifi, Melodee O",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,119,6,2,5,,1,,,1,,,,,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Pai, Praveen D",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,120,10,10,3,1,,1,,,,,,,3,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Ameh, Emmanuel O",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,121,10,9,4,2,,,1,,,2,,,,,,,,1,"Macalevey, Paul J","Saleh, Lamya","Holliday, Randall L",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,124,11,10,1,1,2,1,,,,,,,1,,,,,1,"Macalevey, Paul J","Saleh, Lamya","Gibbons, Stasio M",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2126,125,19,4,,2,,1,,1,,,,,,,,,,2,"Macalevey, Paul J","Saleh, Lamya","Ruwali, Shisir",,,,paulmac,paul macalevey,Physics Laboratory II 
PHYS,2303,001,1,1,,1,3,1,,,,,,3,2,,,,,2,"Saleh, Lamya","Kakani, Vivek M",,,,,lxs190019,lamya saleh,Contemporary Physics 
PHYS,2325,001,7,54,8,13,38,13,10,22,9,1,5,2,9,,,,,8,"Kadala, Roger",,,,,,rxk220001,roger kadala,Mechanics 
PHYS,2325,002,12,4,3,4,8,3,4,3,4,1,1,4,4,,,,,4,"Shi, Xiaoyan","Kakani, Vivek M",,,,,xxs151730,xiaoyan shi,Mechanics 
PHYS,2325,003,31,110,23,10,32,5,9,11,3,2,5,2,,,,,,5,"Slinker, Jason D","McMullen, Reema",,,,,jds107020,jason slinker,Mechanics 
PHYS,2325,004,10,33,9,7,26,11,10,25,5,2,6,,8,,,,,12,"Kadala, Roger","Patel, Ruskin",,,,,rxk220001,roger kadala,Mechanics 
PHYS,2325,005,60,29,13,6,17,1,6,4,2,1,4,1,2,,,,,3,"Solanki, Rahulkumar","Bhattacharjee, Koustubh",,,,,rxs151930,rahulkumar solanki,Mechanics 
PHYS,2325,006,18,18,18,13,13,13,10,9,9,4,2,4,2,,,,1,10,"Penev, Kaloyan","Bhattacharjee, Koustubh",,,,,kxp174430,kaloyan penev,Mechanics 
PHYS,2326,001,,35,8,10,16,10,12,9,17,,9,1,15,,,,,6,"Da Silveira Rodrigues, Fabiano","Asaadzade, Asiye",,,,,fxd121030,fabiano rodrigues,Electromagnetism and Waves 
PHYS,2326,002,5,47,18,24,21,20,1,3,2,,,,2,,,,,2,"Lumata, Lloyd",,,,,,lxl143230,lloyd lumata,Electromagnetism and Waves 
PHYS,2326,501,,19,,,42,,,20,,,21,,24,,,,2,14,"Glosser, Robert","Marder, Andrew A",,,,,glosser,robert glosser,Electromagnetism and Waves 
PHYS,3312,001,4,5,2,6,6,4,4,2,5,,,,2,,,,1,3,"Kesden, Michael H","Schussler, Joshua A",,,,,mhk130030,michael kesden,Classical Mechanics 
PHYS,3411,001,5,5,1,4,3,1,1,1,,,,,1,,,,1,3,"Macalevey, Paul J","Xie, Yunan",,,,,paulmac,paul macalevey,Theoretical Physics 
PHYS,3427,501,,23,,,10,,,4,,,,,3,,,,,0,"Fung, Albert","Adams, Austen C",,,,,axf220000,albert fung,Electronics with Laboratory 
PHYS,4302,001,1,5,,3,2,3,7,2,2,2,2,,,,,,,1,"Gartstein, Yuri","Zhou, Xiaohe",,,,,yxg037000,yuri gartstein,Quantum Mechanics II 
PHYS,4311,001,,12,,,3,,,4,,,4,,5,,,,,2,"Ambia Garrido, Joaquin","Patel, Ruskin",,,,,jxa210063,,Thermodynamics and Statistical Mechanics 
PHYS,4328,001,3,4,1,6,2,,7,,1,,1,,,,,,,0,"Malko, Anton V","Marder, Andrew A",,,,,avm074000,anton malko,Optics 
PHYS,4373,001,3,9,4,,,,,,,,,,,,,,,0,"Sun, Kuei","Wettasinghe, Ashan P",,,,,kxs147030,kuei sun,Physical Measurements Laboratory 
PHYS,4392,001,6,12,11,,5,,,1,,,,,1,,,,1,1,"King, Lindsay J","Agashe, Anish N",,,,,lxk111430,lindsay king,Extragalactic Astrophysics 
PHYS,5302,001,,4,4,4,7,1,,,,,,,,,,,,0,"Macalevey, Paul J","Xie, Yunan",,,,,paulmac,paul macalevey,Mathematical Methods of Physics II 
PHYS,5313,001,,5,,,5,,,1,,,,,,,,,1,0,"Kolodrubetz, Michael","Zheng, Yangzi",,,,,mxk177330,michael kolodrubetz,Statistical Physics 
PHYS,5320,001,,5,,,7,,,4,,,,,1,,,,,1,"Anderson, Phillip C","Schussler, Joshua A",,,,,pca015000,philip anderson,Electromagnetism I 
PHYS,5395,001,,10,1,3,,,,,,,,,,,,,,0,"Ishak-Boushaki, Mustapha","Agashe, Anish N",,,,,mxi054000,mustapha ishak boushaki,Cosmology 
PPOL,4314,001,7,21,3,1,1,4,,,,,,,1,,,,,1,"Boots, Denise P","Maduforo, Kate E",,,,,dpb062000,denise boots,Family Violence and Public Policy 
PPOL,4396,001,,,2,1,1,2,,1,,1,,,2,,,,,0,"Kosiewicz, Holly",,,,,,hxk200027,holly kosiewicz,Topics in Public Policy 
PPPE,6321,501,,6,3,5,2,2,,,,,,,,,,,,1,"Kim, Dohyeong",,,,,,dxk132530,dohyeong kim,Economics for Public Policy 
PPPE,6342,001,,9,2,2,,,,,,,,,,,,,,0,"Gorina, Evgenia",,,,,,exg131830,evgenia gorina,Research Design II 
PPPE,6347,001,,9,2,2,,,,,,,,,,,,,,1,"Miller, Banks",,,,,,bxm093000,banks miller,Proseminar in Political Institutions and American Politics 
PSCI,3310,001,,33,3,1,1,2,,,,,,,1,,,,,0,"McCaskill, John R",,,,,,jrm094020,john mccaskill,Managing Government Organizations 
PSCI,3322,001,8,14,19,28,11,16,6,3,7,,4,,10,,,,,2,"Miller, Banks","Dzanie, Raphael K","Medhi, Kashmiri",,,,bxm093000,banks miller,Constitutional Law 
PSCI,3322,HN1,3,10,7,2,1,,,,,,,,,,,,,0,"Dow, Douglas C",,,,,,dougdow,douglas dow,Constitutional Law 
PSCI,3333,001,1,6,7,23,23,12,5,6,2,,,,2,,,,,1,"Stewart, Marianne","Eaton, John M",,,,,mstewart,marianne stewart,Political Behavior 
PSCI,3350,001,12,14,9,18,13,5,,1,1,1,,,3,,,,,3,"Stewart, Marianne","Elmore, Naela",,,,,mstewart,marianne stewart,Comparative Politics 
PSCI,3362,001,7,8,2,1,9,1,7,12,4,,4,3,15,,,,,8,"Brunell, Thomas","Khalid, Arslan","Khan, Humza",,,,tlb056000,thomas brunell,The American Political Institutions 
PSCI,4304,001,2,10,8,6,7,5,2,1,2,,1,,1,,,,,2,"Lowry, Robert C","Gutierrez Mannix, Carlos Daniel",,,,,rcl062000,robert lowry,Energy and Environmental Politics and Policy 
PSCI,4316,001,7,14,15,7,8,12,5,1,,,3,2,1,,,,,0,"Cordell, Rebecca","Shin, Hanna",,,,,rxc190010,rebecca cordell,Civil War and Conflict Resolution 
PSCI,4320,001,14,19,10,5,3,4,1,5,,2,2,,4,,,,,3,"Santoro, Lauren A","Widner, Katie",,,,,lar170530,lauren santoro,Political Psychology 
PSCI,4348,001,14,18,13,7,10,4,1,2,2,,,,2,,,,,1,"Cordell, Rebecca","Shi, Min",,,,,rxc190010,rebecca cordell,Terrorism 
PSCI,4356,001,,8,17,7,9,2,3,2,,2,1,2,,,,,,1,"Peinhardt, Clint W","Noe, Ricardo",,,,,cwp052000,clint peinhardt,International Political Economy 
PSCI,4364,001,18,7,8,1,3,1,2,1,1,,,1,1,,,,,1,"Modjarrad, Shahin S",,,,,,ssm140230,shahin modjarrad,Civil Rights Law and Society 
PSCI,4370,HH1,,46,,1,,,,1,,,1,,,,,,,0,"Chin, Michelle L","Dow, Douglas C","Badu-Nimako, Yvette","Piazza, John","Shipp, Rebecca","Snead, Adrian",mlc140530,,Policy Making Process 
PSCI,4372,HH1,,49,,,,,,,,,,,,,,,,0,"Daly, John A","Chin, Michelle L",,,,,jad105020,,Advocacy and Politics 
PSCI,4373,HH1,,48,,,,,,,,,,,,,,,,1,"Swerdlow, Joel L","Chin, Michelle L","Conrado, Aaron R","Burnett, Gregory","Shafqat, Sahar","Mbyirukira, Shema",jls059000,,Politics of National Memory 
PSCI,4396,001,,1,,3,,2,1,,1,1,,,4,,,,,0,"Kosiewicz, Holly",,,,,,hxk200027,holly kosiewicz,Selected Topics in Government and Politics 
PSCI,4396,HN1,1,17,,,,,,,,,,,,,,,,0,"Roetzel, Natalie J",,,,,,njr120030,,Selected Topics in Government and Politics 
PSCI,4V66,501,13,5,,,,,,,,,,,,,,,,0,"Seagroves, Tony A",,,,,,tas064000,tony seagroves,Mock Trial 
PSCI,6302,501,,2,3,1,2,2,2,1,,,,,,,,,,1,"D'Orazio, Vito","Meher, Shreyas R",,,,,vxd152030,vito dorazio,Political Violence and Conflict in Cyberspace 
PSCI,6308,0W1,,14,3,,,,,,,,,,1,,,,2,0,"Saibene, Paola",,,,,,pxs210122,,Governance and Auditing Essentials for Cyber Security 
PSCI,6319,001,,17,1,,,,,,,,,,,,,,,0,"Pinson, Lauren",,,,,,lxp210009,,Proseminar in International Relations 
PSCI,6324,001,,2,2,1,3,1,,,,,,,,,,,,2,"Lowry, Robert C",,,,,,rcl062000,robert lowry,Local and State Government and Politics 
PSCI,6328,501,,8,,1,,,,,,,,,,,,,1,0,"Sobolev, Anton",,,,,,axs210104,anton sobolev,Capstone in Cyber Security and Policy 
PSCI,6342,001,,7,3,,2,,,,,,,,1,,,,,0,"Cheruvu, Sivaram",,,,,,sxc210048,sivaram cheruvu,Comparative Courts and Law 
PSCI,6347,001,,15,5,1,,,,,,,,,,,,,,1,"Miller, Banks",,,,,,bxm093000,banks miller,Proseminar in Political Institutions and American Politics 
PSY,2301,002,,52,26,11,7,9,6,1,3,2,3,1,6,,,,,2,"Brody, Salena M","DeBrabander, Kilee M",,,,,smb051000,salena brody,Introduction to Psychology 
PSY,2301,003,5,17,8,12,19,12,8,9,7,4,7,3,14,,,,,4,"Atchison, Kristin J","Platt, Kristen N",,,,,kja042000,kristin atchison,Introduction to Psychology 
PSY,2301,004,,13,6,10,13,12,10,14,7,6,8,2,24,,,,,2,"Atchison, Kristin J","Nguyen, Linh Thi D",,,,,kja042000,kristin atchison,Introduction to Psychology 
PSY,2301,0W1,,52,24,17,21,11,9,4,3,3,1,1,,,,,,1,"Sasson, Noah J","Jones, Desiree",,,,,njs092000,noah sasson,Introduction to Psychology 
PSY,2301,0W2,,43,27,14,14,8,4,4,5,2,2,1,6,,,,,0,"Brody, Salena M","Lilly, Hsien",,,,,smb051000,salena brody,Introduction to Psychology 
PSY,2301,HN1,15,1,4,,5,,,,,,,,,,,,,0,"Devdas, Neetha R",,,,,,nrd120030,neetha devdas,Introduction to Psychology 
PSY,2314,001,17,25,19,14,16,8,2,,4,1,2,1,3,,,,,1,"Atchison, Kristin J","Padilla Cardoso, Mayra A",,,,,kja042000,kristin atchison,Lifespan Development 
PSY,2317,001,,1,2,1,3,5,2,4,4,2,,2,5,,,,,4,"Juhn, Nancy H","De La Cerda, Callie B","Heard, Matthew J",,,,njuhn,nancy juhn,Statistics for Psychology 
PSY,2317,002,1,4,5,4,4,5,6,1,3,3,1,3,9,,,,,4,"Juhn, Nancy H","Heard, Matthew J","De La Cerda, Callie B",,,,njuhn,nancy juhn,Statistics for Psychology 
PSY,2317,0W1,19,27,8,12,2,5,4,3,2,,4,,1,,,,,2,"Schwark, Gayle","Govindaraj, Sharnya",,,,,gxs180015,gayle schwark,Statistics for Psychology 
PSY,3100,001,8,5,1,,,,,,,,,,,,,,,0,"Choate, Michael J","Krawietz, Paul",,,,,mchoate,michael choate,Careers in Psychology 
PSY,3310,001,6,33,28,15,21,11,7,6,7,2,2,2,8,,,,,2,"Nelson Taylor, Jackie A","Heinrich, Melissa D",,,,,jan110030,jackie nelson,Child Development 
PSY,3310,0W1,,82,2,1,19,1,1,2,,,,,1,,,,,0,"Bonner, Deborah L","Wu, Dennis",,,,,dbonner,deborah bonner,Child Development 
PSY,3324,001,3,5,4,2,5,2,1,2,2,1,1,,2,,,,,0,"Prager, Karen",,,,,,kprager,karen prager,Psychology of Gender 
PSY,3331,001,4,11,11,8,15,10,9,8,5,5,2,3,3,,,,,1,"Kane, Heidi S","Millward, Kennedy A",,,,,hsk140330,heidi kane,Social Psychology 
PSY,3331,0H1,,93,13,4,9,1,2,3,1,,2,,1,,,,,1,"Huxtable-Jester, Karen J","Hsieh, Uan-Luen",,,,,kxh014900,karen huxtable jester,Social Psychology 
PSY,3332,001,4,8,6,6,9,2,3,1,1,,,2,3,,,,,0,"Drew, Linda M","Hafiz, Mariam",,,,,lmd102020,linda drew,Social and Personality Development 
PSY,3333,001,3,28,23,9,13,3,3,6,4,1,,,1,,,,,1,"Ybarra, Regina K",,,,,,rky190000,regina ybarra,Approaches to Clinical Psychology 
PSY,3339,0H1,,55,10,5,7,2,1,3,1,1,1,,1,,,,,4,"Huxtable-Jester, Karen J","Zhu, Yiyi",,,,,kxh014900,karen huxtable jester,Educational Psychology 
PSY,3342,501,1,52,,,11,,,,,,,,2,,,,,0,"Bonner, Deborah L","Wu, Dennis",,,,,dbonner,deborah bonner,Exceptional Children 
PSY,3360,001,6,16,14,25,16,21,10,9,2,1,3,,3,,,,,1,"Assmann, Peter","Pattisapu, Candice N",,,,,assmann,peter assmann,Historical Perspectives on Psychology  Mind and Machines since 1600 
PSY,3361,001,34,38,2,11,13,3,7,6,,,5,,,,,,1,0,"Roark, Dana A","Winter-Nelson, Ezra",,,,,danar,dana roark,Cognitive Psychology 
PSY,3361,002,2,8,12,7,8,17,13,10,8,9,4,2,4,,,,,4,"Wig, Gagandeep S","Holmes, Melanie C",,,,,gsw130130,gagan wig,Cognitive Psychology 
PSY,3362,001,4,4,5,2,4,5,2,4,,1,,,,,,,,0,"Atchison, Kristin J","Monroe, Anthony J",,,,,kja042000,kristin atchison,Cognitive Development 
PSY,3392,001,25,22,11,9,9,4,2,4,3,,1,,1,,,,,5,"Schwark, Gayle","Rakic, Jelena",,,,,gxs180015,gayle schwark,Research Design and Analysis 
PSY,3392,0W1,85,29,5,7,3,2,2,,,,1,,3,,,,,3,"Grant, Meridith G",,,,,,mga061000,meridith grant,Research Design and Analysis 
PSY,3393,001,1,5,,,1,2,,3,,,1,,2,,,,,4,"Dowling, Walter J","Gryder, Kieth",,,,,jdowling,walter j dowling,Experimental Projects in Psychology 
PSY,3393,002,,5,3,2,3,2,1,1,,,,,,,,,,2,"Park, Jiyoung","Lundie, Michael J",,,,,jxp176330,jiyoung park,Experimental Projects in Psychology 
PSY,3393,003,17,3,,1,,,,,,,,,,,,,,0,"Schwark, Gayle","Abdelkarim, Dema H",,,,,gxs180015,gayle schwark,Experimental Projects in Psychology 
PSY,3393,004,,4,2,2,3,3,2,,,,,,,,,,,0,"Ybarra, Regina K","Skolasinska, Paulina A",,,,,rky190000,regina ybarra,Experimental Projects in Psychology 
PSY,3393,005,11,4,2,1,1,,,,,,,,,,,,,0,"Schwark, Gayle","Abdelkarim, Dema H",,,,,gxs180015,gayle schwark,Experimental Projects in Psychology 
PSY,3393,0W1,2,10,5,3,3,,,,,,,,,,,,,0,"Shirvani, Forouz","Wong, Galston K",,,,,fxk024000,forouz shirvani,Experimental Projects in Psychology 
PSY,3393,0W2,,8,6,4,4,,,,,,,,1,,,,,0,"Shirvani, Forouz","Wong, Galston K",,,,,fxk024000,forouz shirvani,Experimental Projects in Psychology 
PSY,3393,501,,5,,2,,,,1,,,,2,,,,,,6,"Tillman, Gail D","Sherard, Glenn H",,,,,gtillman,gail tillman,Experimental Projects in Psychology 
PSY,4323,001,3,5,9,7,9,4,2,3,3,1,1,,1,,,,,0,"Park, Jiyoung",,,,,,jxp176330,jiyoung park,Cultural Diversity and Psychology 
PSY,4324,001,4,16,3,1,3,,,1,,1,1,,1,,,,,1,"Brody, Salena M",,,,,,smb051000,salena brody,The Psychology of Prejudice 
PSY,4331,001,4,18,9,8,11,9,2,1,1,1,1,,1,,,,3,3,"Prager, Karen",,,,,,kprager,karen prager,Personality 
PSY,4343,001,21,21,12,11,9,4,4,5,1,1,,,2,,,,,4,"Ybarra, Regina K","Taylor, Mackenzie B",,,,,rky190000,regina ybarra,Abnormal Psychology 
PSY,4343,002,15,27,11,7,12,7,4,1,2,2,1,2,2,,,,,2,"Ybarra, Regina K","Taylor, Mackenzie B",,,,,rky190000,regina ybarra,Abnormal Psychology 
PSY,4343,0W1,,39,20,28,19,9,12,8,7,4,1,1,,,,,,3,"Pinkham, Amy E","Behboudi, Mohammad Hossein",,,,,aep140430,amy pinkham,Abnormal Psychology 
PSY,4343,HN1,6,15,2,1,1,,,,,,,,,,,,,0,"Devdas, Neetha R",,,,,,nrd120030,neetha devdas,Abnormal Psychology 
