Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
FIN,4310,003,1,4,7,5,3,4,8,6,4,2,5,,,,,,3,,"Anderson, Frank W",,,,,
FIN,4310,004,,1,2,1,2,1,2,3,1,6,1,,2,,,,,,"Anderson, Frank W",,,,,
FIN,4310,501,2,3,3,5,6,5,5,4,2,1,,2,5,,,,2,,"Meier, Jean-Marie A","Mei, Zhiming",,,,
FIN,4321,501,1,5,3,,9,5,,3,1,,1,,,,,,,,"Hedgecock, Blake",,,,,
FIN,4331,001,2,1,,3,3,3,1,2,3,,,1,2,,,,2,,"Kaplan, Larry S",,,,,
FIN,4333,001,1,4,1,5,1,,1,,,,,,,,,,,,"Vicente, Ricardo","Dudhat, Shail M",,,,
FIN,4337,501,,1,3,1,3,4,1,,1,,,,,,,,,,"Ballew, Gregory","Shivaani, MV",,,,
FIN,4340,501,2,19,11,9,1,1,,1,,,1,,2,,,,4,,"Ravindran, Kannoo","Pari, Arunkumar",,,,
FIN,4345,001,4,25,7,9,6,6,2,1,,,,,,,,,,,"Ma, Liping","Patil, Ajay S",,,,
FIN,4351,001,1,2,10,15,3,5,2,,1,,,,,,,,,,"Haynes, Steven","Agarwal, Om",,,,
FIN,4380,001,,22,,,,,,,,,,,,,,,,,"Ravindran, Kannoo",,,,,
FIN,4395,001,4,4,6,3,,3,,1,,,,,,,,,,,"Baranchuk, Nina",,,,,
FIN,4395,002,4,2,6,2,2,,,,,,,,,,,,,,"Baranchuk, Nina",,,,,
FIN,4V80,093,,,,,,,,,,,,,,13,,,,,"Nishi, Hirofumi",,,,,
FIN,6253,XH1,,13,1,1,1,,,,,,,,,,,,,,"Reichert, Carolyn A",,,,,
FIN,6301,001,,3,4,3,2,1,2,,,,,,1,,1,,1,,"Xu, Yexiao","Wu, Jie",,,,
FIN,6301,002,,16,7,4,5,4,2,2,,,,,4,,,,,,"Nishi, Hirofumi","Mehta, Vidisha Jayesh",,,,
FIN,6301,0W1,,12,10,6,8,3,5,5,,,,,1,,,,6,,"Nishi, Hirofumi","Mehta, Vidisha Jayesh",,,,
FIN,6301,GW1,,15,1,,3,,,,,,,,1,,,,1,,"Reichert, Carolyn A",,,,,
FIN,6301,MBC,,14,6,7,13,6,1,,,,,,,,,,1,,"Reichert, Carolyn A",,,,,
FIN,6307,0W1,,9,9,4,6,2,1,4,,,,,,,,,,,"Ma, Liping","Patil, Ajay S",,,,
FIN,6307,501,,9,3,2,10,9,3,1,,,,,1,,,,1,,"Ma, Liping","Patil, Ajay S",,,,
FIN,6307,S01,,2,5,2,1,,,,,,,,,,,,,,"Ma, Liping",,,,,
FIN,6308,0W1,,12,7,8,7,8,2,2,,,,,,,,,,,"Lewin, Peter","Konda, Ravi Kiran Reddy",,,,
FIN,6310,0W1,,6,5,3,3,2,1,1,,,,,,,,,1,,"Kaur, Dupinderjeet","Uppalapati, Krishna Chaitanya",,,,
FIN,6310,501,,7,14,2,3,,,,,,,,,,,,,,"Khanapure, Revansiddha B","Huzeifa, FNU",,,,
FIN,6318,001,,7,1,4,5,1,,2,,,,,1,,,,2,,"Xu, Yexiao","Wu, Jie",,,,
FIN,6318,002,,11,12,6,6,6,6,1,,,,,,,1,,,,"Xu, Yexiao","Wu, Jie",,,,
FIN,6318,S01,,3,3,2,2,,,,,,,,,,,,,,"Xu, Yexiao","Wu, Jie",,,,
FIN,6321,0W1,,31,1,1,4,2,,1,,,,,3,,,,,,"Lynch, Julie","Agarwal, Om",,,,
FIN,6325,001,,6,3,2,4,3,2,2,,,,,,,,,,,"Rivera Mesias, Alejandro","Zhang, Xiao",,,,
FIN,6325,S01,,3,7,,,,,,,,,,,,,,,,"Wynne, Mark",,,,,
FIN,6327,501,,7,6,2,2,1,,,,,,,,,,,1,,"Zheng, Zhiqiang","Zou, Yuelong",,,,
FIN,6352,501,,6,7,4,11,3,2,1,,,,,,,,,,,"Davis, Richard L",,,,,
FIN,6352,S01,,2,3,,1,2,1,1,,,,,,,,,,,"Baranchuk, Nina","Valleti, Harshita Sri",,,,
FIN,6353,001,,19,18,6,5,,,1,,,,,,,,,,,"Zhang, Huibing","Valleti, Harshita Sri",,,,
FIN,6356,501,,21,3,,,,,,,,,,,,,,,,"Chen, Huaizhi","Tiu, Andrei",,,,
FIN,6360,001,,12,,,3,,1,,,,,,,,,,,,"Kaur, Dupinderjeet","Khandelwal, Kshitiz",,,,
FIN,6360,0W1,,4,5,5,3,,,1,,,,,,,,,,,"Zhao, Feng","Ghorbani, Elham",,,,
FIN,6V98,001,,,,,,,,,,,,,,,,,,14,"Reichert, Carolyn A",,,,,
FTEC,6302,F01,,5,2,1,2,1,1,,,,,,,,1,,1,,"Baranchuk, Nina","Kieschnick, Robert L","Valleti, Harshita Sri",,,
FTEC,6310,F01,,1,4,2,3,2,,,,,,,1,,,,1,,"Scott, James",,,,,
FTEC,6312,F01,,,2,1,7,3,2,,,,,,,,,,,,"Kieschnick, Robert L","Lewellen, Michael N",,,,
FTEC,6319,F01,,5,2,1,,,,1,,,,,,,,,1,,"Song, Liugen",,,,,
FTEC,6V96,F01,,9,1,2,,,,,,,,,,,,,,,"Kieschnick, Robert L","Tyler, Kam Yuk",,,,
FTEC,6V97,F01,,3,,,8,,,2,,,,,,,1,,,,"Bourji, Mohamad A",,,,,
FTEC,6V97,F02,,5,5,1,1,,,,,,,,,,,,,,"Haynes, Steven",,,,,
FTEC,6V99,F01,,4,,,3,,,1,,,,,1,,,,1,,"Kieschnick, Robert L","Center, Brandon","Mignone, John",,,
GEOG,2302,001,9,3,2,4,2,,1,,,,,,,,,,1,,"Conway, Crystal M","Sonet, M Shahriar",,,,
GEOG,2302,0W1,16,3,5,,7,3,2,4,,,,1,2,,,,,,"Ahmed, Md. Nakir","Rahman, Mahbubur",,,,
GEOG,2303,0W1,,8,38,27,15,3,1,3,2,1,1,,4,,,,1,,"Dong, Fangchao","Davenport, Miranda J",,,,
GEOG,3331,001,4,2,3,2,2,2,,,1,,,,,,,,,,"Adeuga, Adewole M",,,,,
GEOG,3357,001,2,5,2,4,3,1,2,,,,,,,,,,1,,"Tiefelsdorf, Michael R","Aboagye, Nicholas",,,,
GEOS,1103,102,8,2,,2,,1,,,,,,,,,,,,,"Willis, Siloa B","Crowley, Clinton W",,,,
GEOS,1104,101,1,2,2,2,2,,,,,,,,1,,,,,,"Pujana, Ignacio","Mone, Arajoo J",,,,
GEOS,1303,001,4,3,3,1,8,7,,6,1,,,,2,,,,,,"Yurchenko, Inessa","Jian, Xiange",,,,
GEOS,1303,002,5,8,,3,8,,1,2,,1,,,1,,,,1,,"Mueller, Nicholas J",,,,,
GEOS,1303,0W1,72,77,20,3,20,10,7,10,3,4,1,3,5,,,,9,,"Pujana, Ignacio","Griffin, William R","Huang, Chongpeng",,,
GEOS,1303,5W1,62,24,5,2,1,2,1,1,,,,,,,,,,,"Griffin, William R",,,,,
GEOS,1304,001,1,3,1,4,1,1,,,,,,,,,,,,,"Pujana, Ignacio","Mone, Arajoo J",,,,
GEOS,2302,001,12,5,2,1,,,,,,,,,,,,,,,"Conway, Crystal M","Sonet, M Shahriar",,,,
GEOS,2302,0W1,17,4,3,3,1,2,,1,1,,1,2,2,,,,,,"Ahmed, Md. Nakir","Rahman, Mahbubur",,,,
GEOS,2307,001,1,1,3,5,3,1,2,3,2,2,2,1,2,,,,1,,"Stout, Brennan J","Jeong, Min",,,,
GEOS,2307,002,8,8,4,1,1,3,,1,1,,,,3,,,,1,,"Rahman, Muhammad T","Hutchison, Megan A","Frimpong, Kwadwo",,,
GEOS,2310,0W1,4,2,4,4,5,9,1,8,6,,6,2,4,,,,3,,"Yurchenko, Inessa","Karimi, Fatemeh",,,,
GEOS,2321,0W1,1,5,8,3,6,1,,1,1,,,,,,,,3,,"Stern, Robert J","Pujana, Ignacio","Abayomi, Ayodele A",,,
GEOS,2340,0H1,,2,2,5,,,,,,,,,,,,,5,,"Stern, Robert J","Griffin, William R","Crowley, Clinton W",,,
GEOS,3464,001,,2,5,2,2,,,,,,,1,,,,,,,"Willis, Siloa B","Adeyemi, Oluwaseun",,,,
GEOS,3475,001,6,5,,1,1,,,,,,,,,,,,,,"Butler, Kristina L","Mesbah, Niloofar",,,,
GEOS,4320,001,,2,3,3,6,,1,2,1,,,,,,,,,,"Byrnes, Joseph","Chowdhury, Aditya",,,,
GEOS,4430,001,2,2,2,1,2,,,,,,2,,,,,,,,"Sink, Katharine O","Karimi, Fatemeh",,,,
GEOS,5000,001,,,,,,,,,,,,,,,,,,10,"Sickmann, Zachary",,,,,
GEOS,5302,001,,11,,,,,,,,,,,,,,,,,"Butler, Kristina L","Mesbah, Niloofar",,,,
GEOS,6392,003,,4,3,1,2,1,,,,,,,,,,,1,,"Lumley, David E",,,,,
GISC,2307,001,2,5,,3,1,3,1,1,,,,,1,,,,,,"Stout, Brennan J","Jeong, Min",,,,
GISC,2307,002,8,5,1,2,,,,,,1,,,1,,,,,,"Rahman, Muhammad T","Hutchison, Megan A","Frimpong, Kwadwo",,,
GISC,3336,001,,2,4,4,1,1,,,,,,1,,,,,,,"Rahman, Muhammad T","Hutchison, Megan A","Frimpong, Kwadwo",,,
GISC,4381,001,1,1,5,3,1,,1,1,,,,,,,,,,,"Michels, Alexander","Gamarra Pacheco, Jose A",,,,
GISC,6301,001,,11,1,3,1,1,,,,,,,1,,,,3,,"Tiefelsdorf, Michael R","Lee, Changho",,,,
GISC,6317,501,,6,1,2,1,2,,2,,,,,1,,,,1,,"Chastain, Bryan J","Yang, Defei",,,,
GISC,6321,001,,5,1,2,2,,1,,,,,,,,,,,,"Michels, Alexander","Gamarra Pacheco, Jose A",,,,
GOVT,2305,001,30,88,89,31,12,20,5,7,3,,2,1,7,,,,,,"Medhi, Kashmiri","Minoura, Haruna","Chang, Gary",,,
GOVT,2305,002,67,112,47,24,20,8,2,4,5,1,,,5,,,,1,,"Park, Yeon Soo","Alfa, Victor L",,,,
GOVT,2305,003,12,39,63,33,34,36,25,13,12,6,1,4,6,,,,4,,"Sharpe, Conrad M","Wang, Ariel A","Shah, Aashutosh",,,
GOVT,2305,004,61,95,9,4,4,4,2,,,,,,,,,,1,,"Singh, Sonali","Hossain, Ismail",,,,
GOVT,2305,005,17,17,12,7,3,2,4,,1,,,,1,,,,,,"Widner, Katie",,,,,
GOVT,2305,006,2,8,10,6,3,5,,,,,,,3,,,,,,"Cincotta, Mamie G",,,,,
GOVT,2306,001,61,87,77,32,20,8,2,4,1,,3,,2,,,,,,"Medhi, Kashmiri","Minoura, Haruna",,,,
GOVT,2306,002,18,60,65,34,18,11,7,2,4,,,1,6,,,,3,,"Sharpe, Conrad M","Shah, Aashutosh","Wang, Ariel A",,,
GOVT,2306,003,42,98,74,26,28,11,6,9,2,,2,,,,,,,,"Medhi, Kashmiri","Chang, Gary",,,,
GOVT,2306,004,,188,68,18,6,5,4,2,,1,,1,4,,,,,,"Elliott, Euel W","Shafiq, Sadman","Choi, Yoonhee",,,
GOVT,2306,005,44,150,53,27,11,5,2,2,2,,,,2,,,,,,"Park, Yeon Soo","Mamun, Md Abdullah Al",,,,
GOVT,2306,006,8,53,47,25,47,29,22,23,9,7,5,2,6,,,,13,,"Santoro, Lauren A","Khan, Humza","Pillai, Maitreyi M",,,
GOVT,2306,007,,91,31,12,9,7,1,4,2,,1,,8,,,,1,,"Elliott, Euel W","Shafiq, Sadman","Choi, Yoonhee",,,
GOVT,2306,HN1,4,11,4,5,1,,,,,,,,,,,,,,"Dow, Douglas C",,,,,
GOVT,2306,HN2,18,8,,,1,,,,,,1,,,,,,,,"Montgomery, Joshua P",,,,,
GOVT,2306,HN3,16,11,,,,,,,,,,,,,,,,,"Montgomery, Joshua P",,,,,
GOVT,2306,HN4,20,7,,,1,,,,,,,,,,,,,,"Montgomery, Joshua P",,,,,
GOVT,2306,HN5,14,10,4,,,,,,,,,,,,,,,,"Montgomery, Joshua P",,,,,
GOVT,2306,HN6,,23,7,,,,,,,,,,,,,,,,"Elliott, Euel W","Shafiq, Sadman","Choi, Yoonhee",,,
GST,2300,001,1,3,8,4,4,1,,,,,,,1,,,,1,,"Smith, Erin",,,,,
GST,3302,001,1,3,2,1,1,2,,,,,,,,,1,,,,"Jakobsson, Pia K",,,,,
HCS,6302,001,,,,,,,,,,,,,,,,,,24,"Stillman, Robert D",,,,,
HCS,6312,001,,1,7,1,1,1,,2,,,,,,,,,,,"Ackerman, Robert A","Latteri, Christopher W",,,,
HCS,6315,001,,10,1,,,,,,,,,,,,,,,,"Jahn, Kelly N",,,,,
HCS,6327,001,,6,1,1,2,,,,,,,,,,,,,,"Boyd, Ryan L",,,,,
HCS,6340,002,,7,4,2,,,1,,,,,,,,,,,,"Kroener, Sven",,,,,
HCS,6350,001,,8,1,,2,,,,,,,,,,,,,,"Holub, Shayla C",,,,,
HCS,7121,001,,,,,,,,,,,,,,,,,1,41,"Tavares Ferreira, Diana M",,,,,
HCS,7309,001,,9,,,,,,,,,,,,,1,,,,"Hart, John",,,,,
HCS,7325,001,,15,,,,,,,,,,,,,,,,,"Behroozmand, Roozbeh",,,,,
HCS,7343,001,,4,,,6,,,,,,,,,,,,1,,"Eagle, Andrew L",,,,,
HCS,7355,001,,8,4,3,,,,,,,,,,,,,,,"Warren, Stacie",,,,,
HDCD,6312,001,,19,,,,,,,,,,,,,,,,,"Timmons, Lisa N","Grant, Meridith G","Holub, Shayla C",,,
HDCD,6315,001,,18,,,1,,,,,,,,,,,,,,"Timmons, Lisa N","Grant, Meridith G","Holub, Shayla C",,,
HDCD,6319,001,,10,,,6,,,,,,,,,,,,,,"Atchison, Kristin J",,,,,
HIST,1301,001,7,29,58,45,33,44,14,17,7,3,4,4,16,,,,8,,"Schulze, Jeffrey M","Ela, Tanvin","Bengaro, Sabro","Hodges, Richard","Al Sayyedan, Mojtaba","Akhighu, Odegua M"
HIST,1301,002,45,74,22,11,12,3,4,1,2,1,3,,,,,,,,"Schlereth, Eric R","Cummings, Clayton","Armstrong, Jennifer J","Gee, Taylor N",,
HIST,1301,003,,36,23,14,17,9,5,,2,,,,7,,,,3,,"Wright, Ben","Vecchio, Anthony","Weirich, Kaitlyn A",,,
HIST,1301,004,20,16,,7,19,,8,13,,,2,,3,,,,,,"Bocchine, Kristin",,,,,
HIST,1301,005,,1,5,2,6,3,2,2,1,1,,1,1,,,,2,,"Schulze, Jeffrey M",,,,,
HIST,1302,501,48,13,,1,3,2,,1,,,,,1,,,,,,"Pettengill, Ryan S","Kalkanli, Ogulcan",,,,
HIST,1302,502,4,8,9,5,4,2,2,2,1,,,1,4,,,,2,,"Seton-Rogers, Cynthia M",,,,,
HIST,2301,001,1,11,31,36,35,39,18,9,14,9,4,5,13,,,,4,,"Schulze, Jeffrey M","Edwards, Jeffery G","Rufino, Maria E","Turner, Joey A","Wu, Xingyou",
HIST,2340,001,3,6,11,3,5,2,1,,,,,1,1,,,,1,,"Admiral, Rosemary G",,,,,
HIST,2341,001,2,15,7,2,5,1,,,,,,,1,,,,,,"Li, En",,,,,
HIST,2360,001,4,9,8,4,3,1,,,,,,,,,,,,,"Bragg, Tiffany",,,,,
HIST,2360,501,7,22,14,12,10,2,,2,,,,,1,,,,,,"Wilson, Michael L",,,,,
HIST,2360,502,4,6,7,2,1,2,,,,,,,3,,,,,,"Bragg, Tiffany",,,,,
HIST,2370,0W1,1,12,17,9,,,,,,,,1,2,,1,,2,,"Pfister, Debra H",,,,,
HIST,2384,001,114,79,9,2,25,4,,3,,,,,2,,,,2,,"Fischer, Anne G","Gagnet, Coco","Zeng, Yuhui","Seidl-Staley, Ash J","Hathaway, David",
HIST,3301,001,,2,2,,2,2,2,3,1,,,,2,,,,1,,"Farmer, J Michael",,,,,
HIST,3313,001,,2,3,3,8,1,1,2,,,1,,1,,,,1,,"Farmer, J Michael",,,,,
HIST,3324,001,1,6,2,1,,,,,,,,,1,,,,1,,"Wilson, Michael L",,,,,
HIST,3325,001,3,11,7,2,,,,,,,,,1,,,,,,"Admiral, Rosemary G",,,,,
HIST,3350,501,5,1,2,,,,,,,1,,,1,,,,,,"Pfister, Debra H",,,,,
HIST,3394,001,,4,6,1,1,2,1,1,,,1,2,2,,,,,,"Schulze, Jeffrey M",,,,,
HIST,3399,001,5,11,1,,,,,,,,,,2,,,,,,"Cuellar Cuellar, Paula S",,,,,
HIST,4378,001,,7,1,1,,,1,1,,,,,1,,,,1,,"Waite, Kevin",,,,,
HIST,4378,002,,6,1,3,,,,,,,,,1,,,,,,"Ring, Natalie J",,,,,
HIST,4383,001,,12,,,,,,,,,,,,,,,1,,"Fischer, Anne G",,,,,
HIST,4386,001,1,7,2,2,1,1,,,1,,,,2,,,,,,"Hill, Kimberly D",,,,,
HIST,4390,001,,9,2,1,,1,,,,,,,1,,,,,,"Wright, Ben",,,,,
HIST,6300,001,,8,,2,2,1,,1,,,,,1,,,,,,"Ring, Natalie J",,,,,
HIST,6330,001,,4,,,3,1,,,,,,,3,,,,1,,"Hill, Kimberly D",,,,,
HIST,6350,001,,9,,,,,,2,,,,,,,,,,,"Li, En",,,,,
HLTH,1301,001,15,5,5,1,3,,,,,,,,1,,,,,,"Goudy, Leah S",,,,,
HLTH,1301,002,16,8,4,2,,,,,,,,,,,,,,,"Goudy, Leah S",,,,,
HLTH,1322,0W1,,42,,1,1,,,,,,1,,,,,,,,"Mcbride, Rachael L",,,,,
HLTH,1322,0W2,,43,1,1,,,,,,,,,,,,,,,"Mcbride, Rachael L",,,,,
HLTH,3101,0W1,,143,,,3,,,,,,1,,2,,,,,,"Sandon, Lona",,,,,
HLTH,3101,0W2,,139,,,7,,,,,,,,2,,,,,,"Sandon, Lona",,,,,
HLTH,3101,0W3,,55,,,3,,,,,,,,,,,,,,"Sandon, Lona",,,,,
HLTH,3101,0W4,,54,,,3,,,,,,,,,,,,,,"Sandon, Lona",,,,,
HLTH,3101,0W5,,48,,,,,,,,,,,,,,,,,"Sandon, Lona",,,,,
HLTH,3300,001,,8,31,29,14,28,16,2,6,1,2,,,,,,2,,"Byrnes, Kathleen A",,,,,
HLTH,3305,001,1,6,4,8,3,2,4,1,1,,,,,,,,1,,"Stark, Azadeh T",,,,,
HLTH,3305,002,32,6,1,,1,,,,,,,,,,,,,,"Goudy, Leah S",,,,,
HLTH,3305,003,6,4,3,5,2,2,1,1,,,,,2,,1,,1,,"Stark, Azadeh T",,,,,
HLTH,3315,001,,3,14,13,9,16,9,1,9,,1,,,,,,1,,"Byrnes, Kathleen A",,,,,
HLTH,4108,001,26,7,,,,,1,,,,,,,,,,1,,"Rainey, Anthony D",,,,,
HLTH,4304,001,,26,7,2,,1,,,1,,,,,,,,,,"Byrnes, Kathleen A",,,,,
HLTH,4304,501,,18,7,3,,,1,,,,,,,,,,,,"Askew, Victoria",,,,,
HLTH,4305,001,1,3,11,4,2,3,1,7,1,4,,,2,,,,1,,"Stark, Azadeh T",,,,,
HLTH,4305,501,2,2,4,1,4,2,,,3,,,,2,,1,,,,"Stark, Azadeh T",,,,,
HLTH,4306,001,,1,1,1,1,3,2,1,2,,3,1,,,,,,,"Savard, Ryan R",,,,,
HLTH,4310,0W1,14,8,3,1,1,,,1,,,1,,,,,,1,,"Edwards, Christopher W",,,,,
HLTH,4310,0W2,,5,4,2,2,3,1,2,2,1,,,2,,,,3,,"Dornback, Sarah",,,,,
HLTH,4310,0W3,5,4,3,3,1,6,,1,1,2,1,,1,,,,2,,"Gillo, Sabrina F",,,,,
HLTH,4380,001,5,5,3,1,2,,,,,,,,,,,,,,"Goudy, Leah S",,,,,
HMGT,3080,001,,,,,,,,,,,,,,16,,,,,"Karnuta, Daniel",,,,,
HMGT,3301,001,8,18,17,7,2,2,1,,,,,1,1,,,,,,"Robb, Horace A",,,,,
HMGT,3301,002,5,30,12,7,3,3,,1,,,,,,,,,,,"Robb, Horace A",,,,,
HMGT,3301,003,5,8,21,7,8,2,1,,1,,,,,,,,,,"Hashim, Nada","Yizerwe, Regis",,,,
HMGT,3301,0W1,,38,,,2,,,3,,,1,,1,,,,,,"Aubrey, Lea E",,,,,
HMGT,3310,001,,9,11,,,,,,,,,,,,,,,,"Lohr, Yaron",,,,,
HMGT,3310,501,,4,9,5,4,3,,,,,,,,,,,1,,"Bryan, Mary C",,,,,
HMGT,3311,001,,9,,,16,,,11,1,,7,,,,,,1,,"Karnuta, Daniel","Edeoga, Nnamdi",,,,
HMGT,3320,001,,7,,3,8,,1,7,,,3,,,,,,,,"Karnuta, Daniel","Edeoga, Nnamdi",,,,
HMGT,3320,002,,3,,1,4,,,11,,,1,,,,,,,,"Karnuta, Daniel","Edeoga, Nnamdi",,,,
HMGT,4090,091,,,,,,,,,,,,,,16,,,,,"Hashim, Nada",,,,,
HMGT,4321,001,1,12,,1,20,,,2,,,,,,,,,,,"Nedbal, Joseph","Sreeramareddy, Keerthana",,,,
HMGT,6310,AW1,,8,6,1,,,,,,,,,,,,,,,"Abbaszadegan, Hamed",,,,,
HMGT,6311,0W1,,22,,,8,,,,,,,,,,,,,,"Karnuta, Daniel","Edeoga, Nnamdi",,,,
HMGT,6320,0W1,,28,11,11,2,,,,,,,,1,,,,,,"Thurgood, Keith L","Agarwal, Vidhi","Kim, Jihu",,,
HMGT,6320,0W2,,29,20,3,1,,,,,,,,1,,,,,,"Thurgood, Keith L","Agarwal, Vidhi","Kim, Jihu",,,
HMGT,6320,0W3,,30,19,4,1,,,,,,,,1,,,,,,"Thurgood, Keith L","Agarwal, Vidhi","Kim, Jihu",,,
HMGT,6320,501,1,38,15,2,1,1,,,,,,,,,,,,,"Bryan, Mary C",,,,,
HMGT,6321,0W1,,11,6,5,3,2,2,,,,,,,,,,1,,"Ramanathan, Kannan","Batra, Vanshu",,,,
HMGT,6321,CH1,,30,,,,,,,,,,,,,,,,,"Ghosh, Anne F",,,,,
HMGT,6323,501,,8,10,7,2,,,,,,,,1,,,,,,"Ayvaci, Mehmet U","Wei, Ning",,,,
HMGT,6324,0W3,,9,1,,,,,,,,,,,,,,,,"Swindling, Linda B","Hinze, Dawnielle C",,,,
HMGT,6324,501,,9,1,,,,,,,,,,,,,,,,"Swindling, Linda B","Hinze, Dawnielle C",,,,
HMGT,6325,501,,6,1,2,4,1,,,,,,,,,,,,,"Wang, Guihua","Zhai, Shenghui",,,,
HMGT,6330,501,,2,2,1,4,1,,1,,,,,,,,,,,"Drummond, Jeffery P",,,,,
HMGT,6332,0W1,,7,3,4,4,4,1,3,,,,,5,,,,1,,"Ramanathan, Kannan","Batra, Vanshu",,,,
HMGT,6332,CH1,,30,,,,,,,,,,,,,,,,,"Ramanathan, Kannan",,,,,
HMGT,6332,CW1,,14,3,,,,,,,,,,,,,,,,"Ramanathan, Kannan",,,,,
HMGT,6334,501,,9,11,,,1,,,,,,,,,,,,,"Stephens, Eric",,,,,
HMGT,6406,AH1,,51,1,,,,,,,,,,,,,,,,"Taylor, Donald E","Convery, Paul",,,,
HMGT,6407,AH1,,20,,,,,,,,,,,,,,,,,"Young, Garry D","Taylor, Donald E",,,,
HONS,3102,HN1,,6,3,1,5,,,,,,,,,,,,2,,"Towner, Theresa M",,,,,
HONS,3103,HN1,2,13,,1,,,,,,,,,,,,,,,"Thompson, Christina M",,,,,
HONS,3104,HN1,3,10,3,,1,,,,,,,,1,,,,,,"Dow, Douglas C",,,,,
HONS,3108,HN1,10,7,1,1,,,,,,,,,,,,,,,"Prakash, Ravi",,,,,
HONS,3109,HN1,15,6,,1,,,,,,,1,,,,,,,,"Brunell, Valerie A",,,,,
HONS,3111,HN1,3,15,,1,,,,,,,,,,,,,,,"Thompson, Christina M",,,,,
HONS,3111,HN2,2,15,,,,,,,,,,,,,,,,,"Thompson, Christina M",,,,,
HONS,3116,HN1,3,10,,,,1,,,,,,,,,,,1,,"Murchison, David F",,,,,
HONS,3119,HN1,,9,6,,,,,,,,,,,,,,,,"Farmer, J Michael",,,,,
HONS,3121,HN1,2,13,,,,,,,,,,,,,,,,,"Williams, Nathan F",,,,,
HONS,3122,HN1,6,11,,,,,,,,,,,,,,,2,,"Skinner, Donal C",,,,,
HONS,3122,HN2,4,13,1,,,,,,,,,,1,,,,,,"Skinner, Donal C",,,,,
HONS,3199,H10,11,2,1,,,,,,,,,,,,,,,,"Painter, Jennifer S",,,,,
HONS,3199,H11,9,3,2,,,,,,,,,,,,,,,,"Painter, Jennifer S",,,,,
HONS,3199,HN1,,11,1,1,1,,,,1,,,,,,,,,,"Wright, Ben",,,,,
HONS,3199,HN2,15,4,,,,,,,,,,,,,,,,,"Devdas, Neetha R",,,,,
HONS,3199,HN3,18,,,1,,,,,,,,,,,,,,,"Devdas, Neetha R",,,,,
HONS,3199,HN4,16,2,,,,,,,,,,,1,,,,,,"Devdas, Neetha R",,,,,
HONS,3199,HN5,,15,,,,,,,,,,,,,,,,,"Stefan, Mihaela C",,,,,
HONS,3199,HN6,,13,,1,,,,1,,,,,,,,,,,"Krajewski, Andrew T",,,,,
HONS,3199,HN7,6,8,,,,,,,,,,,1,,,,,,"Gossin, Pamela S",,,,,
HONS,3199,HN8,11,3,,1,,,,,,,,,,,,,,,"Devdas, Neetha R",,,,,
HUMA,6300,001,,14,1,,,,,,,,,,,,,,,,"Kratz, Dennis M",,,,,
IMS,3310,001,1,14,4,11,23,2,2,1,1,1,3,,,,,,,,"Henderson, Thomas C","Zhou, Ye",,,,
IMS,3310,002,,5,22,7,11,6,3,2,2,,,,,,,,,,"Carter, Greg",,,,,
IMS,3310,003,3,,5,19,19,7,6,,,,,,1,,,,,,"Woldu, Habte G","Siddula, Manasa Srija",,,,
IMS,3310,004,1,12,10,9,17,2,3,4,,,2,,,,,,,,"Henderson, Thomas C","Zhou, Ye",,,,
IMS,3310,006,2,18,1,8,22,2,4,4,,,,1,1,,,,,,"Henderson, Thomas C","Zhou, Ye",,,,
IMS,3310,007,5,17,7,15,14,,4,,,2,1,,,,,,,,"Henderson, Thomas C","Zhou, Ye",,,,
IMS,3310,008,,17,24,3,11,4,,,,,,,,,,,3,,"Jafari Gorizi, Amirsalar",,,,,
IMS,3310,009,3,9,11,19,10,2,4,,2,1,,1,,,,,1,,"Jiang, Rui",,,,,
IMS,3310,010,2,3,12,17,13,7,3,1,,,,,2,,,,,,"Woldu, Habte G","Siddula, Manasa Srija",,,,
IMS,3310,011,2,3,16,14,13,5,3,,1,,,,,,,,1,,"Woldu, Habte G","Siddula, Manasa Srija",,,,
IMS,3310,012,1,6,4,13,15,7,3,3,2,,,,,,,,2,,"Woldu, Habte G","Siddula, Manasa Srija",,,,
IMS,3310,013,1,3,8,8,8,4,3,1,,1,,,2,,,,,,"Sadiq, Malik","Patil, Aditya",,,,
IMS,3310,501,2,7,6,5,12,8,3,7,4,,1,,,,,,,,"Hasnain, Syed S",,,,,
IMS,3310,502,2,4,14,19,9,8,3,,,,,,,,,,1,,"Sadiq, Malik","Patil, Aditya",,,,
IMS,3310,503,,13,5,14,14,1,5,2,1,1,2,2,3,,,,1,,"Henderson, Thomas C","Zhou, Ye",,,,
IMS,3310,504,,12,29,7,6,1,2,1,,,,,1,,,,,,"Guo, Suifang",,,,,
IMS,3310,HON,,33,7,4,2,,,,,,,,,,,,,,"Zydorek, Hubert","Piatov, Oleg",,,,
IMS,4320,501,,5,4,16,4,5,3,1,,,,,,,,,,,"Lee, Seunghyun","Tan, Xiaowen",,,,
IMS,4330,501,,5,4,6,5,4,,1,,,,,,,,,,,"Zydorek, Hubert","Piatov, Oleg",,,,
IMS,4335,501,,5,20,12,5,4,2,,,,,,1,,,,1,,"Wright, Robert G","Fickel, Mary","Yizerwe, Regis",,,
