Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
FIN,3390,004,8,5,4,3,2,7,2,2,3,4,,,4,,,,,,"Kaur, Dupinderjeet","Rane, Manas Mukesh",,,,
FIN,3390,501,6,3,3,5,7,4,5,4,2,1,,,7,,,,,,"Nishi, Hirofumi","Nakkeeran, Aravindhan",,,,
FIN,3395,501,,15,12,10,12,10,,,,,,,,,,,1,,"Noland, Jeffrey S",,,,,
FIN,4080,091,,,,,,,,,,,,,,27,,,,,"Nishi, Hirofumi",,,,,
FIN,4300,001,5,3,7,4,7,9,7,1,5,1,4,2,1,,,,3,,"Tang, Xiaoxiao","Chai, Maoyuan","Sadeghi, Ali",,,
FIN,4300,002,2,3,10,20,8,3,,1,,,,,,,,,1,,"Khanapure, Revansiddha B","Bakka, Divya Reddy",,,,
FIN,4300,003,7,7,5,8,3,6,6,,2,,1,,2,,,,1,,"Tang, Xiaoxiao","Chai, Maoyuan","Sadeghi, Ali",,,
FIN,4300,501,6,4,5,5,4,6,2,5,,2,2,2,,,,,2,,"Tang, Xiaoxiao","Chai, Maoyuan","Sadeghi, Ali",,,
FIN,4303,001,1,7,9,7,2,4,4,3,1,,1,,1,,,,,,"Ballew, Gregory","Budhwani, Rifat Umid",,,,
FIN,4307,001,3,7,5,3,8,,,4,,,,,,,,,,,"Xiao, Wenjing","Jarugu, Rajeshwar",,,,
FIN,4310,001,,3,2,3,3,1,2,1,,,3,2,4,,,,,,"Zhong, Hongda","Zhang, Qiyan",,,,
FIN,4310,002,,3,3,3,3,4,1,2,1,,3,,3,,,,,,"Zhong, Hongda","Zhang, Qiyan",,,,
FIN,4310,003,1,2,4,4,3,1,3,1,2,,3,4,4,,,,1,,"Zhong, Hongda","Zhang, Qiyan",,,,
FIN,4310,004,2,6,7,4,6,8,7,3,,,,,1,,,,3,,"Harit, Tuhin",,,,,
FIN,4332,001,,2,4,8,7,7,,1,,,,,,,,,,,"Haynes, Steven",,,,,
FIN,4333,001,,5,6,3,,,,,,,,,,,,,1,,"Haynes, Steven",,,,,
FIN,4334,001,1,1,1,1,,,,,1,,,,5,,,,,,"Kaplan, Larry S",,,,,
FIN,4337,501,3,5,4,,1,2,,1,,,,,,,,,,,"Ballew, Gregory","Radhakrishnan, Shivani",,,,
FIN,4338,001,,7,15,4,3,3,,,,1,,,,,,,,,"Ravindran, Kannoo","Perum, Mounika",,,,
FIN,4340,001,2,11,5,8,5,,,1,,,,,,,,,1,,"Zhao, Feng","Hu, Jiawei",,,,
FIN,4345,001,2,15,12,4,7,3,2,1,,1,,,,,,,,,"Ma, Liping","Soni, Raj P",,,,
FIN,4354,001,1,4,16,6,3,,,,,,1,,,,,,,,"Haynes, Steven","Abdul Haq, Zaid",,,,
FIN,4390,001,31,12,,1,,,,,,,,,,,,,,,"Ravindran, Kannoo",,,,,
FIN,4395,001,,6,4,5,,1,,2,,,,,2,,,,,,"Rebello, Michael J",,,,,
FIN,4395,002,4,5,2,,6,4,1,1,,3,,,1,,,,,,"Baranchuk, Nina",,,,,
FIN,4395,003,2,2,6,3,2,1,1,,,,,,,,,,,,"Baranchuk, Nina",,,,,
FIN,4V80,003,,,,,,,,,,,,,,22,,,,,"Nishi, Hirofumi",,,,,
FIN,4V80,093,,,,,,,,,,,,,,18,,,,,"Nishi, Hirofumi",,,,,
FIN,6301,001,,7,13,12,8,4,,,,,,,,,,,,,"Nanda, Vikram K","Sadeghi, Ali",,,,
FIN,6301,0W1,,24,13,5,6,1,4,4,,,,,5,,,,4,,"Nishi, Hirofumi","Nakkeeran, Aravindhan",,,,
FIN,6301,AW1,,19,2,2,,1,,1,,,,,1,,,,1,,"Reichert, Carolyn A",,,,,
FIN,6301,GW1,,10,,2,1,,,,,,,,1,,,,,,"Reichert, Carolyn A",,,,,
FIN,6301,MBP,,9,5,3,4,2,2,1,,,,,,,,,,,"Reichert, Carolyn A",,,,,
FIN,6307,0W1,,12,8,3,8,6,,2,,,,,1,,,,,,"Ma, Liping","Soni, Raj P",,,,
FIN,6307,501,,6,7,3,1,1,,,,,,,1,,,,1,,"Ma, Liping","Soni, Raj P",,,,
FIN,6308,0W1,,13,8,3,6,3,2,,,,,,,,,,,,"Lewin, Peter","Konda, Ravi Kiran Reddy",,,,
FIN,6310,001,,6,7,5,2,,,,,,,,,,,,1,,"Nanda, Vikram K","Sadeghi, Ali",,,,
FIN,6318,501,,4,5,1,2,2,,1,,,,,1,,,,3,,"Baranchuk, Nina","Keith, Jackson K","Sadeghi, Ali",,,
FIN,6321,0W1,,20,2,,3,,1,1,,,,,,,,,1,,"Lynch, Julie","Khan, Aariz R",,,,
FIN,6321,0W2,,31,2,1,2,,,,,,,,,,,,,,"Lynch, Julie","Khan, Aariz R",,,,
FIN,6325,501,,9,5,5,4,1,,,,,,,,,,,,,"Xia, Han","Mei, Zhiming",,,,
FIN,6335,501,,54,14,2,,1,,,,,,,,,,,1,,"Sibley, Daniel C",,,,,
FIN,6336,501,,24,12,3,1,,,,,,,,,,,,,,"Sibley, Daniel C",,,,,
FIN,6352,501,,9,1,7,7,8,1,3,,,,,,,1,,2,,"Varas Greene, Luis Felipe","Ghorbani, Elham",,,,
FIN,6353,501,,10,28,12,2,4,1,2,,,,,,,,,1,,"Zhang, Huibing","Hu, Jiawei",,,,
FIN,6360,001,,31,7,2,,2,,,,,,,,,,,,,"Kaur, Dupinderjeet","Rane, Manas Mukesh",,,,
FIN,6360,0W1,,9,4,4,1,,,,,,,,,,,,,,"Zhao, Feng","Hu, Jiawei",,,,
FIN,6368,001,,8,5,2,1,,,,,,,,,,,,1,,"Ma, Liping","Soni, Raj P",,,,
FIN,6392,0W1,,3,4,3,3,,,1,,,,,,,,,,,"Zheng, Zhiqiang",,,,,
FIN,6V98,001,,,,,,,,,,,,,,,,,,20,"Reichert, Carolyn A",,,,,
FTEC,6311,F01,,5,5,2,,,,,,,,,,,,,,,"Scott, James",,,,,
FTEC,6314,F01,,11,,,6,,,,,,,,,,,,,,"Bourji, Mohamad A",,,,,
FTEC,6V98,F01,,,,,,,,,,,,,,,,,,10,"Kieschnick, Robert L",,,,,
FTEC,6V99,F01,,7,4,3,1,1,,,,,,,,,,,,,"Song, Liugen",,,,,
FTEC,6V99,F02,,6,2,4,,,,,,,,,,,,,,,"Sanderson, Scott R","Ayres, Jeffrey A",,,,
FTEC,6V99,F04,,4,2,6,,,,,,,,,,,,,,,"Haynes, Steven",,,,,
FTEC,6V99,F05,,11,,,1,,,,,,,,,,,,,,"Zemoodeh, Amir",,,,,
GEOG,2302,0W1,13,7,5,3,2,,4,1,,1,,1,3,,,,,,"Ahmed, Md. Nakir","Aboagye, Nicholas",,,,
GEOG,2303,001,11,,,,1,1,,,,,,,3,,,,,,"Conway, Crystal M",,,,,
GEOG,2303,0W1,,4,13,9,5,6,4,7,3,,,1,4,,,,2,,"Davenport, Miranda J","Osondu, Stanley E",,,,
GEOG,3372,001,5,2,6,5,1,1,2,,,,,,1,,,,,,"Rahman, Muhammad T","Rahman, Mahbubur",,,,
GEOS,1303,0W1,75,70,17,21,18,14,6,8,2,3,3,,13,,1,,1,,"Pujana, Ignacio","Griffin, William R",,,,
GEOS,1303,501,16,5,4,,,,,1,2,,1,,,,,,,,"Griffin, William R","Mone, Arajoo J",,,,
GEOS,2302,001,4,,,2,1,,,1,,,,1,,,1,,,,"Adeuga, Adewole M",,,,,
GEOS,2302,0W1,7,8,2,5,2,2,2,1,,1,,,6,,,,1,,"Ahmed, Md. Nakir","Aboagye, Nicholas",,,,
GEOS,2307,001,2,1,3,4,1,5,2,1,,2,,,1,,,,,,"Rahman, Muhammad T","Stout, Brennan J","Sonet, M Shahriar",,,
GEOS,2310,0W1,3,8,1,3,5,4,,3,,,2,,1,,,,2,,"Brikowski, Thomas H","Karimi, Fatemeh",,,,
GEOS,3000,0S1,,,,,,,,,,,,,,12,,,,,"Sickmann, Zachary",,,,,
GEOS,3310,001,2,1,3,1,1,2,,,,,,,,,,,,,"Igonin, Nadine","Castillo Taborda, Emmanuel David",,,,
GEOS,3434,001,3,7,2,1,3,,,3,,,,,1,,1,,,,"Pujana, Ignacio","Dodds, Henry R",,,,
GEOS,3470,001,3,1,4,1,,3,3,2,,,1,1,1,,,,,,"Pirouz, Mortaza","Abayomi, Ayodele A","Ahmad, Muhammad M",,,
GEOS,4322,001,6,6,2,2,,,1,,,,,,,,,,,,"Sickmann, Zachary",,,,,
GEOS,4390,001,6,3,2,1,1,,,,,,,,2,,1,,,,"Yurchenko, Inessa","Abayomi, Ayodele A",,,,
GEOS,5305,001,,15,,,,,,,,,,,,,,,,,"Waite, Lowell",,,,,
GEOS,5314,001,,8,,2,1,2,,,,,,,,,,,,,"Brikowski, Thomas H","Mesbah, Niloofar",,,,
GISC,2307,001,1,,2,2,1,1,,1,,,,1,,,,,1,,"Rahman, Muhammad T","Stout, Brennan J","Sonet, M Shahriar",,,
GISC,2309,001,,9,,,1,,,1,,,,,1,,,,,,"Gamarra Pacheco, Jose A",,,,,
GISC,4386,001,2,1,6,3,1,,,,,,,,,,,,,,"Rahman, Muhammad T","Rahman, Mahbubur",,,,
GISC,6323,501,,3,4,1,2,,,,,,,,,,,,,,"Tiefelsdorf, Michael R","Lee, Changho","Chowdhury, Yeamin Faria",,,
GISC,6328,001,,19,1,1,,1,,,,,,,,,,,,,"Qiu, Fang","Chen, Hao",,,,
GISC,6384,001,,16,,1,,,,,,,,,1,,,,,,"Qiu, Fang","Tian, Shuang",,,,
GOVT,2305,001,23,88,36,20,11,8,4,3,2,,,1,5,,,,,,"Park, Yeon Soo","Tao, Jing",,,,
GOVT,2305,002,11,43,32,17,14,3,2,2,1,1,,,,,,,1,,"Park, Yeon Soo","Tao, Jing",,,,
GOVT,2305,003,,8,6,15,,7,5,4,,6,2,,2,,,,2,,"Sharpe, Conrad M","Wang, Ariel A","Shafiq, Sadman",,,
GOVT,2305,004,6,37,30,70,,46,15,16,,26,5,3,10,,,,6,,"Sharpe, Conrad M","Wang, Ariel A","Shafiq, Sadman",,,
GOVT,2305,501,6,10,11,35,,6,7,6,,4,3,3,7,,,,2,,"Sharpe, Conrad M","Wang, Ariel A","Shafiq, Sadman",,,
GOVT,2305,HN1,17,1,3,3,,,,,,,,,,,,,,,"Miller, Banks P","Widner, Katie",,,,
GOVT,2306,001,,91,70,24,23,11,3,9,2,2,,2,5,,,,1,,"Santoro, Lauren A","Sarker, Poulami",,,,
GOVT,2306,002,,260,34,5,,,,,,1,,,,,,,,,"Elliott, Euel W","Hughes, Ethan",,,,
GOVT,2306,003,1,4,8,9,5,4,2,2,1,1,,,2,,,,,,"Bram, Curtis","Cincotta, Mamie G",,,,
GOVT,2306,004,5,23,44,25,26,18,8,8,4,1,1,2,9,,,,,,"Medhi, Kashmiri","Yin, Huiyan",,,,
GOVT,2306,005,7,27,61,27,20,19,6,6,3,2,,1,11,,,,2,,"Medhi, Kashmiri","Singh, Avinash K",,,,
GOVT,2306,006,,253,35,1,1,1,,,4,,,1,,,,,,,"Elliott, Euel W","Hughes, Ethan",,,,
GOVT,2306,501,5,94,59,26,10,11,5,3,5,3,1,2,3,,,,2,,"Park, Yeon Soo","Chowdhry, Shivani",,,,
GOVT,2306,HN1,,17,5,2,1,,,,,,,,,,,,,,"Elliott, Euel W","Scotch, Richard K","Hughes, Ethan",,,
GOVT,2306,HN2,8,10,4,,,1,,,,,,,,,,,,,"Montgomery, Joshua P",,,,,
GOVT,2306,HN3,16,6,1,,,,,,,1,,,,,,,,,"Montgomery, Joshua P",,,,,
GOVT,2306,HN4,15,7,2,1,,,,,,,,,,,,,,,"Montgomery, Joshua P",,,,,
GOVT,2306,HN5,10,4,,1,1,1,,,1,1,,,,,,,,,"Montgomery, Joshua P",,,,,
GST,2300,001,,6,7,10,2,1,,,,,,,2,,,,,,"Werhnyak, Larissa",,,,,
HCS,6313,002,,5,5,1,3,,,1,,,,,,,,,,,"Ackerman, Robert A","Foster, Sarah",,,,
HCS,6315,001,,10,2,2,1,,,,,,,,,,,,,,"Kolber, Benedict J",,,,,
HCS,6317,001,,9,,,,,,,,,,,,,,,1,,"Yoon, Leehyun",,,,,
HCS,6319,001,,8,2,,,,,,,,,,,,,,,,"Jahn, Kelly N",,,,,
HCS,6338,001,,13,,,6,,,,,,,,,,,,,,"Kennedy, Kristen M","Sherard, Glenn H",,,,
HCS,6346,001,,5,,,5,,,1,,,,,,,,,,,"Thorn, Catherine A",,,,,
HCS,7121,001,,,,,,,,,,,,,1,,,,,49,"Sadler, Katelyn E",,,,,
HDCD,6390,001,,12,1,,,,,,,,,,,,,,,,"Aviles, Natalie",,,,,
HDCD,6V20,001,,,,,,,,,,,,,,,,,,10,"Aviles, Natalie",,,,,
HIST,1301,001,7,33,50,30,27,20,8,8,7,3,6,1,17,,,,10,,"Schulze, Jeffrey M","Armstrong, Jennifer J","Tijani, Kehinde O","Turner, Joey A","Leon Dubon, Saul V","Bengaro, Sabro"
HIST,1302,001,13,31,45,42,39,26,5,7,7,1,2,2,9,,,,6,,"Schulze, Jeffrey M","Armstrong, Jennifer J","Tijani, Kehinde O","Leon Dubon, Saul V","Turner, Joey A",
HIST,1302,002,46,46,53,16,23,26,5,3,5,,1,,8,,,,2,,"Flippen, John B","Sadeghi, Maryam","Seidl-Staley, Ash J","Simmons, Angie M","Zhang, Shengxin",
HIST,1302,501,28,31,,4,1,,,,,,1,,3,,,,1,,"Pettengill, Ryan S","Kalkanli, Ogulcan",,,,
HIST,2330,001,21,50,43,25,29,17,11,12,8,2,1,5,7,,,,5,,"Ring, Natalie J","Lakhani, Brenda L","Cummings, Clayton","Weirich, Kaitlyn A","Vecchio, Anthony",
HIST,2330,002,,3,3,,4,4,3,2,2,,2,,2,,,,5,,"Wickberg, Daniel B",,,,,
HIST,2341,001,,7,10,12,15,7,3,6,1,1,2,,2,,,,1,,"Farmer, J Michael",,,,,
HIST,2341,HN1,,15,6,2,2,1,,1,,,,,1,,,,,,"Farmer, J Michael",,,,,
HIST,2350,001,,11,4,1,6,1,2,3,1,1,2,,4,,,,2,,"Rankin, Monica A",,,,,
HIST,2381,001,19,32,24,16,9,3,9,3,,1,,1,2,,,,,,"Hill, Kimberly D","Rufino, Maria E","Hill, Travis B",,,
HIST,3301,501,,8,4,,1,,,,,,,,1,,1,,1,,"Wilson, Michael L",,,,,
HIST,3305,0W1,,6,13,1,3,,,1,,1,,,,,,,,,"Pfister, Debra H",,,,,
HIST,3305,501,1,4,7,2,,1,,1,,,,,2,,,,1,,"Pfister, Debra H",,,,,
HIST,3310,001,1,4,,1,5,1,,,,,1,,,,,,,,"Li, En",,,,,
HIST,3315,001,2,4,1,,3,1,,1,,,,1,1,,,,,,"Li, En",,,,,
HIST,3320,001,6,15,4,2,,1,,,,,,,,,1,,,,"Wilson, Michael L",,,,,
HIST,3328,001,4,3,3,1,,2,1,1,,,,,,,,,,,"Tsou, Jonathan Y",,,,,
HIST,3346,001,4,9,4,5,1,1,,,,,,,1,,,,,,"Admiral, Rosemary G",,,,,
HIST,3350,001,1,6,2,,1,,,,,,,,3,,,,1,,"Wright, Ben",,,,,
HIST,4323,001,,4,,,3,3,,1,,,,,2,,,,2,,"Farmer, J Michael",,,,,
HIST,4377,001,,9,2,,2,,,1,,,,1,1,,,,1,,"Schlereth, Eric R",,,,,
HIST,4381,001,2,4,,2,2,,,2,1,,,,1,,,,,,"Hill, Kimberly D",,,,,
HIST,4390,001,,3,6,2,2,,3,,,,,,1,,,,,,"Wickberg, Daniel B",,,,,
HIST,6339,001,,8,1,1,,,,,,,,,,,,,,,"Wright, Ben",,,,,
HIST,6342,001,,11,,1,,,,,,,,,,,,,,,"Patterson, David A",,,,,
HLTH,1100,001,,16,48,45,42,30,22,8,7,1,2,,5,,,,11,,"Byrnes, Kathleen A",,,,,
HLTH,1301,001,3,6,8,,,2,,,,,,,,,,,,,"Goudy, Leah S",,,,,
HLTH,1301,002,2,12,12,7,1,1,,,,,,,,,,,,,"Goudy, Leah S",,,,,
HLTH,1301,0W1,4,6,5,1,,,,,,,,,,,,,,,"Goudy, Leah S",,,,,
HLTH,1322,0W1,,38,,1,1,,,,,,,,,,,,,,"Mcbride, Rachael L",,,,,
HLTH,1322,0W2,,34,,,5,,,1,,,,,1,,,,,,"Mcbride, Rachael L",,,,,
HLTH,3101,0W1,,145,,,2,,,1,,,,,1,,,,,,"Sandon, Lona",,,,,
HLTH,3101,0W2,,145,,,3,,,,,,1,,,,,,,,"Sandon, Lona",,,,,
HLTH,3101,0W3,,74,,,1,,,,,,,,,,,,,,"Sandon, Lona",,,,,
HLTH,3101,0W4,,66,,,5,,,,,,,,,,,,,,"Sandon, Lona",,,,,
HLTH,3301,001,,1,4,2,1,6,1,3,6,,2,,1,,,,,,"Byrnes, Kathleen A",,,,,
HLTH,3305,001,1,1,3,6,8,3,3,,1,,,,,,,,1,,"Stark, Azadeh T",,,,,
HLTH,3305,002,,5,3,2,7,4,4,3,,,,,,,,,,,"Stark, Azadeh T",,,,,
HLTH,3305,003,37,14,3,1,,,,,,,,,,,,,,,"Goudy, Leah S",,,,,
HLTH,3315,001,,3,15,11,11,15,8,6,11,2,3,1,3,,1,,2,,"Byrnes, Kathleen A",,,,,
HLTH,4108,001,20,7,4,3,1,,,2,,,,,,,,,,,"Rainey, Anthony D",,,,,
HLTH,4304,001,,34,11,7,,1,,,,,,,1,,,,,,"Byrnes, Kathleen A",,,,,
HLTH,4304,002,,15,,,1,,,1,,,,,,,,,1,,"Krawietz, Paul",,,,,
HLTH,4304,501,,25,7,2,,1,,,,,,,,,,,,,"Askew, Victoria",,,,,
HLTH,4305,001,,1,2,7,5,4,3,2,1,2,,,1,,,,,,"Stark, Azadeh T",,,,,
HLTH,4305,002,1,2,6,7,6,4,3,2,2,,1,1,1,,,,,,"Stark, Azadeh T",,,,,
HLTH,4306,001,1,1,3,4,4,4,1,1,1,,,1,3,,,,,,"Savard, Ryan R",,,,,
HLTH,4306,002,,,,,3,2,2,1,5,,,,2,,,,,,"Savard, Ryan R",,,,,
HLTH,4310,0W1,20,7,2,,,,1,,,,,,,,,,,,"Edwards, Christopher W",,,,,
HLTH,4310,0W2,8,5,2,3,1,1,2,2,,,1,,,,,,2,,"Dornback, Sarah",,,,,
HLTH,4380,001,5,3,3,1,,,,,,,,,,,,,,,"Goudy, Leah S",,,,,
HLTH,4V01,001,,13,1,,2,,,,,,,,,,,,,,"Byrnes, Kathleen A",,,,,
HMGT,3301,001,8,30,15,2,5,,,,,,,,,,,,,,"Robb, Horace A",,,,,
HMGT,3301,002,26,21,5,1,,,,,,,,,1,,,,,,"Malaise, Michael",,,,,
HMGT,3301,003,6,23,14,2,1,2,,,,,,,,,,,,,"Robb, Horace A","Gopaljoshi, Supriya Joshi",,,,
HMGT,3310,001,1,3,10,7,5,3,,1,1,1,,,,,,,1,,"Bryan, Mary C",,,,,
HMGT,3310,002,4,7,7,1,2,2,3,,,,,,,,,,,,"Bryan, Mary C",,,,,
HMGT,3311,001,1,10,,1,9,,,5,1,1,2,,1,,,,1,,"Karnuta, Daniel","Reddy, Aishwarya",,,,
HMGT,3311,002,,5,,,2,,,3,,,1,,1,,,,,,"Karnuta, Daniel","Reddy, Aishwarya",,,,
HMGT,3320,001,,5,,,3,,1,5,,,,,,,,,,,"Karnuta, Daniel","Reddy, Aishwarya",,,,
HMGT,3320,002,,8,,,8,,1,6,,,2,,,,,,1,,"Karnuta, Daniel","Reddy, Aishwarya",,,,
HMGT,4321,001,1,16,,,26,,,5,,,,,,,,,,,"Nedbal, Joseph","Kolhe, Lalit K",,,,
HMGT,6311,0W1,,18,,3,3,,,,,,,,,,,,,,"Karnuta, Daniel","Lu, Renjie","Reddy, Aishwarya",,,
HMGT,6320,0W1,,43,7,4,3,3,,,,,,,,,,,,,"Thurgood, Keith L","Reddy, Aishwarya","Patole, Ria E",,,
HMGT,6320,0W2,,45,8,2,2,1,,2,,,,,,,,,1,,"Thurgood, Keith L","Reddy, Aishwarya","Patole, Ria E",,,
HMGT,6320,0W3,,50,5,3,1,,,,,,,,1,,,,,,"Thurgood, Keith L","Patole, Ria E","Reddy, Aishwarya",,,
HMGT,6320,501,,25,7,,,,,,,,,,,,,,,,"Warren, DeVontae",,,,,
HMGT,6321,0W1,,2,3,2,1,1,2,5,,,,,4,,1,,,,"Ramanathan, Kannan","Modi, Dishant V",,,,
HMGT,6323,0W1,,13,10,11,,,,,,,,,,,,,1,,"Ayvaci, Mehmet U","Wei, Ning",,,,
HMGT,6324,502,,8,2,,,,,,,,,,,,,,,,"Swindling, Linda B","Salehi Heidari, Samira",,,,
HMGT,6325,501,,5,1,6,,,,,,,,,1,,,,,,"Wang, Guihua","Tahergandomabadi, Mohammadmahdi",,,,
HMGT,6327,501,,30,1,,,,,,,,,,,,,,,,"Stephens, Timothy G",,,,,
HMGT,6330,0W1,,6,11,3,4,,,,,,,,,,,,1,,"Drummond, Jeffery P",,,,,
HMGT,6331,501,,10,5,5,3,,,,,,,,,,,,,,"Malaise, Michael",,,,,
HMGT,6331,CW1,,12,1,1,,,,,,,,,,,,,,,"Jacob, Stephen B",,,,,
HMGT,6332,0W1,,5,3,4,3,2,4,3,,,,,1,,,,,,"Ramanathan, Kannan",,,,,
HMGT,6404,AH1,,45,,,,,,,,,,,,,,,,,"Taylor, Donald E","Convery, Paul",,,,
HMGT,6410,AH1,,41,3,,,,,,,,,,,,,,,,"Taylor, Donald E","Convery, Paul",,,,
HONS,3102,HN1,,14,,,1,,,,,,,,,,,,,,"Towner, Theresa M",,,,,
HONS,3103,HN1,2,12,,,,,,,,,,,,,,,1,,"Rippel, Scott A","Thompson, Christina M",,,,
HONS,3104,HN1,6,7,1,1,,,,,,,,,,,,,,,"Dow, Douglas C",,,,,
HONS,3108,HN1,6,5,1,1,,,,,,,,,,,,,,,"Prakash, Ravi",,,,,
HONS,3110,HN1,4,10,,,,,,,,,,,,,,,,,"LaDow, Eva S",,,,,
HONS,3111,HN1,2,11,,1,,,,,,,,,,,,,,,"Thompson, Christina M",,,,,
HONS,3116,HN1,1,13,,,,1,,,,,,,,,,,,,"Murchison, David F",,,,,
HONS,3118,HN1,6,12,,,,,,,,,,,,,,,,,"Wilson, Michael L",,,,,
HONS,3120,HN1,11,1,,,,,,,,,,,,,,,,,"Amato, Lawrence A",,,,,
HONS,3122,HN1,5,6,2,,,,,,,,,,1,,,,,,"Skinner, Donal C",,,,,
HONS,3122,HN2,6,9,,,,,,,,,,,,,,,,,"Skinner, Donal C",,,,,
HONS,3199,HN1,,14,,,,,,,,,,,,,,,,,"Stefan, Mihaela C",,,,,
HONS,3199,HN2,16,,,,,,,,,,,,,,,,,,"Butler, Kristina L",,,,,
HONS,3199,HN3,,10,,,,,,,,,,,,,,,,,"Burrough, Xtine L",,,,,
HONS,3199,HN4,9,2,2,,,,,,,,,,,,,,,,"Painter, Jennifer S",,,,,
HONS,3199,HN5,,12,1,,,1,,,,,,,,,,,,,"Krajewski, Andrew T",,,,,
HONS,3199,HN6,8,,1,2,,,,1,,,,,,,,,2,,"Kavanaugh, Wendi L",,,,,
HONS,3199,HN7,1,14,,,,,,,,,,,,,,,,,"Dow, Douglas C",,,,,
HONS,3199,HN8,,15,,,,,,,,,,,,,,,,,"Russell Murray, Allison R",,,,,
HONS,3199,HW1,4,7,,,,,,,,,,,,,,,1,,"De Olivares, Karen L",,,,,
HONS,3V00,HS1,6,15,,,,,,,,,,,,,,,,,"Skinner, Donal C","Painter, Jennifer S",,,,
HUMA,1301,001,13,7,4,2,,,,1,,,,,2,,,,1,,"Fisher, Katie M",,,,,
IMS,3310,001,1,22,1,11,17,,1,,1,2,,,,,,,3,,"Henderson, Thomas C",,,,,
IMS,3310,002,,4,9,9,14,9,5,3,1,1,1,1,3,,,,,,"Woldu, Habte G","Acharya, Vishruth","Gopaljoshi, Supriya Joshi",,,
IMS,3310,003,,7,10,12,11,3,5,3,2,1,1,1,5,,,,,,"Woldu, Habte G","Acharya, Vishruth","Gopaljoshi, Supriya Joshi",,,
IMS,3310,004,5,19,25,6,1,1,1,,,,,,1,,,,,,"Shen, Jia",,,,,
IMS,3310,005,1,13,17,13,10,4,1,1,1,,,2,,,,,,,"Song, You-Xiang",,,,,
IMS,3310,006,37,27,1,,,,,,,,,,,,,,,,"Garg, Suyash",,,,,
IMS,3310,007,39,24,,,,,,,,,,,,,,,,,"Garg, Suyash",,,,,
IMS,3310,008,3,11,14,7,10,8,3,4,3,1,,,,,,,1,,"Skuza, Agnieszka","Venkumahanti, Rachana S",,,,
IMS,3310,009,,6,19,15,13,8,1,3,,,,,,,,,,,"Liu, Yilin",,,,,
IMS,3310,010,2,14,7,12,22,,1,2,3,,,,1,,,,1,,"Henderson, Thomas C",,,,,
IMS,3310,011,,3,10,14,13,11,4,4,1,,1,,2,,,,,,"Tsang, Wing K","Yan, Xinyu",,,,
IMS,3310,501,,16,4,16,17,1,,1,,1,2,,2,,,,,,"Henderson, Thomas C","Salehi Heidari, Samira",,,,
IMS,3310,502,,5,9,5,14,20,3,3,2,1,,,1,,,,,,"Tsang, Wing K","Yan, Xinyu",,,,
IMS,3V91,0S2,,13,,1,,,,,,,,,,,,,,,"Zydorek, Hubert","Piatov, Oleg",,,,
IMS,3V92,0S1,,22,,,,,,,,,,,,,,,,,"Alborz, Shawn",,,,,
IMS,4330,001,,,4,5,7,5,3,,3,,1,,,,,,,,"Zydorek, Hubert","Piatov, Oleg",,,,
IMS,4335,501,,1,16,12,10,8,6,1,,,,,1,,,,,,"Wright, Robert G","Fickel, Mary","Jadhav, Ankita K",,,
IMS,4340,0W1,,5,3,2,4,2,1,2,,,,,,,,,,,"Skuza, Agnieszka","Venkumahanti, Rachana S",,,,
IMS,4350,001,,18,4,3,1,,,,,,,,,,,,,,"Zydorek, Hubert","Piatov, Oleg",,,,
IMS,4373,501,5,2,6,3,5,6,3,,3,3,,1,,,,,,,"Van Eeden, Adriaan",,,,,
IMS,6304,0W1,,12,23,10,6,1,1,,,,,,1,,,,1,,"Woldu, Habte G","Acharya, Vishruth",,,,
IMS,6304,XH1,,10,5,2,1,,,,,,,,,,,,,,"Kiser, Stephen L",,,,,
IMS,6351,XS1,,19,1,,,,,,,,,,,,,,,,"Sharma, Neeru M","Watts, Rebecca",,,,
IMS,6365,0W1,,17,16,8,2,1,,,,,,,1,,,,,,"Woldu, Habte G","Acharya, Vishruth",,,,
IMS,6365,CW1,,30,3,1,,,,,,,,,,,,,,,"Woldu, Habte G","Acharya, Vishruth",,,,
IMS,6373,501,,1,6,2,2,,1,,,,,,,,,,1,,"Subramaniyan, Anbu M",,,,,
IMS,6381,5W1,,4,6,4,1,2,1,,,,,,,,,,,,"Skuza, Agnieszka","Venkumahanti, Rachana S",,,,
IMS,6V93,0S1,,19,4,1,,,,,,,,,,,,,,,"Shatz, Lisa B",,,,,
ISIS,3312,001,2,1,,2,2,,1,4,,,,,1,,,,,,"Wissinger, Tonja",,,,,
ISIS,3334,501,5,2,2,1,1,2,,,,,,,1,,,,,,"Jones, June A",,,,,
ISIS,4310,0W1,,24,,,1,,,,,,,,,,,,,,"Aubrey, Lea E",,,,,
ISIS,4V89,001,11,5,2,,,,,1,,,,,,,,,,,"Lusk, Marc L",,,,,
ISIS,4V89,002,10,2,,,,3,,,,,,,1,,,,,,"Hammonds, Kyle",,,,,
ISIS,4V89,HN1,3,4,2,,,,,,,,,,,,,,1,,"Smith, Erin",,,,,
ISNS,2359,001,8,11,3,1,3,3,2,1,1,1,1,,1,,,,,,"Griffin, William R","Putri, Gabriella E",,,,
