Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
PSY,3342,0W1,,43,,,6,,,4,,,1,,,,,,,,"Bonner, Deborah","Gholap, Neha P",,,,
PSY,3360,0W1,,9,16,12,22,6,5,4,9,,1,2,4,,,,1,,"Drew, Linda M","Delfosse, Camille M",,,,
PSY,3361,0U1,,6,1,1,1,1,,,,,,,1,,,,,,"Devora, Paulina V","Brown, Tracy",,,,
PSY,3392,0W1,6,10,3,5,5,7,3,2,1,1,,,1,,,,,,"Poucher, Jesse W","Carrico, Sara M",,,,
PSY,3393,0U1,,4,,,8,,,2,,,,,2,,,,1,,"Macphail, Donald C","Eisenberg, LuLu A",,,,
PSY,3393,0W1,,6,7,8,2,1,,,,,,,,,,,,,"Fearon, Danielle","Sanchez, Patricia Monique",,,,
PSY,4343,0W1,42,16,10,7,6,2,5,1,,1,,1,1,,,,,,"Ybarra, Regina K","Kulkarni, Maitreyee",,,,
PSY,4394,0U1,,,,,,,,,,,,,,17,,,,,"Choate, Michael J",,,,,
PSY,4395,0U1,,,,,,,,,,,,,,20,,,,,"Choate, Michael J",,,,,
REAL,6322,0W1,,10,,2,,,,,,,,,,,,,,,"DeCourcy, George A",,,,,
RHET,1302,0S1,9,3,2,,,,,,,,,,1,,,,,,"Anwesha, Swati",,,,,
RHET,1302,0W1,,11,5,,,,,,,,,,1,,,,,,"Alem, Hosanna G",,,,,
RHET,1302,0W2,3,5,1,1,,2,,,,,,,1,,,,1,,"Morgan, George D",,,,,
RHET,1302,0W3,2,1,3,2,,2,,,1,,,,1,,,,,,"Walker, Jason",,,,,
SE,4381,0U1,1,1,5,6,7,3,3,4,3,2,1,,1,,,,,,"Paulk, Mark C","Nanda, Souradeep",,,,
SE,6388,MU1,,8,6,,1,,,,,,,,,,,,,,"Zhao, Yi","Song, Xiaoyu",,,,
SOC,1301,5U1,1,5,4,3,1,1,,1,,,1,,,,,,,,"Elsafadi, Hoda O",,,,,
SOC,1306,0S1,11,6,1,,,,,,1,,,,,,,,,,"Lanham, Carol C",,,,,
SOC,4372,0U1,,2,1,6,5,,1,,,,,,,,,,,,"Briggs-Megafu, Tamnala E",,,,,
SPAU,3340,0H1,,5,,,7,,,1,,,2,,,,,,,,"Neale, Hannah D","Cullinan, McKenzie B",,,,
SPAU,3341,0W1,,2,1,1,4,1,,1,,1,,,,,,,,,"Fowler-Brookman, Stephanie L",,,,,
SPAU,3343,0U1,3,6,,,1,,,1,,,,,,,,,1,,"Mehta, Sonya","Thomas, Abbey L",,,,
STAT,2332,0U1,3,2,2,1,1,1,2,2,2,1,,1,1,,,,,,"Jiang, Shengjie","Kim, Sungbum",,,,
