Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
ANGM,3369,001,,27,3,,1,,,,,,1,,2,,,,,,"Evans, Monica J",,,,,,mevans,monica evans,Games and Narrative I 
ANGM,3370,001,14,3,6,3,,,2,1,,,,,1,,,,,,"Lewis, Timothy M","Obuobi, Samra",,,,,tml062000,timothy lewis,Virtual Environments I 
ANGM,3370,002,8,8,4,,1,2,1,,,1,,,3,,,,2,,"Lewis, Timothy M",,,,,,tml062000,timothy lewis,Virtual Environments I 
ANGM,3372,001,6,13,,,5,,,3,,,,,2,,,,,,"Gupta-Fitzgerald, Harold E",,,,,,hxf170830,hal fitzgerald,Sound Design for Games 
ANGM,3373,101,13,,,,,,,,,,,,,,,,,,"Marks, David",,,,,,dem160430,david marks,Field Audio Recording Techniques 
ANGM,4305,001,,,3,3,5,5,,1,,,1,,,,,,1,,"Caldwell, Bryon A",,,,,,bac190003,bryon caldwell,Computer Animation II 
ANGM,4305,501,5,2,4,,6,1,1,,,,,,,,,,,,"Manriquez, Robert J",,,,,,rjm107020,,Computer Animation II 
ANGM,4306,001,2,4,6,3,5,,1,,,,,,1,,,,2,,"Khamnouane, Singkham",,,,,,ssk013000,singkham khamnouane,Modeling and Texturing II 
ANGM,4309,001,,7,1,2,4,2,1,,,1,,,1,,,,,,"Gardner, Frederick",,,,,,fxg230003,frederick gardner,Storyboarding 
ANGM,4310,501,10,9,5,6,,,,,,,,,,,,,,,"Buxkamper, Adam M",,,,,,amb047000,,Motion Capture Animation 
ANGM,4312,001,2,7,5,1,1,,,,,,,,3,,,,,,"Khamnouane, Singkham",,,,,,ssk013000,singkham khamnouane,Digital Sculpting 
ANGM,4313,001,,1,2,3,,3,3,1,,,1,,2,,,,2,,"Lim, Fengjie",,,,,,fxl200000,fengjie lim,Digital Effects 
ANGM,4317,001,,19,,,,,,,,,,,,,,,,,"Salter, Monika M",,,,,,mxs176131,monika salter,Animation Lab II 
ANGM,4317,002,,19,,,,,,,,,,,,,,,,,"McCord, Peter A",,,,,,pam062000,peter mccord,Animation Lab II 
ANGM,4319,002,,10,,,,,,,,,,,,,,,,,"Salter, Monika M","Johnson, Casey A",,,,,mxs176131,monika salter,Topics in Animation 
ANGM,4321,001,7,9,3,,,,,,,,,,,,,,,,"Khamnouane, Singkham",,,,,,ssk013000,singkham khamnouane,Collaborative Modeling 
ANGM,4322,001,5,3,,,,,,1,1,,,,,,,,,,"Veras de Souza, Christine",,,,,,cxv180000,christine veras de souza,Experimental Animation 
ANGM,4350,001,2,6,1,,,,,,,,,,1,,,,,,"McComber, Sean J","Fechter, Todd A","Prado, Jordan B",,,,sxm129130,sean mccomber,Escape Pod Studio 
ANGM,4365,001,8,6,1,1,,1,,,,1,,,,,,,1,,"Christopher, Timothy V",,,,,,khimbar,timothy christopher,Game Design II 
ANGM,4365,002,11,2,3,,1,,,,,1,,,,,,,1,,"Christopher, Timothy V",,,,,,khimbar,timothy christopher,Game Design II 
ANGM,4367,001,2,2,5,5,6,1,4,,2,,,,2,,,,1,,"Chandler, Adam W",,,,,,awc051000,adam chandler,Level Design II 
ANGM,4368,001,4,6,5,3,2,3,2,2,,1,,,2,,,,,,"Chandler, Adam W",,,,,,awc051000,adam chandler,Scripting for Games II 
ANGM,4370,101,4,2,6,1,1,4,,1,,,,,,,,,,,"Lewis, Timothy M",,,,,,tml062000,timothy lewis,Virtual Environments II 
ANGM,4373,001,,3,4,3,4,,1,1,,,,,2,,,,1,,"Caldwell, Bryon A",,,,,,bac190003,bryon caldwell,Animation for Games 
ANGM,4376,001,17,,,,,,,,,,,,,,,,,,"Lewis, Timothy M",,,,,,tml062000,timothy lewis,Game Production Lab I 
ANGM,4376,002,15,1,,,,,,,,,,,,,,,,,"Chandler, Adam W","Kim, Da Hyun",,,,,awc051000,adam chandler,Game Production Lab I 
ANGM,4379,001,4,5,1,,1,2,4,,,,,,,,,,,,"Gardner, Frederick",,,,,,fxg230003,frederick gardner,Topics in Games 
ANGM,4379,002,5,3,4,,2,,,,,,,,2,,,,2,,"Gardner, Frederick",,,,,,fxg230003,frederick gardner,Topics in Games 
ANGM,6305,001,,2,6,1,1,,,,,,,,,,,,,,"McCord, Peter A",,,,,,pam062000,peter mccord,Animation Creative Practices I 
ANGM,6312,001,,5,5,,,,,,,,,,,,,,,,"Griffin, Troy",,,,,,txg121730,troy griffin,Digital Cinematography 
ANGM,6313,001,,11,,,,,,,,,,,,,,,1,,"Fechter, Todd A",,,,,,taf051000,todd fechter,Animation Project Development 
ANGM,6316,001,,7,1,1,,,,,,,,,,,,,1,,"Salter, Monika M",,,,,,mxs176131,monika salter,Motion Capture 
ARAB,1311,001,1,7,3,2,,1,,,,,,,,,,,,,"Anjum, Zafar",,,,,,zxa110730,zafar anjum,Beginning Arabic I 
ARHM,2340,001,10,3,1,2,1,1,,1,,,,,,,,,,,"Avram, Danielle M",,,,,,avram,danielle avram,Creativity 
ARHM,3342,001,,2,2,2,3,1,,,,,,,1,,,,,,"Wickberg, Daniel B",,,,,,wickberg,daniel wickberg,Advanced Interdisciplinary Studies in the Arts and Humanities 
ARHM,6310,001,,18,1,,,,,,,,,,1,,,,1,,"Terranova, Charissa N","Cooley, Heidi R",,,,,cxt074100,charissa terranova,Team-Taught Interdisciplinary Seminar 
ARTS,1301,0W1,110,9,6,7,3,1,1,2,,,,,,,,,,,"Wilder, James E","Ford, Angela","Zeng, Yuhui","Zhang, Shengxin",,,jew042000,james wilder,Exploration of the Arts 
ARTS,1315,001,7,3,1,,1,,,,,,,,,,,,,,"Curry, Val",,,,,,vxc110930,val curry,Sustainable Arts 
ARTS,1316,001,3,4,4,1,1,,,,,,,,,,,,,,"Jafarpour, Zahra",,,,,,zxj220003,zahra jafarpour,Drawing Foundations 
ARTS,1316,002,,4,7,3,1,,1,,,,1,,1,,,,,,"Higgins-Stirrup, Brynn",,,,,,bxh230012,brynn higgins stirrup,Drawing Foundations 
ARTS,1316,003,8,3,3,2,,2,,,,,,,1,,,,,,"Takaloubighash, Maryam",,,,,,mxt210063,,Drawing Foundations 
ARTS,1316,004,2,4,7,3,1,,1,,,,,,,,,,,,"Fridge, Brian D",,,,,,bdf081000,brian fridge,Drawing Foundations 
ARTS,1316,501,3,3,3,,2,,,,,,,,,,,,,,"Fridge, Brian D",,,,,,bdf081000,brian fridge,Drawing Foundations 
ARTS,2316,001,14,3,,1,,,,1,,,,,,,,,,,"Egan, Trey T",,,,,,tte150130,trey egan,Painting Foundations 
ARTS,2316,002,7,9,2,,,,,,,,,,,,,,,,"Song, Haoyi",,,,,,hxs210095,,Painting Foundations 
ARTS,2316,003,8,3,,,2,,,,,,,,1,,,,1,,"Akinwole, Oluwadare   (Dare)",,,,,,oxa220001,,Painting Foundations 
ARTS,2348,001,4,9,2,,,,,1,,,,,,,,,1,,"Williams, Thomas E",,,,,,tew210002,,Digital Art 
ARTS,2350,001,2,8,3,2,1,,,,,,,,,,,,,,"Waligore, Marilyn",,,,,,waligore,marilyn waligore,Photography  Design 
ARTS,2350,002,4,8,2,,1,,,,,,,,,,,,1,,"Baigmoradi, Fatemeh",,,,,,fxb220000,,Photography  Design 
ARTS,2380,001,2,6,2,1,2,,,,,,,,1,,,,1,,"Egan, Trey T",,,,,,tte150130,trey egan,Visual Design Foundations 
ARTS,2380,501,3,5,,,,,,,,,,,2,,,,,,"Curry, Val",,,,,,vxc110930,val curry,Visual Design Foundations 
ARTS,2381,001,2,5,1,1,,,,,,,,,,,,,1,,"Cochran, Kristen N",,,,,,knc103020,kristen cochran,Introduction to Sculpture 
ARTS,3340,5H1,,7,,1,,,,,,,,,1,,,,1,,"Loving, Emily A",,,,,,exl097120,emily loving,Topics in Studio Art 
ARTS,3341,001,,14,,,,,,1,,,,,,,,,,,"Shi, Carle",,,,,,cxs174230,carle shi,Chinese Calligraphy 
ARTS,3363,001,1,8,2,1,1,,1,2,1,,,,1,,,,,,"Tady, Lorraine T",,,,,,ltt042000,lorraine tady,Typography  Technology  Image 
ARTS,3366,501,1,3,5,4,2,2,,,,,,,,,,,,,"Higgins-Stirrup, Brynn",,,,,,bxh230012,brynn higgins stirrup,Intermediate Drawing 
ARTS,3367,001,1,4,4,4,2,2,,,,,,,,,,,,,"Higgins-Stirrup, Brynn",,,,,,bxh230012,brynn higgins stirrup,Figure Drawing 
ARTS,3367,002,4,5,2,,,2,,,,,,,,,,,,,"Min, Inki A",,,,,,iam140230,inki min,Figure Drawing 
ARTS,3368,001,3,2,,,3,1,,,,,,,1,,,,,,"Reyes, Marcela",,,,,,mxr116430,marcela reyes,Mixed Media 
ARTS,3369,001,3,5,2,,1,,,,,,,,,,,,,,"Tady, Lorraine T",,,,,,ltt042000,lorraine tady,Intermediate Painting 
ARTS,3371,002,4,4,3,2,,1,,1,,,,,,,,,1,,"Durant, Stephanie D",,,,,,ddm043000,,Photography  Black White 
ARTS,3372,001,,10,7,,,,,,,,,,1,,,,,,"Loving, Emily A",,,,,,exl097120,emily loving,Photography  Color Concepts 
ARTS,3375,001,1,6,1,,,,,,,,,,,,,,2,,"Cochran, Kristen N",,,,,,knc103020,kristen cochran,Sculpture 
ARTS,3377,001,2,9,2,3,1,,1,,,,,,,,,,1,,"Waligore, Marilyn",,,,,,waligore,marilyn waligore,Photography  Altered Image 
ARTS,3379,001,,3,6,5,1,,1,,,,,,,,,,,,"Palmer, Marcy A",,,,,,mxp070100,marcy palmer,Photography  New Media 
ARTS,3382,001,3,8,,1,1,,,,,,,,2,,,,,,"Tady, Lorraine T",,,,,,ltt042000,lorraine tady,Color as Subject 
ARTS,3383,001,,3,5,5,4,1,,,,,,,,,,,,,"Higgins-Stirrup, Brynn",,,,,,bxh230012,brynn higgins stirrup,Digital Drawing 
ARTS,4310,001,4,11,2,1,,,,,,,,,,,,,,,"Avram, Danielle M",,,,,,avram,danielle avram,Studies in Contemporary Exhibitions 
ARTS,4368,001,7,10,,,,,,,,,,,,,,,,,"Pomara, John J",,,,,,pomara,john pomara,Advanced Visual Arts 
ATCM,2300,001,,165,5,16,49,4,9,17,4,6,7,,9,,,,3,,"Balsamo, Anne","Costa De Souza, Flavia","Nguyen, Thi Kim Cuong","Rahman, Maruf","Amartey, Belinda","Alake, Olaoluwa J",axb161831,anne balsamo,Introduction to TechnoCulture 
ATCM,2301,001,11,7,3,3,1,1,,,,1,,1,2,,,,,,"Zamaniderkani, Vajihe",,,,,,vxz220002,vajihe zamaniderkani,Digital Art and Design Foundations 
ATCM,2301,002,5,8,3,4,4,3,,2,,,,,,,,,1,,"Asgharpour, Hadi",,,,,,hxa220001,hadi asgharpour,Digital Art and Design Foundations 
ATCM,2301,003,5,6,6,1,1,2,1,1,,1,1,1,3,,,,,,"De Leon, Jennifer M",,,,,,jmd151330,jennifer de leon,Digital Art and Design Foundations 
ATCM,2301,004,1,9,9,1,2,2,2,1,,1,,,1,,,,1,,"Vo, Baotran N",,,,,,bnv230000,baotran vo,Digital Art and Design Foundations 
ATCM,2301,0W1,4,8,7,2,2,1,,,,,1,1,2,,,,,,"Trosper, Elizabeth M","Chan, Stephany T","Duong, Tu Anh",,,,emt130130,elizabeth trosper,Digital Art and Design Foundations 
ATCM,2301,0W2,6,2,6,,2,4,3,,,1,,,1,,,,3,,"Trosper, Elizabeth M","Chan, Stephany T","Duong, Tu Anh",,,,emt130130,elizabeth trosper,Digital Art and Design Foundations 
ATCM,2301,501,13,4,4,3,,1,1,1,,,1,1,,,,,,,"Ashkaboosi, Maryam",,,,,,mxa190061,maryam ashkaboosi,Digital Art and Design Foundations 
ATCM,2301,502,8,2,3,2,1,4,,1,1,2,1,,4,,,,1,,"Jones, Jazmine Q",,,,,,jqj130030,jazmine jones,Digital Art and Design Foundations 
ATCM,2301,503,3,8,7,1,2,2,,4,1,,,,1,,,,1,,"Budd, Jessie C",,,,,,jcp101020,jessie budd,Digital Art and Design Foundations 
ATCM,2301,504,7,5,6,3,3,,,2,,,,,2,,,,2,,"Doust-Haghighi, Elham",,,,,,exd190010,elham doust haghighi,Digital Art and Design Foundations 
ATCM,2302,001,9,3,8,1,2,2,,,,1,,2,1,,,,,,"De Leon, Jennifer M",,,,,,jmd151330,jennifer de leon,Design I 
ATCM,2302,002,13,3,4,2,1,1,1,,2,,,1,1,,,,,,"Ashkaboosi, Maryam",,,,,,mxa190061,maryam ashkaboosi,Design I 
ATCM,2302,003,8,6,4,2,2,1,1,,,,1,,4,,,,,,"Ashouri, Shaghayegh",,,,,,sxa210030,shaghayegh ashouri,Design I 
ATCM,2302,004,14,7,1,2,3,,,2,,,,,1,,,,,,"Gupta, Suvash",,,,,,sxg200028,,Design I 
ATCM,2302,005,1,4,5,1,3,4,2,1,,2,1,,4,,,,1,,"Marder, Amanda K","Johnson, Olga A","Vahed Khoshknab, Tina",,,,akm150430,amanda marder,Design I 
ATCM,2302,006,4,6,7,2,3,1,2,2,,,,,2,,,,,,"Marder, Amanda K","Vahed Khoshknab, Tina",,,,,akm150430,amanda marder,Design I 
ATCM,2302,0H1,5,3,2,5,1,2,4,3,,1,1,,2,,,,,,"Barreiro, Isi J",,,,,,ijg190000,isi gonzalez,Design I 
ATCM,2302,501,3,5,3,4,4,6,1,,,1,,,3,,,,,,"Clement, Shonte",,,,,,smc200016,shonte clement,Design I 
ATCM,2302,502,4,5,7,,2,1,,,2,2,,1,4,,,,,,"Clement, Shonte",,,,,,smc200016,shonte clement,Design I 
ATCM,2302,503,2,3,2,5,1,3,1,5,,1,1,1,2,,,,1,,"Barreiro, Isi J",,,,,,ijg190000,isi gonzalez,Design I 
ATCM,2321,001,,2,10,6,4,3,2,1,,,,,2,,,,,,"Imaoka, Laura B","Vo, Angelene H",,,,,lxi170030,laura imaoka,Reading Media Critically 
ATCM,2322,001,15,22,12,12,6,5,4,3,2,1,,1,1,,,,,,"Fraley, James M","Haborak, Fiona K","Hernandez, Luke A",,,,jmf210007,james fraley,Media Histories 
ATCM,2330,002,6,10,7,1,3,1,,,1,,1,,,,,,,,"Welwood, Samantha F",,,,,,slg200000,,Digital Art and Social Practice 
ATCM,2330,0W1,,2,3,5,3,2,,2,4,,2,,5,,,,1,,"Nielsen, Christina R","Winter, Sabine",,,,,crn022000,christina nielsen,Digital Art and Social Practice 
ATCM,2335,001,4,6,9,1,2,5,,1,1,,,,1,,,,,,"Starzer, Kenneth W",,,,,,kws042000,ken starzer,Internet Studio I 
ATCM,2335,501,3,,8,3,5,1,,2,1,1,1,1,4,,,,,,"Starzer, Kenneth W",,,,,,kws042000,ken starzer,Internet Studio I 
ATCM,2340,001,4,58,11,9,9,1,,2,,2,1,,2,,,,,,"Gooch, John C","Guo, Yu","Cole, Abby",,,,jcg053000,john gooch,Visual Communication 
ATCM,2350,001,12,11,4,,,1,,,,,,,1,,,,,,"Yu, Yiding",,,,,,yxy180033,yiding yu,Time-Based Media 
ATCM,2350,002,17,3,5,1,,1,1,1,,,,,,,,,,,"Rojas Ponce, Diana S","Bhatia, Parul",,,,,dsr240003,,Time-Based Media 
ATCM,2350,501,13,6,6,1,1,,1,,,,,,1,,,,,,"Nair, Vinayak",,,,,,vxn160130,,Time-Based Media 
ATCM,2355,001,1,3,2,1,1,,1,1,1,,2,1,2,,,,4,,"Marder, Amanda K",,,,,,akm150430,amanda marder,Survey of Digital Fabrication 
ATCM,2360,0W1,30,3,3,,,1,,3,,,,,3,,,,,,"Cox, Norman L",,,,,,nlc200001,norm cox,Design Histories 
ATCM,3301,001,,1,7,5,,2,,1,,,,,1,,,,,,"Whitlock, Kathryn",,,,,,kgw150030,,Writing for ATEC 
ATCM,3301,002,12,4,1,1,,,,,,,,,1,,,,,,"Heaslip, Audra","Ayodabo, Sunday J",,,,,axh027000,audra heaslip,Writing for ATEC 
ATCM,3301,003,1,3,,2,4,,1,2,,,1,1,3,,,,,,"Pietsch, Samuel R",,,,,,srp130330,,Writing for ATEC 
ATCM,3301,004,7,2,3,2,2,1,,,,,,,1,,,,,,"Heaslip, Audra","Ayodabo, Sunday J",,,,,axh027000,audra heaslip,Writing for ATEC 
ATCM,3301,005,7,6,1,1,,,2,,1,,,,1,,,,,,"Heaslip, Audra","Rahman, Mohammad K",,,,,axh027000,audra heaslip,Writing for ATEC 
ATCM,3301,006,5,4,3,1,2,,1,,,,,,1,,,,,,"Heaslip, Audra","Rahman, Mohammad K",,,,,axh027000,audra heaslip,Writing for ATEC 
ATCM,3320,501,10,6,3,,2,2,,1,,,,1,2,,,,,,"Rheams, David C",,,,,,dcr093020,david rheams,Critical Media Theories 
ATCM,3325,501,9,11,1,,2,4,,1,,,,,,,,,1,,"Rheams, David C",,,,,,dcr093020,david rheams,Global Media Cultures 
ATCM,3336,001,,6,2,1,7,,,2,,,,,1,,,,,,"McKinney, Mark",,,,,,mxm190029,mark mckinney,Design Research Methods 
ATCM,3336,002,5,15,4,2,3,1,,,,,,,,,,,,,"McKinney, Mark",,,,,,mxm190029,mark mckinney,Design Research Methods 
ATCM,3336,003,12,1,2,4,3,3,,,,,,,,,,,1,,"Miller, Elisa K",,,,,,dal938034,elisa miller,Design Research Methods 
ATCM,3337,001,,1,12,3,,3,1,,,,,,4,,,,,,"Miller, Elisa K",,,,,,dal938034,elisa miller,Interaction Design I 
ATCM,3337,0W1,18,8,1,1,1,,,,,,,,,,,,,,"Wood, Harold G",,,,,,hgw021000,harold wood,Interaction Design I 
ATCM,3337,0W2,14,13,1,1,,,,,,,,,1,,,,,,"Wood, Harold G",,,,,,hgw021000,harold wood,Interaction Design I 
ATCM,3337,501,,5,6,4,2,2,1,1,,,2,,2,,,,,,"Miller, Elisa K",,,,,,dal938034,elisa miller,Interaction Design I 
ATCM,3340,001,21,3,1,2,,1,,,,,,,2,,,,,,"Cox, Norman L",,,,,,nlc200001,norm cox,Design II 
ATCM,3340,002,22,4,1,,,,,1,,1,,,1,,,,,,"Cox, Norman L",,,,,,nlc200001,norm cox,Design II 
ATCM,3340,003,17,2,3,3,3,,,1,,,,,1,,,,,,"Cox, Norman L",,,,,,nlc200001,norm cox,Design II 
ATCM,3350,001,2,4,6,2,2,4,,1,2,,,2,2,,,,1,,"Nair, Vinayak",,,,,,vxn160130,,Digital Video Production I 
ATCM,3350,0H1,8,4,5,2,2,1,1,1,2,1,,,3,,,,,,"Hewitt, Sharon A",,,,,,sxh090220,sharon hewitt,Digital Video Production I 
ATCM,3350,0W1,1,2,7,3,2,,1,,3,,,2,5,,,,2,,"Hewitt, Sharon A",,,,,,sxh090220,sharon hewitt,Digital Video Production I 
ATCM,3355,001,6,5,1,4,3,1,3,,3,,,,,,,,3,,"Scott, Andrew F",,,,,,afs140330,andrew scott,Computer Modeling for Digital Fabrication 
ATCM,3388,001,4,6,4,4,3,1,,,,,1,,,,,,,,"Fraley, James M",,,,,,jmf210007,james fraley,Social Influence and Persuasive Design 
ATCM,3388,002,4,7,11,1,2,1,,,,,,,2,,,,,,"Fraley, James M",,,,,,jmf210007,james fraley,Social Influence and Persuasive Design 
ATCM,4320,001,1,6,7,3,,,,,1,,,,1,,1,,,,"Shukla, Nishanshi A",,,,,,nas180012,nishanshi shukla,Political Economy of Digital Media 
ATCM,4326,001,6,4,4,2,,,1,,1,,,,,,,,,,"Fraley, James M",,,,,,jmf210007,james fraley,Mediated Textuality 
ATCM,4330,001,1,6,6,4,6,2,,2,,,,,,,,,1,,"Burrough, Xtine L",,,,,,cxb153930,xtine burrough,Culture Jamming 
ATCM,4337,0W1,8,8,3,2,2,3,1,1,1,,,,1,,,,,,"Wood, Harold G",,,,,,hgw021000,harold wood,Interaction Design II 
ATCM,4337,0W2,10,12,4,2,1,,,,,,,,,,,,,,"Wood, Harold G",,,,,,hgw021000,harold wood,Interaction Design II 
ATCM,4340,001,7,12,4,1,3,,,2,,,,,,,,,1,,"McKinney, Mark",,,,,,mxm190029,mark mckinney,Strategic Design 
ATCM,4350,0H1,3,3,1,,2,1,1,,1,,,1,2,,,,,,"Hewitt, Sharon A",,,,,,sxh090220,sharon hewitt,Digital Video Production II 
ATCM,4350,0W1,4,3,3,2,3,3,1,2,,,,,4,,,,2,,"Hewitt, Sharon A",,,,,,sxh090220,sharon hewitt,Digital Video Production II 
ATCM,4351,001,,20,3,1,,2,2,,1,,,,,,,,,,"Sweet, Kevin J",,,,,,kjs230004,,New Media Performance 
ATCM,4363,001,2,5,3,,,,1,,1,,,,2,,,,,,"Nielsen, Christina R",,,,,,crn022000,christina nielsen,Topics in Emerging Media Art 
ATCM,4364,501,4,10,8,1,1,,,,,,,,,,,,,,"McKinney, Mark",,,,,,mxm190029,mark mckinney,Topics in Design 
ATCM,4384,0H1,3,9,13,3,4,1,2,1,,,,,,,,,2,,"Johnson, Janet L",,,,,,jlj065000,janet johnson,Ethics in New Media  Technology  and Communication 
ATCM,4384,0H2,8,9,5,3,5,2,,5,1,,,,,,,,1,,"Johnson, Janet L",,,,,,jlj065000,janet johnson,Ethics in New Media  Technology  and Communication 
ATCM,4384,0H3,17,20,1,,1,,,,,,,,3,,,,1,,"Sen Gupta, Karl S",,,,,,kss140330,karl sengupta,Ethics in New Media  Technology  and Communication 
ATCM,4397,002,4,4,2,,2,1,,,,,,,,,,,,,"Miller, Elisa K",,,,,,dal938034,elisa miller,Senior Seminar 
ATCM,4397,0H1,9,3,4,2,,1,,,,,,,,,,,,,"Rojas Ponce, Diana S",,,,,,dsr240003,,Senior Seminar 
ATCM,4397,0H2,2,9,,,1,,,,1,,,,,,,,,,"Terry, Dean D",,,,,,dxt023000,,Senior Seminar 
ATCM,4397,0W1,5,2,6,2,2,1,1,,,1,,,1,,,,1,,"Grieshaber, Amy",,,,,,axg230118,amy grieshaber,Senior Seminar 
ATCM,6322,001,,9,1,,,,,1,,,,,,,,,,,"Sweet, Kevin J",,,,,,kjs230004,,Experimental Interactive Media 
ATCM,6375,001,,10,,,,,,,,,,,,,,,,,"Nguyen, Josef D",,,,,,jdn160330,josef nguyen,Critical Approaches to Emerging Media Studies 
AUD,6113,001,,,,,,,,,,,,,,,,,,11,"Cokely, Carol G",,,,,,cgc016200,,Grand Rounds 
AUD,6122,103,,10,,,,,,,,,,,,,,,,,"Clark, Jackie L","Heussner, Sophia B",,,,,jclark,jackie clark,Laboratory Procedures in Audiology and Hearing Science 
AUD,6303,001,,10,1,,3,,,,,,,,,,,,,,"Lobarinas, Edward",,,,,,exl152130,,Hearing Science 
AUD,6305,0H1,,8,2,2,3,,,,,,,,,,,,,,"Jahn, Kelly N",,,,,,kxj210014,,Anatomy and Physiology of Audition 
AUD,6310,001,,8,3,,2,1,,,,,,,,,,,,,"Mosley, Cornetta",,,,,,cxm220030,cornetta mosley,Advanced Clinical Audiology 
AUD,7253,001,,14,3,6,4,,,,,,,,,,,,,,"Griffiths, Scott K",,,,,,skg180000,,Clinical Electrophysiology 
AUD,7280,070,,,,,,,,,,,,,,,,,,15,"Clark, Jackie L","Heussner, Sophia B",,,,,jclark,jackie clark,
AUD,7321,001,,5,4,3,1,1,,,,,,,,,,,,,"Lobarinas, Edward",,,,,,exl152130,,Theories of Amplification 
AUD,7327,001,,10,,,4,,,1,,,,,,,,,,,"Clark, Jackie L","Heussner, Sophia B",,,,,jclark,jackie clark,Evaluation and Fitting of Amplification Systems 
AUD,7338,001,,5,5,4,1,,,,,,,,,,,,,,"Cokely, Carol G","Crow, Sarah E",,,,,cgc016200,,Research in Audiology 
AUD,7352,001,,12,2,,,,,,,,,,,,,,,,"Gohmert, Andrea K",,,,,,akg170530,andrea gohmert,Advanced Diagnostics of Auditory and Balance Disorder 
AUD,7V80,001,,,,,,,,,,,,,,,,,,14,"Mosley, Cornetta",,,,,,cxm220030,cornetta mosley,
AUD,7V80,009,,,,,,,,,,,,,,,,,,11,"Griffiths, Scott K",,,,,,skg180000,scott griffiths,
AUD,7V82,001,,,,,,,,,,,,,,,,,,15,"Griffiths, Scott K",,,,,,skg180000,,Special Topics in Hearing Science and Audiology 
AUD,8V97,064,,,,,,,,,,,,,,,,,,14,"Cokely, Carol G",,,,,,cgc016200,carol cokely,
BA,1310,001,6,6,9,16,12,5,,,,,,,1,,,,4,,"Cheung, Hung Yui",,,,,,phc220001,paul cheung,Making Choices in Free Market Systems 
BA,1310,501,1,5,15,5,4,7,8,1,,5,2,1,1,,,,1,,"Zhao, Xiaodan",,,,,,xxz210018,xiaodan zhao,Making Choices in Free Market Systems 
BA,1310,502,4,11,8,13,4,8,2,2,,,,,,,,,1,,"Cheung, Hung Yui",,,,,,phc220001,paul cheung,Making Choices in Free Market Systems 
BA,1320,001,3,8,17,13,3,7,4,1,,,1,,2,,,,1,,"Blueshtein, Moran","Goyal, Tarini","Ganthi, Lok Sundar",,,,mxb135230,moran blueshtein,Business in a Global World 
BA,1320,002,13,22,8,10,,3,2,,,,,,1,,,,,,"Lewin, Peter","Konda, Ravi Kiran Reddy",,,,,plewin,peter lewin,Business in a Global World 
BA,1320,003,3,6,9,13,6,12,4,2,,,2,,1,,,,1,,"Blueshtein, Moran","Goyal, Tarini","Ganthi, Lok Sundar",,,,mxb135230,moran blueshtein,Business in a Global World 
BA,1320,501,5,16,17,5,10,,2,3,,,,,,,,,1,,"Lewin, Peter","Konda, Ravi Kiran Reddy",,,,,plewin,peter lewin,Business in a Global World 
BA,3300,001,,9,6,8,7,6,4,7,1,,,,,,,,,,"Siegenthaler, Simon",,,,,,sxs177933,simon siegenthaler,Advanced Topics in Capitalism  Ideas and Challenges That Shape Our World 
BA,3300,002,,14,4,12,6,1,5,1,1,,,1,2,,,,2,,"Siegenthaler, Simon",,,,,,sxs177933,simon siegenthaler,Advanced Topics in Capitalism  Ideas and Challenges That Shape Our World 
BA,3300,003,4,7,7,10,9,8,3,,,,,,,,,,,,"Zhou, Junya",,,,,,jxz230016,junya zhou,Advanced Topics in Capitalism  Ideas and Challenges That Shape Our World 
BA,4090,001,,,,,,,,,,,,,,10,,,,,"Henderson, Thomas C",,,,,,,thomas henderson,
BA,4090,091,,,,,,,,,,,,,,27,,,,,"Henderson, Thomas C",,,,,,,thomas henderson,
BA,4090,092,,,,,,,,,,,,,,15,,,2,,"Dam, Van C",,,,,,,van dam,
BA,4095,0W1,,,,,,,,,,,,,,129,,,,,"Owens, Dawn M","Granger, Angela L",,,,,dmo130130,dawn owens,
BA,4095,0W2,,,,,,,,,,,,,,76,,1,,,"Owens, Dawn M","Granger, Angela L",,,,,dmo130130,dawn owens,
BA,4V90,093,,,,,,,,,,,,,,18,,,,,"Henderson, Thomas C",,,,,,,thomas henderson,
BBSU,1100,001,17,1,,1,,,,1,1,,,1,,,,,,,"Villarreal, Mariaa A",,,,,,mcc150230,,First Year Seminar 
BBSU,1100,002,13,3,2,3,1,,,,,1,,,,,,,,,"Boynton, Catherine",,,,,,cxb120030,catherine boynton,First Year Seminar 
BBSU,1100,003,26,4,2,,,2,3,1,,,1,,,,,,,,"Taylor, Ryan B",,,,,,rbt230000,,First Year Seminar 
BBSU,1100,004,20,6,3,,,,,,1,,,,,,,,,,"Villarreal, Mariaa A",,,,,,mcc150230,,First Year Seminar 
BBSU,1100,005,27,2,5,1,1,1,,,,,,,,,,,,,"Grimmer, Leslie A",,,,,,lag190011,,First Year Seminar 
BBSU,1100,006,22,7,5,5,1,1,2,,,,,,,,,,,,"Grimmer, Leslie A",,,,,,lag190011,,First Year Seminar 
BBSU,1100,007,33,5,2,,1,,,,,,,,,,,,,,"Hamilton, Anna L",,,,,,alh200000,anna hamilton,First Year Seminar 
BBSU,1100,008,25,5,4,2,2,,,1,,,,,1,,,,,,"Pierce, Corey E",,,,,,cxf180008,,First Year Seminar 
