Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,I,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
MKT,6352,0W1,,27,5,7,3,1,,1,,,,,,,,,,3,"Tirone, Guido",,,,,,gxt170001,guido tirone,Marketing Web Analytics and Insights 
MKT,6352,1,,13,7,15,18,1,3,1,,,,,,,,,,0,"Tirone, Guido",,,,,,gxt170001,guido tirone,Marketing Web Analytics and Insights 
MKT,6353,501,,11,5,5,4,4,,,,,,,,,,,,0,"Kumar, Nanda S","Kim, Seung Mok",,,,,nkumar,nanda kumar,Customer Analytics and Insights 
MSEN,5360,1,,2,,2,4,1,1,1,,,,,1,,,,,1,"Wallace, Robert M","Herrera Lara, Mariana",,,,,rmw031000,robert wallace,Materials Characterization 
MSEN,6324,1,,3,3,3,1,1,1,,,,,,1,,,,1,0,"Cho, Kyeongjae","Santos Fernandez, Regino",,,,,kxc067000,kyeongjae cho,Electronic  Optical and Magnetic Materials 
MSEN,6362,1,,5,2,2,1,,,,,,,,,,,,,0,"Kim, Moon J",,,,,,mjk034000,,Diffraction Science 
MUSI,1306,1,54,29,16,9,11,7,6,3,2,2,3,1,4,,,,,3,"Rushing, Katrina C","Bennett, Jason H","Akinwole, Oluwadare   (Dare)",,,,kxr220042,katrina rushing,Understanding Music 
MUSI,1306,0H2,14,9,,3,4,5,2,5,,,1,,3,,,,,1,"Salisbury, Linda",,,,,,ljs130230,linda salisbury,Understanding Music 
MUSI,1306,501,,39,2,1,2,2,,,1,,,,1,,,,,0,"Lapinski, Robert M",,,,,,rml180002,,Understanding Music 
MUSI,1306,0H1,12,16,,12,4,3,,,,,1,,,,,,,0,"Salisbury, Linda",,,,,,ljs130230,linda salisbury,Understanding Music 
MUSI,2113,501,,21,,,,,,,,,,,,,,,,1,"Gerard, Lori A",,,,,,lag091020,lori gerard,Pep Band 
MUSI,2127,1,,44,3,,1,2,,,,,,,,,,,,0,"Palant, Jonathan A",,,,,,jxp170230,jonathan palant,University Choir 
MUSI,2315,1,,13,1,4,,,,,,,,,,,,,,1,"Hodan, Daniel M",,,,,,dmh017000,daniel hodan,Guitar I 
MUSI,2315,501,,12,,5,,,,,,,,,,,,,,0,"Hodan, Daniel M",,,,,,dmh017000,daniel hodan,Guitar I 
MUSI,2315,2,12,4,2,,,,,,,,,,,,,,,0,"Wilder, James E",,,,,,jew042000,james wilder,Guitar I 
MUSI,2317,1,11,1,1,,1,1,,,,,,,,,,,,0,"Arutyunyan, Artem",,,,,,axa210132,artem arutyunyan,Piano I 
MUSI,2317,3,9,1,,,,,,,,,,,1,,,,,1,"Arutyunyan, Artem",,,,,,axa210132,artem arutyunyan,Piano I 
MUSI,2317,2,12,2,,,,,,,,,,,,,,,,0,"Oh, Domi",,,,,,dxo210002,domi oh,Piano I 
MUSI,2319,1,,13,1,,,,,,,,,,,,,,,0,"Durbin, Kelly P",,,,,,kpdurbin,kelly durbin,Digital Music I 
MUSI,2321,1,,31,,,6,,,2,,,4,,4,,,,,1,"Hernandez, Salvador",,,,,,sxh230009,salvador hernandez,Music Cultures of the World 
MUSI,2322,1,1,3,5,3,2,2,1,,2,4,,,5,,,,,2,"Gerard, Lori A",,,,,,lag091020,lori gerard,Music in Western Civilization 
MUSI,2322,0W1,16,9,,2,2,,,1,,,,,,,,,,0,"Bennett, Rodger",,,,,,rxb180025,rodger bennett,Music in Western Civilization 
MUSI,2325,1,,17,2,,,,,,,,,,,,,,,0,"Riemer Bueckert, Nili S",,,,,,nxr190013,nili bueckert,Vocal Instruction I 
MUSI,2328,2,9,9,,1,1,2,,,4,1,,,2,,,,,1,"Rushing, Katrina C",,,,,,kxr220042,katrina rushing,Music Theory I 
MUSI,2329,1,3,4,1,,1,,,,1,,,,,,,,,2,"Rushing, Katrina C",,,,,,kxr220042,katrina rushing,Music Theory II 
MUSI,3122,1,2,10,,,,,,,,,,,,,,,,0,"Salisbury, Linda",,,,,,ljs130230,linda salisbury,Brass Ensemble I 
MUSI,3325,1,3,6,2,1,,,,,1,,,,2,,,,,0,"Durbin, Kelly P",,,,,,kpdurbin,kelly durbin,Jazz History  Modern Jazz since BeBop 
MUSI,3327,1,2,6,3,1,1,1,,,,,,,,,,,,0,"Evans, Kathryn C",,,,,,kcevans,kathryn evans,Music in Modern Culture 
MUSI,3342,0W1,4,6,,,3,,,1,,,,,2,,,,,1,"Bennett, Rodger",,,,,,rxb180025,rodger bennett,Topics in Music 
MUSI,3380,501,7,3,1,,,,,,,,,,,,,,,0,"Corder, Vanessa",,,,,,vxc220036,vanessa corder,Guitar II 
MUSI,3382,1,,17,,,,,,,,,,,,,,,,0,"Riemer Bueckert, Nili S",,,,,,nxr190013,nili bueckert,Vocal Instruction II 
MUSI,3388,1,11,4,,,,,,,,,,,,,,,,0,"Oh, Domi",,,,,,dxo210002,domi oh,Piano II 
MUSI,4112,1,,12,,,,,,,,,,,,,,,,0,"Rodriguez, Robert X",,,,,,rxr014610,robert rodriguez,Advanced Orchestra Chamber Music Ensemble II 
MUSI,4118,501,,41,,,1,,,,,,,,,,,,,0,"Ming, Adron",,,,,,axm167231,adron ming,String Orchestra III 
MUSI,4120,501,,27,,,,,,,,,,,,,,,,0,"Lapinski, Robert M",,,,,,rml180002,,Wind Ensemble III 
MUSI,4185,1,,29,,,,,,,,,,,,,,,,0,"Palant, Jonathan A",,,,,,jxp170230,jonathan palant,Chamber Singers II 
MUSI,4186,1,,18,,,,,,,,,,,,,,,,0,"Durbin, Kelly P",,,,,,kpdurbin,kelly durbin,Jazz Ensemble III 
NATS,2333,1,25,3,,1,,,,,,1,,,,,,,,0,"Taylor, Stephanie M","Robinson, Kelly E",,,,,smt031000,stephanie taylor,Energy  Water  and the Environment 
NATS,3341,1,9,,3,,,,,,,,,,2,,,,,1,"Dorsey, Floyd Z",,,,,,fzd110020,floyd dorsey,Knowing and Learning in Mathematics and Science 
NATS,3343,2,1,3,4,2,1,,,,,,,,,,,,,0,"Gregory, Denise",,,,,,dxg200019,denise gregory,Classroom Interactions 
NATS,3343,1,,3,2,2,5,1,,1,,,1,,,,,,,0,"York, Megan K",,,,,,mxy141130,megan york,Classroom Interactions 
NATS,4141,501,,19,,1,,,,,,,,,,,,,,0,"Mcconnell, James S","Dorsey, Floyd Z",,,,,jsm019600,james mcconnell,UTeach Apprentice Teaching Seminar 
NATS,4341,1,,7,3,2,2,,,1,,,,,,,,,,0,"York, Megan K","Donaldson, Katherine E",,,,,mxy141130,megan york,Project-Based Instruction 
NATS,4390,1,1,5,1,2,,,,,,,,,1,,,,1,0,"Taylor, Stephanie M","Hajeri, Vinita","Saleh, Mohammad S",,,,smt031000,stephanie taylor,Research Methods 
NSC,3361,HN2,2,8,6,1,,,,,,,,,,,,,,0,"LaDow, Eva S",,,,,,esl130130,eva ladow,Introduction to Neuroscience 
NSC,3361,HN1,3,9,7,1,1,,1,,,,,,,,,,,0,"LaDow, Eva S",,,,,,esl130130,eva ladow,Introduction to Neuroscience 
NSC,3361,4,,1,4,2,2,10,2,6,4,,1,2,8,,,,,1,"McWilliams, Steven P",,,,,,sxm127330,steven mcwilliams,Introduction to Neuroscience 
NSC,3361,5,2,5,11,10,13,15,8,9,4,4,5,1,5,,,,,0,"McWilliams, Steven P","Wang, Bangjie",,,,,sxm127330,steven mcwilliams,Introduction to Neuroscience 
NSC,3361,2,5,15,29,13,7,6,8,3,3,2,,1,1,,,,,2,"Raboune, Siham","Kim, Hyun-Woong",,,,,sxr180071,siham raboune,Introduction to Neuroscience 
NSC,3361,6,37,10,7,8,7,1,2,7,1,2,2,4,11,,,,,2,"Kim, Diana P",,,,,,dpk220003,diana kim,Introduction to Neuroscience 
NSC,3361,1,36,9,17,17,11,6,12,21,31,,15,,7,,,,1,7,"Miller, Van S",,,,,,vxm077000,van miller,Introduction to Neuroscience 
NSC,4351,1,6,18,,3,2,,,,1,,,,1,,,,,0,"Miller, Van S",,,,,,vxm077000,van miller,Medical Neuroscience 
NSC,4352,2,17,8,6,3,2,,,,1,,,,,,,,,1,"Zwierzchowski, Amy",,,,,,anz101020,amy zwierzchowski,Cellular Neuroscience 
NSC,4352,1,22,9,18,16,4,2,3,4,5,9,3,1,15,,,,,5,"Kroener, Sven","Mendez, Skylar A",,,,,sxk101000,sven kroener,Cellular Neuroscience 
NSC,4353,109,11,,,,,1,,,1,,,,1,,,,,0,"Kim, Diana P","Krauth, Melissa",,,,,dpk220003,diana kim,Neuroscience Laboratory Methods 
NSC,4353,106,2,7,3,1,1,,,,1,,,,,,,,,0,"Raboune, Siham","Hudson, Rachael N",,,,,sxr180071,siham raboune,Neuroscience Laboratory Methods 
NSC,4353,103,4,5,,1,1,,,,,,,,,,,,,1,"Taylor, Anna M","Sherard, Glenn H",,,,,amt180004,anna taylor,Neuroscience Laboratory Methods 
NSC,4353,108,7,1,3,,,,,,1,,,,1,,,,,0,"Zwierzchowski, Amy","Hu, Ya-Yu",,,,,anz101020,amy zwierzchowski,Neuroscience Laboratory Methods 
NSC,4353,104,,4,6,1,2,1,,,,,,,,,,,,0,"Sultana, Rukhsana","Phillips, Chris D",,,,,rxs170431,rukhsana sultana,Neuroscience Laboratory Methods 
NSC,4353,105,4,3,4,2,,,1,,,,,,,,,,,0,"Taylor, Anna M","Rodriguez, Sierra R",,,,,amt180004,anna taylor,Neuroscience Laboratory Methods 
NSC,4353,107,,7,3,2,1,,,1,,,,,,,,,,0,"Raboune, Siham","Burklow, Jessica A",,,,,sxr180071,siham raboune,Neuroscience Laboratory Methods 
NSC,4354,2,28,5,4,2,6,2,3,3,3,,,3,3,,,,,2,"Kim, Diana P","Royer, Danielle M",,,,,dpk220003,diana kim,Integrative Neuroscience 
NSC,4354,1,3,21,15,10,7,9,4,1,3,2,1,1,2,,,,,3,"Raboune, Siham","Nguyen, Linh Thi D",,,,,sxr180071,siham raboune,Integrative Neuroscience 
NSC,4356,1,,14,,,4,,,,,,,,1,,,,1,1,"Sultana, Rukhsana",,,,,,rxs170431,rukhsana sultana,Neurophysiology 
NSC,4356,2,,88,,,9,1,,8,1,,,,2,,,,,0,"Rennaker, Robert L","Jauregui, Candy",,,,,rlr091000,robert rennaker,Neurophysiology 
NSC,4357,1,3,6,8,2,1,2,3,,6,,3,,,,,,,0,"Rodriguez, Christa M",,,,,,cmr067000,christa mcintyre rodriguez,Neurobiology of Learning and Memory 
NSC,4358,1,115,64,28,6,5,6,2,,1,,1,,,,,,,0,"Price, Theodore J","Alexander, Shevon","Hankerd, Kali","Sankaranarayanan, Ishwarya","Davis, Olivia C","Franco Enzastiga, Urzula M",tjp140130,theodore price,Neuroscience of Pain 
NSC,4359,1,1,4,11,6,6,3,2,1,2,,,,1,,,,,1,"Natu, Vaidehi S","Skolasinska, Paulina A",,,,,vsn061000,vaidehi natu,Cognitive Neuroscience 
NSC,4361,1,,20,,,7,,,1,,,4,,,,,,,1,"Shirazi, Vanessa J",,,,,,vxs210044,,Pathway Into Industrial Neuroscience 
NSC,4363,HN1,7,15,2,,,,,,,,,,,,,,,0,"LaDow, Eva S",,,,,,esl130130,eva ladow,Neuropharmacology 
NSC,4363,1,38,13,9,2,7,1,4,2,,,,,,,,,,0,"Zwierzchowski, Amy","Khowash, Oly",,,,,anz101020,amy zwierzchowski,Neuropharmacology 
NSC,4364,0W1,,42,,,1,,,,,,,,2,,,,,0,"Shareef, Safi Ullah",,,,,,sms170009,safiullah shareef,Journey into Medicine 
NSC,4366,2,14,3,6,,5,2,3,4,2,,4,,1,,,,,1,"Miller, Van S",,,,,,vxm077000,van miller,Neuroanatomy 
NSC,4366,1,12,18,11,13,8,10,8,4,5,,6,,6,,,,,3,"Taylor, Anna M",,,,,,amt180004,anna taylor,Neuroanatomy 
NSC,4371,1,3,8,5,1,2,1,,1,,,,,1,,,,,2,"Kilgard, Michael P",,,,,,kilgard,michael kilgard,Neural Plasticity 
NSC,4380,1,,16,,,8,,,6,,,2,,,,,,,2,"Solodkin, Ana J",,,,,,ajs190004,ana solodkin,Neurology of Cognition 
NSC,4381,1,,42,,,9,,,1,,,,,,,,,1,3,"Thorn, Catherine A",,,,,,cat170002,catherine thorn,Health Disparities in Neuroscience 
NSC,4382,0W1,40,32,18,2,3,,1,,,,,,,,,,,0,"Jahangiri, Faisal R","Lopez, Mikaela I",,,,,frj190000,faisal jahangiri,Neurobiology of Emotion 
NSC,4383,5H1,10,,,,,,,,,,,,,,,,,0,"Jahangiri, Faisal R",,,,,,frj190000,faisal jahangiri,Human Neurophysiology Lab 
NSC,4385,1,,17,,,15,,,4,,,2,,1,,,,,2,"Filbey, Francesca M",,,,,,fxf013100,francesca filbey,Neuropsychology 
NSC,4V90,1,,15,,,3,,,1,,,3,,,,,,,0,"Shirazi, Vanessa J",,,,,,vxs210044,,Special Topics in Neuroscience 
NSC,4V90,2,15,2,5,1,3,2,2,1,3,,,,,,,,,2,"Miller, Van S",,,,,,vxm077000,van miller,Special Topics in Neuroscience 
NSC,4V90,0W1,4,4,7,9,6,4,2,6,3,,5,,4,,,,,8,"Maqbool, Mohsin","Mahama-Rodriguez, Alia C",,,,,mxm210090,mohsin maqbool,Special Topics in Neuroscience 
OB,6248,CW1,,20,,,,,,,,,,,,,,,,0,"Hicks, Robert F",,,,,,,robert hicks,
OB,6249,CW1,,15,,,6,,,,,,,,,,,,,0,"Hicks, Robert F",,,,,,,robert hicks,
OB,6301,501,,14,16,8,5,6,4,2,,,,,,,,,,0,"Hicks, Jeffrey N","Frantz, Zachary A",,,,,jnh061000,jeffrey hicks,Organizational Behavior 
OB,6301,CH1,,28,,,,,,,,,,,,,,,,0,"Ghosh, Anne F",,,,,,,anne ghosh,
OB,6301,MBP,,21,4,2,2,,1,,,,,,,,,,,0,"Hasenhuttl, Maria",,,,,,h1562,maria hasenhuttl,
OB,6301,0W2,,18,12,4,1,1,2,,,,,,1,,,,,2,"Hasenhuttl, Maria",,,,,,h1562,maria hasenhuttl,Organizational Behavior 
OB,6301,1,,12,9,7,11,4,6,3,,,,,,,,,,0,"Skuza, Agnieszka","Katakam, Divya Bala Sunaina",,,,,axo027000,agnieszka olsztynska,Organizational Behavior 
OB,6301,0W3,,13,20,5,5,9,3,2,,,,,2,,,,,1,"Skuza, Agnieszka","Katakam, Divya Bala Sunaina",,,,,axo027000,agnieszka olsztynska,Organizational Behavior 
OB,6301,0W1,,43,14,7,8,2,1,1,,,,,,,,,,0,"Hasenhuttl, Maria","Teschner, Ryan S",,,,,h1562,maria hasenhuttl,Organizational Behavior 
OB,6332,0W1,,34,,,4,,,1,,,,,,,,,,0,"Ziegler, Laurie L","Teschner, Ryan S",,,,,ziegler,laurie ziegler,Negotiation and Dispute Resolution 
OB,6332,501,,44,2,1,,,,,,,,,,,,,,0,"Ziegler, Laurie L","Teschner, Ryan S",,,,,ziegler,laurie ziegler,Negotiation and Dispute Resolution 
OB,6332,MBP,,27,3,,2,,,,,,,,,,,,,0,"Ritchey, Kemberly A",,,,,,kar014400,kemberly ritchey,
OB,6332,1,,39,2,,3,,,,,,,,,,,,,0,"Ziegler, Laurie L","Teschner, Ryan S",,,,,ziegler,laurie ziegler,Negotiation and Dispute Resolution 
OB,6332,0W2,,39,,1,2,,1,1,,,,,,,,,,0,"Ziegler, Laurie L","Teschner, Ryan S",,,,,ziegler,laurie ziegler,Negotiation and Dispute Resolution 
OB,6334,GW1,,11,,,,,,,,,,,,,,,,0,"Thurgood, Keith L",,,,,,klt160130,keith thurgood,
OB,6342,CW1,,44,3,2,,1,,,,,,,,,,,,0,"Norton, Larry W",,,,,,,larry norton,
OB,6346,GW1,,13,,,,,,1,,,,,,,,,,0,"Thurgood, Keith L",,,,,,klt160130,keith thurgood,
OB,6346,CW1,,21,3,1,,,,,,,,,2,,,,,0,"Latham, Van M",,,,,,,van latham,
OB,6346,CW2,,19,5,6,1,,,,,,,,,,,,,1,"Latham, Van M",,,,,,,van latham,
OB,6350,CW1,,11,3,4,1,,1,,,,,,,,,,,0,"Hicks, Robert F",,,,,,,robert hicks,
OB,6351,CW1,,11,7,,2,1,,,,,,,,,,,,0,"Norton, Larry W",,,,,,,larry norton,
OB,6356,CW1,,14,4,1,2,1,2,,,,,,1,,,,,1,"Albrecht, Dale J",,,,,,dja180003,dale albrecht,
OBHR,3310,3,,13,16,14,11,2,1,1,1,,,1,,,,,,0,"Wu, Junfeng","Guo, Nan",,,,,jxw175430,junfeng wu,Organizational Behavior 
OBHR,3310,4,1,9,17,18,8,4,1,1,,,,,1,,,,,0,"Wu, Junfeng","Guo, Nan",,,,,jxw175430,junfeng wu,Organizational Behavior 
OBHR,3310,6,,6,11,8,6,15,6,2,6,2,1,,,,,,,2,"Skuza, Agnieszka","Garg, Suyash",,,,,axo027000,agnieszka olsztynska,Organizational Behavior 
OBHR,3310,2,,23,14,6,10,7,1,1,3,,,,1,,,,,0,"Hicks, Jeffrey N","Frantz, Zachary A",,,,,jnh061000,jeffrey hicks,Organizational Behavior 
OBHR,3310,HON,,13,17,8,6,6,1,,1,,,,,,,,,0,"Hicks, Jeffrey N","Frantz, Zachary A",,,,,jnh061000,jeffrey hicks,
OBHR,3310,5,1,10,19,13,8,1,1,3,1,,1,,,,,,,0,"Wu, Junfeng","Guo, Nan",,,,,jxw175430,junfeng wu,Organizational Behavior 
OBHR,3310,501,1,1,11,7,7,9,8,2,6,3,1,,1,,,,,1,"Skuza, Agnieszka","Garg, Suyash",,,,,axo027000,agnieszka olsztynska,Organizational Behavior 
OBHR,3310,1,,10,17,12,8,9,4,3,1,,,,,,,,,0,"Hicks, Jeffrey N","Frantz, Zachary A",,,,,jnh061000,jeffrey hicks,Organizational Behavior 
OBHR,3330,5,3,4,4,3,15,1,5,3,6,2,,,2,,,,,0,"Takeuchi, Riki","Frantz, Zachary A",,,,,rxt173730,riki takeuchi,Introduction to Human Resource Management 
OBHR,3330,7,10,5,9,8,10,6,4,4,,1,,,3,,,,,0,"Weekley, Jeffrey A","Lee, Minjung",,,,,jaw160330,jeff weekley,Introduction to Human Resource Management 
OBHR,3330,3,9,14,4,5,10,10,1,2,3,,2,2,1,,,,,0,"Chung, Hyesook","Lu, Renjie",,,,,hxc220020,hyesook chung,Introduction to Human Resource Management 
OBHR,3330,4,19,14,11,4,3,5,2,1,2,,1,,1,,,,,0,"Albrecht, Dale J","Jiang, Rui",,,,,dja180003,dale albrecht,Introduction to Human Resource Management 
OBHR,3330,8,19,8,15,2,6,3,2,2,,2,,1,2,,,,,1,"Albrecht, Dale J","Jiang, Rui",,,,,dja180003,dale albrecht,Introduction to Human Resource Management 
OBHR,3330,501,3,16,22,7,4,2,1,4,1,1,1,,1,,,,,0,"Meda, Edward","Lu, Renjie","Madan, Anmol",,,,exm150330,edward meda,Introduction to Human Resource Management 
OBHR,3330,503,5,4,14,2,7,3,2,3,1,,,,2,,,,,0,"Albrecht, Dale J","Jiang, Rui",,,,,dja180003,dale albrecht,Introduction to Human Resource Management 
OBHR,3330,2,5,6,8,6,4,7,5,8,9,,,,2,,,,,1,"Takeuchi, Riki","Frantz, Zachary A",,,,,rxt173730,riki takeuchi,Introduction to Human Resource Management 
OBHR,3330,1,14,12,6,7,11,5,2,2,,,,1,2,,,,,0,"Chung, Hyesook","Lu, Renjie",,,,,hxc220020,hyesook chung,Introduction to Human Resource Management 
OBHR,4310,1,14,22,8,1,11,,,1,,,,,2,,,,,0,"McNulty, Diane S","Barden, John P","Viveka Moorthy, Saranya",,,,dmcnulty,diane mcnulty,Business Ethics 
OBHR,4331,502,,2,10,3,5,1,1,1,,,,,,,,,,0,"McGraw-Baker, Lori",,,,,,lam012200,,Compensation and Benefits Administration 
OBHR,4333,1,4,4,6,1,4,2,2,,,1,,,1,,,,,0,"Albrecht, Dale J",,,,,,dja180003,dale albrecht,Performance Management 
OBHR,4334,1,3,2,4,,8,2,,3,,,,,,,,,,0,"Weekley, Jeffrey A","Lee, Minjung",,,,,jaw160330,jeff weekley,Talent Acquisition and Management 
OBHR,4335,1,2,11,7,9,2,1,,1,,,,,1,,,,,2,"Meda, Edward","Lu, Renjie",,,,,exm150330,edward meda,Training and Development 
OBHR,4352,2,5,5,8,4,5,2,2,3,,1,,,1,,,,,2,"Ritchey, Kemberly A",,,,,,kar014400,kemberly ritchey,Negotiation and Dispute Resolution 
OBHR,4354,1,2,14,12,6,,1,1,3,,,,,,,,,,1,"Meda, Edward","Lu, Renjie",,,,,exm150330,edward meda,Leading Organizational Change 
OBHR,4395,1,5,6,4,10,5,1,1,1,1,,,,1,,,,,0,"Weekley, Jeffrey A","Lee, Minjung",,,,,jaw160330,jeff weekley,Capstone Senior Project - Human Resource Management 
OPRE,3310,0W2,,4,,6,22,,6,9,,,3,,,,,,,0,"Subramoniam, Ramesh","Jonnalagadda, Venkata Laxmi Mrunalini",,,,,rxs179630,ramesh subramoniam,Operations Management 
OPRE,3310,1,15,12,7,10,2,4,4,2,1,1,1,,1,,,,,0,"Armaghan, Milad",,,,,,mxa135230,armaghan milad,Operations Management 
OPRE,3310,3,7,5,10,10,5,7,9,4,3,,,,,,,,,0,"Venkataraman, Ashwin","Wang, Zihan",,,,,axv190029,ashwin venkataraman,Operations Management 
OPRE,3310,6,,9,,3,24,,5,13,,,6,,,,,,,0,"Subramoniam, Ramesh","Jonnalagadda, Venkata Laxmi Mrunalini",,,,,rxs179630,ramesh subramoniam,Operations Management 
OPRE,3310,5,,36,,5,17,,1,4,,,,,,,,,,0,"Hogan, James W",,,,,,jwh085000,james hogan,Operations Management 
OPRE,3310,0W1,2,10,,7,19,,6,17,,,3,,1,,,,,1,"Deluke, Eugene",,,,,,gxd052000,eugene deluke,Operations Management 
OPRE,3310,8,13,19,15,7,6,3,2,1,3,,,,1,,,,,0,"Zhang, Minmin",,,,,,mxz180015,minmin zhang,Operations Management 
OPRE,3310,501,7,13,,4,14,,4,5,,,2,,,,,,,1,"Mozik, Vincent C",,,,,,vcm170130,vince mozik,Operations Management 
OPRE,3310,9,1,10,11,7,8,5,2,2,4,2,,2,1,,,,,2,"Mirzaeian, Neda","Celik, Beyza",,,,,nxm220040,neda mirzaeian,Operations Management 
OPRE,3310,7,3,8,8,9,6,6,6,4,4,,1,,1,,,,,2,"Venkataraman, Ashwin","Wang, Zihan",,,,,axv190029,ashwin venkataraman,Operations Management 
OPRE,3310,4,1,5,,3,21,,3,11,,,11,,8,,,,,1,"Hassanzadeh, Nozar","Abhishek Sridhar, .",,,,,nozarh,nozar hassanzadeh,Operations Management 
OPRE,3320,3,1,4,5,2,3,3,4,3,4,,1,,2,,,,,1,"Fatehi, Soraya","Qu, Zihao",,,,,sxf200005,soraya fatehi,Integrated Supply Chain Management 
OPRE,3330,1,7,6,5,8,7,9,1,,1,,,,1,,,,,0,"Kennedyd, Sarmann I","Doddasomanahally Rajanna, Rashmi","Pendyala, Sindhura",,,,sik220001,sarmann kennedyd,Project Management 
OPRE,3330,2,2,12,6,10,14,4,1,3,3,2,,,2,,,,,0,"Kennedyd, Sarmann I","Pendyala, Sindhura","Doddasomanahally Rajanna, Rashmi",,,,sik220001,sarmann kennedyd,Project Management 
OPRE,3333,3,4,16,7,19,8,9,2,5,8,,,,,,,,,1,"Enayaty Ahangar, Negin",,,,,,nxe180001,negin enayaty ahangar,Quantitative Business Analysis 
OPRE,3333,501,5,9,11,3,7,10,8,8,6,,3,4,3,,,,,0,"Sajjadi, Seyed R",,,,,,rxs179730,reza sajjadi,Quantitative Business Analysis 
OPRE,3333,1,10,10,10,5,8,4,1,4,7,2,,3,13,,,,,1,"Oguzman, Neslihan",,,,,,nxo170830,neslihan oguzman,Quantitative Business Analysis 
OPRE,3333,2,2,23,10,11,7,5,6,5,2,1,2,,3,,,,,1,"Enayaty Ahangar, Negin",,,,,,nxe180001,negin enayaty ahangar,Quantitative Business Analysis 
OPRE,3333,4,14,10,12,5,15,7,1,3,5,,3,1,2,,,,,0,"Oguzman, Neslihan",,,,,,nxo170830,neslihan oguzman,Quantitative Business Analysis 
OPRE,3333,5,19,14,5,7,11,4,1,3,5,1,4,,2,,,,,2,"Ahadi, Khatereh","Patel, Heet K",,,,,kxa180010,khatereh ahadi,Quantitative Business Analysis 
OPRE,3340,1,9,10,2,10,4,5,3,3,,1,3,,5,,,,,3,"Enayaty Ahangar, Negin",,,,,,nxe180001,negin enayaty ahangar,Advanced Business Quantitative Methods 
OPRE,3360,2,,6,12,8,8,10,13,4,,,,,7,,,,,2,"Toptal, Aysegul","Gandhi, Adeetya",,,,,axt083100,aysegul toptal,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,5,18,16,10,9,4,6,1,1,2,,2,,,,,,,1,"Du, Haokun",,,,,,hxd180022,haokun du,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,6,6,13,7,9,13,9,3,9,1,,,,,,,,,0,"Takasi, Venkanna Dora Goutham",,,,,,vgt170000,venkanna dora goutham takasi,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,7,7,18,,11,20,6,5,1,,,,,,,,,,2,"Qi, Anyan","Ghosh, Pramit",,,,,axq140430,anyan qi,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,502,10,11,10,14,9,3,3,3,3,,,1,3,,,,,0,"Kennedyd, Sarmann I","Pendyala, Sindhura","Doddasomanahally Rajanna, Rashmi",,,,sik220001,sarmann kennedyd,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,0W1,6,14,7,7,11,9,6,3,4,1,1,1,,,,,,1,"Brussolo, Monica E","Damania, Krish",,,,,meb049000,monica brussolo,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,3,4,8,8,6,7,8,3,4,3,1,,,1,,,,,3,"Liu, Quanquan","Yadav, Namit K",,,,,qxl220001,quanquan liu,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,501,6,6,7,5,4,8,4,4,2,1,,,3,,,,5,4,"Liu, Quanquan","Yadav, Namit K",,,,,qxl220001,quanquan liu,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,1,3,4,2,14,7,7,7,12,6,6,,,,,,,,1,"Woldu, Malgorzata",,,,,,mxw180018,malgorzata woldu,Managerial Methods in Decision Making Under Uncertainty 
OPRE,3360,4,6,11,8,7,10,7,6,5,2,1,,,1,,,,1,4,"Liu, Quanquan","Yadav, Namit K",,,,,qxl220001,quanquan liu,Managerial Methods in Decision Making Under Uncertainty 
OPRE,4310,1,1,1,4,3,3,4,2,,,1,1,,2,,,,,0,"Ramanathan, Kannan","Agrawal, Parth Vijay",,,,,kxr087000,kannan ramanathan,Lean and Six Sigma Processes 
OPRE,4320,1,1,1,3,3,5,7,3,5,1,2,,,,,,,,1,"Subramoniam, Ramesh","Patel, Afroz I",,,,,rxs179630,ramesh subramoniam,Integrated SCM Information Systems 
OPRE,4330,501,6,15,4,4,2,1,,1,1,,,,,,,,,0,"Widdifield, David S",,,,,,dsw180001,david widdifield,Global Logistics and Inventory Management 
OPRE,4340,501,3,3,2,3,4,1,2,,,,1,,,,,,,0,"Hu, Bin","Chen, Qiuxia",,,,,bxh180009,bin hu,Purchasing and Sourcing Management 
OPRE,4345,1,1,5,1,1,3,3,,1,1,,3,,,,,,,0,"Fatehi, Soraya","Qu, Zihao",,,,,sxf200005,soraya fatehi,Retail Operations 
OPRE,4350,1,5,5,4,4,5,4,2,2,,,,,2,,,,,2,"Sethi, Avanti P","Mohapatra, Adyasha",,,,,asethi,awanti sethi,Spreadsheet Modeling and Analytics 
OPRE,6301,1,,22,8,11,5,3,2,2,,,,,1,,,,,1,"Ahadi, Khatereh","Bharadwaj, Ashwin Manjunath",,,,,kxa180010,khatereh ahadi,Statistics and Data Analysis 
