Subject,Catalog Number,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,I,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
CHEM,1311,007,7,7,7,7,11,19,5,6,13,,2,1,12,,,,,1,"Abeykoon, Nimali C",,,,,,nxa124430,nimali abeykoon,General Chemistry I 
CHEM,1311,008,9,34,34,20,29,27,17,16,17,3,8,3,14,,,,,7,"Hashami, Zohreh",,,,,,zxh088000,zohreh hashami,General Chemistry I 
CHEM,1312,001,9,18,9,4,7,10,17,21,9,13,26,,91,,,,,44,"Huang, Yu","Rifat, Samia",,,,,yxh091220,yu huang,General Chemistry II 
CHEM,1315,HN1,3,15,6,3,3,,,,,,,,,,,,,0,"Sibert, John W",,,,,,sibertj,john sibert,Honors Freshman Chemistry I 
CHEM,2123,101,20,2,1,,,,2,,,,,,,,,,,1,"Wijenayake, Sumudu N","Shah, Shailesh N","Mefferd, Branston E","Panapitiya, Nimanka P",,,snw081000,sumudu wijenayake,Introductory Organic Chemistry Laboratory I 
CHEM,2123,102,13,,1,,1,,,,,,,,1,,,,,2,"Wijenayake, Sumudu N","Shah, Shailesh N","Brown, Monet R",,,,snw081000,sumudu wijenayake,Introductory Organic Chemistry Laboratory I 
CHEM,2123,104,30,,,,,,,,,,,,,,,,,0,"Wijenayake, Sumudu N","Shah, Shailesh N","Mefferd, Branston E",,,,sns170230,shailesh shah,Introductory Organic Chemistry Laboratory I 
CHEM,2123,105,26,1,,3,,,,,,,,,,,,,,0,"Wijenayake, Sumudu N","Shah, Shailesh N","Brown, Monet R",,,,sns170230,shailesh shah,Introductory Organic Chemistry Laboratory I 
CHEM,2123,106,26,4,,,,,,,,,,,,,,,,0,"Tran, Daniel N","Shah, Shailesh N","Li, Baowen",,,,dnt019000,daniel tran,Introductory Organic Chemistry Laboratory I 
CHEM,2123,107,26,2,,1,1,,,,,,,,,,,,,0,"Tran, Daniel N","Shah, Shailesh N","Lalami, Ismail",,,,dnt019000,daniel tran,Introductory Organic Chemistry Laboratory I 
CHEM,2123,108,27,1,1,,,,,,,1,,,,,,,,0,"Cortes, Sergio J","Shah, Shailesh N","Kikumoto Dias, Juliana",,,,sns170230,shailesh shah,Introductory Organic Chemistry Laboratory I 
CHEM,2123,109,28,1,1,,,,,,,,,,,,,,,0,"Cortes, Sergio J","Shah, Shailesh N","Shrivastava, Ashutosh",,,,sns170230,shailesh shah,Introductory Organic Chemistry Laboratory I 
CHEM,2123,110,21,,,1,,,,,,,,,,,,,,1,"Wijenayake, Sumudu N","Shah, Shailesh N","Trashi, Orikeda",,,,snw081000,sumudu wijenayake,Introductory Organic Chemistry Laboratory I 
CHEM,2123,111,12,,,,,1,,,,,,,,,,,,2,"Wijenayake, Sumudu N","Shah, Shailesh N","Ehrman, Ryanne N",,,,snw081000,sumudu wijenayake,Introductory Organic Chemistry Laboratory I 
CHEM,2123,113,27,1,1,,,,,,,,,,,,,,,0,"Lumata, Jenica","Shah, Shailesh N","Elmore, Scott T",,,,sns170230,shailesh shah,Introductory Organic Chemistry Laboratory I 
CHEM,2123,114,28,1,,,,,,,,,,,1,,,,,0,"Lumata, Jenica","Shah, Shailesh N","Ehrman, Ryanne N",,,,sns170230,shailesh shah,Introductory Organic Chemistry Laboratory I 
CHEM,2123,115,16,1,,,,,,,,,,,1,,,,,1,"Panapitiya, Nimanka P","Shah, Shailesh N","Parra, Aaron",,,,npp081000,nimanka panapitiya,Introductory Organic Chemistry Laboratory I 
CHEM,2123,116,9,5,,,,,,,,,,,,,,,,0,"Panapitiya, Nimanka P","Shah, Shailesh N","Brown, Monet R","Trashi, Orikeda",,,npp081000,nimanka panapitiya,Introductory Organic Chemistry Laboratory I 
CHEM,2123,118,23,3,1,1,,,,,,,,,,,,,,2,"Panapitiya, Nimanka P","Shah, Shailesh N","Parra, Aaron",,,,sns170230,shailesh shah,Introductory Organic Chemistry Laboratory I 
CHEM,2123,119,26,,1,,,,1,1,,,,,1,,,,,0,"Panapitiya, Nimanka P","Shah, Shailesh N","Koirala, Shailendra","Dubrovina, Anastasiia","Trashi, Orikeda","Kumari, Ekanayake Mudiyanselage Ishara G",sns170230,shailesh shah,Introductory Organic Chemistry Laboratory I 
CHEM,2123,120,29,,1,,,,,,,,,,,,,,,0,"Wijenayake, Sumudu N","Shah, Shailesh N","Li, Baowen",,,,snw081000,sumudu wijenayake,Introductory Organic Chemistry Laboratory I 
CHEM,2123,121,29,,,,,,,,,,,,,,,,,0,"Wijenayake, Sumudu N","Shah, Shailesh N","Dias, Prabavi Shayana",,,,snw081000,sumudu wijenayake,Introductory Organic Chemistry Laboratory I 
CHEM,2123,122,27,,,1,,,,,,,,,1,,,,,1,"Hoang, David T","Shah, Shailesh N","Lalami, Ismail",,,,sns170230,shailesh shah,Introductory Organic Chemistry Laboratory I 
CHEM,2123,123,27,1,1,,,1,,,,,,,,,,,,0,"Hoang, David T","Shah, Shailesh N","Dias, Prabavi Shayana",,,,sns170230,shailesh shah,Introductory Organic Chemistry Laboratory I 
CHEM,2123,124,18,,1,,,,,,,,,,,,,,,0,"Panapitiya, Nimanka P","Shah, Shailesh N","Ben David, Ayala",,,,npp081000,nimanka panapitiya,Introductory Organic Chemistry Laboratory I 
CHEM,2123,125,8,,1,1,2,,,,,,,,1,,,,,0,"Panapitiya, Nimanka P","Shah, Shailesh N","Ben David, Ayala","Kumari, Ekanayake Mudiyanselage Ishara G",,,npp081000,nimanka panapitiya,Introductory Organic Chemistry Laboratory I 
CHEM,2123,126,16,3,1,1,,1,,,,,,,1,,,,,0,"Panapitiya, Nimanka P","Shah, Shailesh N","Ben David, Ayala",,,,npp081000,nimanka panapitiya,Introductory Organic Chemistry Laboratory I 
CHEM,2123,601,25,1,,,,,,,,,,,,,,,,1,"Jaggi, Neelam","Shah, Shailesh N","Howlett, Thomas S",,,,nxj190013,,Introductory Organic Chemistry Laboratory I 
CHEM,2123,602,20,1,2,,,1,,,,,,,,,,,,1,"Jaggi, Neelam","Shah, Shailesh N","Brown, Monet R",,,,nxj190013,,Introductory Organic Chemistry Laboratory I 
CHEM,2123,604,18,1,,,1,,,1,,,1,,2,,,,,1,"Cortes, Sergio J","Shah, Shailesh N","Howlett, Thomas S",,,,scortes,sergio cortes,Introductory Organic Chemistry Laboratory I 
CHEM,2123,605,15,1,1,,,,,,,,,,1,,,,,0,"Cortes, Sergio J","Shah, Shailesh N","Elmore, Scott T",,,,scortes,sergio cortes,Introductory Organic Chemistry Laboratory I 
CHEM,2123,607,15,1,,,1,,,,,,,,1,,,,,1,"Cortes, Sergio J","Shah, Shailesh N","Kikumoto Dias, Juliana",,,,scortes,sergio cortes,Introductory Organic Chemistry Laboratory I 
CHEM,2123,608,26,2,,,,1,,,,,,,1,,,,,0,"Cortes, Sergio J","Shah, Shailesh N","Shrivastava, Ashutosh",,,,scortes,sergio cortes,Introductory Organic Chemistry Laboratory I 
CHEM,2123,609,6,2,1,1,,,,,,,,,,,,,,0,"Tran, Daniel N","Shah, Shailesh N",,,,,dnt019000,daniel tran,Introductory Organic Chemistry Laboratory I 
CHEM,2125,101,21,6,1,,,,,,1,,,,,,,,,1,"Wijenayake, Sumudu N","Boardman, Samuel",,,,,snw081000,sumudu wijenayake,Introductory Organic Chemistry Laboratory II 
CHEM,2125,102,17,6,1,1,1,,,,,,,,,,,,,4,"Tran, Daniel N","Boardman, Samuel",,,,,dnt019000,daniel tran,Introductory Organic Chemistry Laboratory II 
CHEM,2125,103,27,2,,,,1,,,,,,,,,,,,0,"Cortes, Sergio J","Arora, Niyati",,,,,scortes,sergio cortes,Introductory Organic Chemistry Laboratory II 
CHEM,2125,104,16,5,4,1,,,1,,,,,1,1,,,,,1,"Tran, Daniel N","Pack, Elizabeth",,,,,dnt019000,daniel tran,Introductory Organic Chemistry Laboratory II 
CHEM,2125,105,17,8,3,,,,,,,,,,1,,,,,1,"Tran, Daniel N","Boardman, Samuel",,,,,dnt019000,daniel tran,Introductory Organic Chemistry Laboratory II 
CHEM,2125,106,13,2,1,1,,,,,,,,,,,,,,0,"Tran, Daniel N","Arora, Niyati",,,,,dnt019000,daniel tran,Introductory Organic Chemistry Laboratory II 
CHEM,2125,107,7,1,2,,,,,,,1,,,2,,,,,1,"Tran, Daniel N","Pack, Elizabeth",,,,,dnt019000,daniel tran,Introductory Organic Chemistry Laboratory II 
CHEM,2127,HN1,14,6,1,1,1,,,,1,,,,,,,,,0,"Thompson, Christina M",,"Dubrovina, Anastasiia",,,,cmt120030,christina thompson,Honors Organic Chemistry Laboratory I 
CHEM,2323,001,26,38,13,14,9,6,8,8,4,1,4,,3,,,,,6,"Wijenayake, Sumudu N","Shah, Tejas V",,,,,snw081000,sumudu wijenayake,Introductory Organic Chemistry I 
CHEM,2323,002,33,44,17,9,12,16,4,2,3,3,1,,1,,,,,0,"Novak, Bruce M","Taslimy, Somayeh",,,,,bxn111230,bruce novak,Introductory Organic Chemistry I 
CHEM,2323,003,19,22,6,13,9,10,10,8,4,7,4,,13,,,,,15,"Tran, Daniel N",,,,,,dnt019000,daniel tran,Introductory Organic Chemistry I 
CHEM,2323,004,5,2,,5,4,6,1,3,3,1,2,,4,,,,,5,"Ahn, Jung-Mo","Smith, Tristan",,,,,jxa041100,jung mo ahn,Introductory Organic Chemistry I 
CHEM,2323,005,14,29,8,16,3,12,11,9,4,9,6,,13,,,,,8,"Novak, Bruce M","Taslimy, Somayeh",,,,,bxn111230,bruce novak,Introductory Organic Chemistry I 
CHEM,2323,006,38,36,12,13,7,8,7,5,3,4,5,,5,,,,,3,"Panapitiya, Nimanka P",,,,,,npp081000,nimanka panapitiya,Introductory Organic Chemistry I 
CHEM,2325,001,9,20,6,15,10,8,9,13,12,10,12,,12,,,,,14,"Thompson, Christina M",,,,,,cmt120030,christina thompson,Introductory Organic Chemistry II 
CHEM,2325,501,1,2,2,5,6,1,2,7,7,5,11,,17,,,,,9,"Cortes, Sergio J","Abbas, Muhammad",,,,,scortes,sergio cortes,Introductory Organic Chemistry II 
CHEM,2327,HN1,5,6,3,3,,2,1,,,,,,1,,,,,3,"Biewer, Michael C",,,,,,biewerm,michael biewer,Honors Organic Chemistry I 
CHEM,2401,001,1,3,3,2,2,3,2,,1,,1,,1,,,,,1,"Sra, Amandeep K","Douglas, Teri A",,,,,aks057000,amandeep sra,Introductory Quantitative Methods in Chemistry 
CHEM,2401,002,3,9,,1,,1,,,,,,,1,,,,,0,"Stelling, Allison","Remy, Ashele K",,,,,axs200157,allison stelling,Introductory Quantitative Methods in Chemistry 
CHEM,2401,003,1,4,1,1,2,3,,2,,,1,1,3,,,,,0,"Dissanayake, Dushanthi S","Tian, Yafen",,,,,dxd122030,dushanthi dissanayake,Introductory Quantitative Methods in Chemistry 
CHEM,2401,004,3,4,1,3,2,1,,3,,,,,1,,,,,0,"Sra, Amandeep K","Peng, Hao-Che",,,,,aks057000,amandeep sra,Introductory Quantitative Methods in Chemistry 
CHEM,3321,001,4,8,9,6,8,10,9,6,4,10,6,4,10,,,,,6,"Torabifard, Hedieh","Mills, Kira R",,,,,hxt200006,hedieh torabiford,Physical Chemistry I 
CHEM,3322,001,6,14,14,8,4,1,2,7,4,,2,4,6,,,,,2,"Nielsen, Steven","Yan, Qing",,,,,son051000,steven nielsen,Physical Chemistry II 
CHEM,3341,001,,31,,,9,,,3,,,,,2,,,,,1,"Chan, Julia Y","Brand, Emily J",,,,,jyc130130,julia chan,Inorganic Chemistry I 
CHEM,3361,001,1,1,6,3,2,2,1,4,,,,,,,,,,1,"Spiro, Stephen","Jia, Lin","Yaqub, Muneer O","Akter, Zakia","Salaudeen, Ibrahim O","Falah, Rafah M",sxs067400,stephen spiro,Biochemistry I 
CHEM,3361,002,,2,5,4,3,3,2,1,3,,,,,,,,,0,"Gavva, Sandhya R","Salaudeen, Ibrahim O","Falah, Rafah M","Akter, Zakia","Zhabilov, Dannie","Phelps, Shelby M",sgavva,sandhya gavva,Biochemistry I 
CHEM,3362,0W1,1,1,,,3,2,2,3,2,,1,,,,,,,0,"Candas, Mehmet","Dejong, Jeff L",,,,,candas,mehmet candas,Biochemistry II 
CHEM,3471,001,2,3,1,1,1,1,,,,,,,,,,,,1,"Ferraris, John","Smaldone, Ronald A","Panapitiya, Nimanka P","Cu Castillo, Cristina","Dubrovina, Anastasiia","Koirala, Shailendra",ferraris,john ferraris,Advanced Chemical Synthesis Laboratory 
CHEM,3471,003,2,3,3,,,,,1,,,,,,,,,,1,"Panapitiya, Nimanka P","Tague, Daniel W","Koirala, Shailendra","Cu Castillo, Cristina",,,npp081000,nimanka panapitiya,Advanced Chemical Synthesis Laboratory 
CHEM,3472,001,,,4,3,,,1,2,2,1,1,2,2,,,,,1,"Goux, Warren J","Igie, Nosakhare F","Siddiki, A K M Nur Alam","Qin, Yanping","Hashami, Zohreh","Sheybani, Simin",wgoux,warren goux,Instrumental Analysis 
CHEM,3472,002,,6,6,3,6,2,,3,,,,,,,,,,0,"Hashami, Zohreh","Haque, Syed Fahad Bin",,,,,zxh088000,zohreh hashami,Instrumental Analysis 
CHEM,3472,003,3,3,2,,1,2,2,2,1,2,1,1,4,,,,,2,"Qin, Yanping","Sheybani, Simin","Firouzi, Hamid Reza","Igie, Nosakhare F","Siddiki, A K M Nur Alam","Haque, Syed Fahad Bin",yxq083000,yanping qin,Instrumental Analysis 
CHEM,3472,004,,2,,3,1,1,3,1,3,1,3,1,,,,,,3,"Goux, Warren J","Siddiki, A K M Nur Alam","Igie, Nosakhare F","Sheybani, Simin","Haque, Syed Fahad Bin",,wgoux,warren goux,Instrumental Analysis 
CHEM,5314,001,,5,5,4,,,,,,,,,1,,,,,1,"Nielsen, Steven",,,,,,son051000,steven nielsen,Advanced Physical Chemistry 
CHEM,5331,501,,8,8,2,1,2,,,,,,,2,,,,,3,"Gassensmith, Jeremiah J",,,,,,jjg130230,jeremiah gassensmith,Advanced Organic Chemistry I 
CHEM,5341,001,,1,8,3,1,1,,,,,,,,,,,,0,"Balkus, Kenneth",,,,,,balkus,kenneth balkus,Advanced Inorganic Chemistry I 
CHEM,5355,001,,7,4,8,1,,,,,,,,,,,,,3,"Pantano, Paul",,,,,,pantano,paul pantano,Analytical Techniques I 
CHEM,5361,001,,10,,7,5,,,1,,,,,,,,,,2,"D'Arcy, Sheena",,,,,,sxd156730,sheena darcy,Advanced Biochemistry 
CHEM,6100,001,,,,,,,,,,,,,,97,,,,0,"Meloni, Gabriele",,,,,,gxm152330,gabriele meloni,Chemistry Department Seminar 
CHIN,1311,001,2,8,3,1,1,2,,1,,,,,1,,,,,0,"Ma, Ying",,,,,,yxm171930,ying ma,Beginning Chinese I 
CHIN,1311,002,3,3,2,1,2,,,,2,,,,,,,,,0,"Ma, Ying",,,,,,yxm171930,ying ma,Beginning Chinese I 
CHIN,1312,001,8,8,2,2,,1,,,,,1,,1,,,,,0,"Chen, Bei",,,,,,bxc152730,bei chen,Beginning Chinese II 
CHIN,2311,001,9,3,3,,1,,,,,,,,1,,,,,0,"Chen, Bei",,,,,,bxc152730,bei chen,Intermediate Chinese I 
CHIN,3365,001,2,4,4,,,1,,,,,1,,,,,,,0,"Chen, Bei",,,,,,bxc152730,bei chen,Advanced Chinese I 
CLDP,3303,001,2,12,,4,12,,4,7,,1,2,,4,,,,,0,"Maguire, Mandy","Thomas, Abbey L",,,,,mjm053000,mandy maguire,Normal Language Development 
CLDP,3310,0W1,,44,,2,9,,1,4,1,1,,,,,,,,0,"Touchstone, Emily W","Camacho, Natalia S",,,,,exw010200,emily touchstone,Child Development 
CLDP,3310,501,,6,3,2,4,,,1,1,,,1,,,,,,0,"Bonner, Deborah L","Padilla Cardoso, Mayra A",,,,,dbonner,deborah bonner,Child Development 
CLDP,3332,001,2,23,7,3,8,3,3,2,,,1,1,6,,,,,1,"Holub, Shayla C","Heinrich, Melissa D",,,,,sch052000,shayla holub,Social and Personality Development 
CLDP,3336,001,1,9,3,1,4,1,1,,1,,2,,,,,,,0,"Atchison, Kristin J",,,,,,kja042000,kristin atchison,Infancy 
CLDP,3339,001,,20,2,1,1,,,1,,,1,,1,,,,,0,"Huxtable-Jester, Karen J","Sudheesh, Athul",,,,,kxh014900,karen huxtable jester,Educational Psychology 
CLDP,3342,0W1,,36,,,5,,,,,,,,3,,,,,0,"Bonner, Deborah L","Hafiz, Mariam",,,,,dbonner,deborah bonner,Exceptional Children 
CLDP,3362,001,1,23,,1,13,,1,3,1,,1,,5,,,,,0,"Mills, Candice M","Wu, Dennis",,,,,cxm056000,candice mills,Cognitive Development 
CLDP,3394,0H1,,14,,,2,,,2,,,,,,,,,,2,"Grant, Meridith G","Zhao, Yuguang",,,,,mga061000,meridith grant,Research and Evaluation Methods 
CLDP,4308,0W1,,7,,,4,,,,,,,,,,,,,0,"Rojas-Villarreal, Raul","Moustafa, Rana",,,,,rxr105520,raul rojas villarreal,Language Disorders in Children 
CLDP,4V90,0H1,,9,,,2,,,,,,,,1,,,,,0,"Grant, Meridith G",,,,,,mga061000,meridith grant,Special Topics in Child Learning and Development 
COMD,5344,001,,9,,,1,,,,,,,,,,,,,0,"Powers, Katharine A","Lucas, Katelyn A",,,,,kap130730,katharine powers,Anatomy and Physiology of Speech and Hearing 
COMD,6221,001,,6,3,,1,,,,,,,,,,,,,0,"Shembel, Adrianna C",,,,,,acs200005,,Voice Disorders 
COMD,6222,001,,101,,,,,,,,,,,,,,,,0,"Lougeay, Janice",,,,,,lougeay,,Stuttering 
COMD,6240,001,,21,,,,,,,,,,,,,,,,0,"Touchstone, Emily W",,,,,,exw010200,emily touchstone,Professional Issues in Speech Language Pathology 
COMD,6305,001,,,,,,,,,,,,,,35,,,,0,"Katz, William",,,,,,wkatz,william katz,Speech Science 
COMD,6307,0H1,,8,9,2,1,,,,,,,,,,,,,0,"Evans, Julia L",,,,,,jle130030,julia evans,Language Acquisition 
COMD,6308,001,,79,,,,,,,,,,,,,,,,0,"Rich, Judith B","Denicola-Prechtl, Kathleen M",,,,,jbm014600,,Assessment and Intervention of Language Impairments in Preschool and School-Age Children 
COMD,6320,001,,55,,6,2,,,,,,,,,,,,,0,"Aldridge, Michelle A","Kenedi, Helen",,,,,aldridge,michelle aldridge,Motor Speech Disorders 
COMD,6377,001,,76,,,10,,,,,,,,,,,,,0,"Kenedi, Helen","Sale, Felicity F",,,,,kenedi,,Neurogenic Communication Disorders I 
COMD,6378,001,,17,,,2,,,,,,,,,,,,,0,"Dean, Lucinda L","Sale, Felicity F",,,,,lxl018300,,Neurogenic Communication Disorders II 
COMD,6V09,001,,11,,,,,,,,,,,,,,,,0,"Aldridge, Michelle A",,,,,,aldridge,michelle aldridge,Autism Spectrum Disorder 
COMD,7204,501,,30,,,,,,,,,,,,,,,,0,"Cook, Julie D",,,,,,jdc151030,,Craniofacial Disorders 
COMD,7219,001,,33,,,,,,,,,,,,,,,,0,"Touchstone, Emily W",,,,,,exw010200,emily touchstone,Birth-To-Three 
COMD,7221,001,,19,,,,,,,,,,,,,,,,0,"Carter, Jessica A",,,,,,jar032000,,Preschool Intervention 
COMD,7301,001,,50,,,,,,,,,,,,,,,,0,"Dean, Lucinda L",,,,,,lxl018300,,Public School Methods 
COMD,7309,001,,8,,2,,,,,,,,,,,,,,0,"Hart, John",,,,,,jxh057100,,Neural Correlates of Human Cognition  Functional Localization 
COMD,7320,001,,8,1,,1,,,1,,,,,,,,,,0,"Goffman, Lisa A",,,,,,lag160930,,Speech Sound Disorders in Children  From Articulation to Phonology 
COMD,7336,001,,17,1,2,1,,,,,,,,,,,,,0,"Rollins, Pamela R",,,,,,rollins,pam rollins,Social Communication in Early Childhood Disorders 
COMM,1311,001,15,15,13,13,9,2,4,2,1,1,,1,3,,,,,0,"Totusek, Patricia F","Gregory, Mona Y","Nash, Michelle A",,,,pft140030,patricia totusek,Survey of Oral and Technology-based Communication 
COMM,1311,002,,4,,4,6,1,1,1,,,,,1,,,,,0,"Baker, Barbara L",,,,,,blb140430,barbara baker,Survey of Oral and Technology-based Communication 
COMM,1311,003,1,5,6,4,4,1,,1,,,,,2,,,,,0,"Baker, Barbara L",,,,,,blb140430,barbara baker,Survey of Oral and Technology-based Communication 
COMM,1311,004,3,6,7,1,5,1,,1,,,,,,,,,,0,"Totusek, Patricia F",,,,,,pft140030,patricia totusek,Survey of Oral and Technology-based Communication 
COMM,1311,005,9,8,7,1,1,1,,,1,,,,,,,,,2,"Arnold, Bob",,,,,,bxa161430,bob arnold,Survey of Oral and Technology-based Communication 
COMM,1311,006,12,9,1,3,1,1,,,,,,,1,,,,,1,"Arnold, Bob",,,,,,bxa161430,bob arnold,Survey of Oral and Technology-based Communication 
COMM,1311,007,,2,2,3,1,6,3,1,,,2,,5,,,,,0,"Cox, Chauncey",,,,,,cxc200028,chauncey cox,
COMM,1311,0H1,11,3,2,3,1,1,,,1,,,,2,,,,,0,"Templeton, Allison A",,,,,,aam141730,allison templeton,Survey of Oral and Technology-based Communication 
COMM,1311,0H2,15,5,,1,2,,1,,,,,,,,,,,0,"Templeton, Allison A",,,,,,aam141730,allison templeton,Survey of Oral and Technology-based Communication 
COMM,1311,0H3,21,3,3,1,,1,,,,,,1,,,,,,0,"Davis, Letitia",,,,,,laa104020,letitia davis,Survey of Oral and Technology-based Communication 
COMM,1311,0H4,24,,,2,,,1,1,,,,,2,,,,,0,"Davis, Letitia",,,,,,laa104020,letitia davis,Survey of Oral and Technology-based Communication 
COMM,1311,0H5,7,7,2,3,,,3,,,1,1,,3,,,,,2,"Nyamandi, Varaidzo",,,,,,vxn200023,,Survey of Oral and Technology-based Communication 
COMM,1311,0W1,,4,3,2,6,1,1,2,,,2,,2,,,,,1,"Baker, Barbara L",,,,,,blb140430,barbara baker,
COMM,1311,0W2,4,9,2,1,5,1,1,,,,,,1,,,,,0,"Totusek, Patricia F",,,,,,pft140030,patricia totusek,
COMM,1311,0W3,6,9,3,1,1,1,,,1,,,,1,,,,,1,"Templeton, Allison A",,,,,,aam141730,allison templeton,
COMM,1311,0W4,2,9,6,,2,,,,,1,1,1,,,,,,1,"Templeton, Allison A",,,,,,aam141730,allison templeton,
COMM,1311,0W5,12,8,4,1,1,1,,,1,,,,1,,,,,0,"Gregory, Mona Y",,,,,,myg140030,mona gregory,
COMM,1311,0W6,19,3,3,2,,,,,,,,,2,,,,,0,"Hanson, Jocyln Y",,,,,,jyh140230,jocyln hanson,
COMM,1311,0W7,18,5,3,,,,,,,,,,1,,,,,2,"Hanson, Jocyln Y",,,,,,jyh140230,jocyln hanson,
COMM,1311,0W8,7,5,6,2,1,,2,1,1,,,,4,,,,,0,"Honea, Emily",,,,,,exh150830,emily honea,
COMM,1311,0W9,10,4,2,1,3,2,,,,,,1,5,,,,,0,"Honea, Emily",,,,,,exh150830,emily honea,
COMM,1311,5H1,2,3,4,1,1,4,1,2,2,1,1,1,5,,,,,2,"Hoffmann, John",,,,,,jxh200016,john hoffman,Survey of Oral and Technology-based Communication 
COMM,1311,5H2,3,8,1,1,2,,1,1,,,,,6,,,,,4,"Nash, Michelle A",,,,,,man200000,,Survey of Oral and Technology-based Communication 
COMM,1311,5W1,12,12,2,1,,,,1,1,,,,,,,,,0,"Tanner, Lari J",,,,,,ljt130130,lari tanner,
COMM,1311,5W2,11,12,1,2,1,,,,,,,,1,,,,,1,"Tanner, Lari J",,,,,,ljt130130,lari tanner,
COMM,1311,5W3,10,9,4,3,1,,,,1,,,,,,,,,0,"Vazzi, Lisa",,,,,,lxv160630,lisa vazzi,
COMM,1311,5W4,6,9,5,1,3,,,,,1,,,2,,,,,2,"Vazzi, Lisa",,,,,,lxv160630,lisa vazzi,
COMM,1311,5W5,11,9,,2,,2,,,,,,,1,,,,,1,"Juarez, Veronica",,,,,,vxj161430,veronica juarez,
COMM,1311,5W6,9,8,5,1,2,1,,,,,1,1,1,,,,,0,"Juarez, Veronica",,,,,,vxj161430,veronica juarez,
COMM,1311,5W9,1,3,4,2,3,5,1,1,1,,,,6,,,,,1,"Williams, Alecia N",,,,,,axw124630,alecia williams,
COMM,1315,0H1,22,4,,,1,,,,,,,,2,,,,,0,"Saenz, Michael A",,,,,,mas130030,michael saenz,Public Speaking 
COMM,1315,0H2,23,2,,,2,,,1,,,,,1,,,,,1,"Saenz, Michael A",,,,,,mas130030,michael saenz,Public Speaking 
COMM,1315,0H4,,15,4,,4,1,2,1,,,1,,,,,,,1,"Herndon, Scott",,,,,,sxh021200,scott herndon,Public Speaking 
COMM,1315,0H5,3,2,4,3,5,1,1,,,2,1,,5,,,,,3,"Aranda, Johnson",,,,,,jxa190020,johnson aranda,Public Speaking 
COMM,1315,0H6,,,7,2,5,1,1,2,4,,,,6,,,,,1,"Bromberg, Mike",,,,,,mxb210046,mike bromberg,Public Speaking 
COMM,1315,0W2,7,8,5,4,3,2,2,,,,3,,2,,,,,2,"Baynham, Karen M",,,,,,contemp,karen baynham,
COMM,1315,0W3,5,13,2,3,1,1,,2,,,,,1,,,,,0,"Cannon, Charles",,,,,,cxc190014,charles cannon,
COMM,1315,0W4,8,6,5,2,1,,1,1,,1,,,,,,,,1,"Cannon, Charles",,,,,,cxc190014,charles cannon,Public Speaking 
COMM,1315,0W6,3,6,5,1,1,2,,1,2,2,1,,4,,,,,0,"Aranda, Johnson",,,,,,jxa190020,johnson aranda,
COMM,1315,0W7,6,4,2,2,5,1,1,1,,,1,,4,,,,,4,"Baynham, Karen M",,,,,,contemp,karen baynham,
COMM,1315,5H1,11,4,3,5,2,,2,,,1,,,2,,,,,0,"Skiles, Bradley W",,,,,,bws150030,bradley skiles,Public Speaking 
COMM,1315,5H2,11,4,4,3,2,,2,,,1,1,,,,,,,0,"Skiles, Bradley W",,,,,,bws150030,bradley skiles,Public Speaking 
COMM,1315,HN1,,24,1,,,,,,,,,,,,,,,0,"Herndon, Scott",,,,,,sxh021200,scott herndon,Public Speaking 
COMM,3351,001,2,2,,1,2,1,,2,1,,,,1,,,,,0,"Baker, Barbara L",,,,,,blb140430,barbara baker,History and Theory of Communication 
COMM,3353,001,2,6,3,5,2,1,,,,1,,,1,,,,,1,"Totusek, Patricia F",,,,,,pft140030,patricia totusek,Nonverbal Communication 
COMM,4370,001,,12,2,,1,,,1,,,,,,,,,,0,"Hernandez-Katz, Melissa M",,,,,,mhkatz,melissa hernandez katz,Communication and Leadership 
CRIM,1301,0W1,41,41,10,2,1,1,,1,1,,1,1,1,,,,,2,"Polk, Elmer O","Hamer, Karen",,,,,peo091000,elmer polk,Introduction to Criminal Justice 
CRIM,1301,0W2,,5,4,2,13,6,1,3,4,,2,,4,,,,,5,"Harris, Michelle N","Corey, Jessica",,,,,mnh200001,michelle harris,Introduction to Criminal Justice 
CRIM,1307,002,,26,8,4,3,1,1,1,,,2,,1,,,,,1,"Krajewski, Andrew","Dore, Gaetan",,,,,axk210064,andrew krajewski,Introduction to Crime and Criminology 
CRIM,1307,0W1,,13,7,10,21,4,2,4,,,,,2,,,,,5,"Kovandzic, Tomislav","Rodriguez, Diana C",,,,,tvk071000,tomislav kovandzic,Introduction to Crime and Criminology 
CRIM,2313,0W1,2,29,,,19,,,9,,,2,,3,,,,,3,"Taylor, Robert W","Geibler, Robert",,,,,rwt092000,robert taylor,Police and Society 
CRIM,2316,0W1,30,13,5,,,1,,2,1,,,,3,,,1,,2,"Polk, Elmer O","Hamer, Karen",,,,,peo091000,elmer polk,Corrections 
CRIM,3300,0W1,6,20,12,4,6,7,2,3,1,,,,7,,,,,1,"Worrall, John L","Manuel, Samantha A",,,,,jlw064000,john worrall,Crime and Civil Liberties 
